price,odometer,age,model
34990.0,3181.0,1.0,wrangler sport suv 2d
37590.0,25846.0,4.0,tundra double cab limited
37990.0,22869.0,3.0,challenger r/t scat pack
38990.0,11877.0,2.0,4runner limited sport
33990.0,88107.0,9.0,e-class e 63 amg
31990.0,19043.0,4.0,mustang gt coupe 2d
38500.0,43000.0,4.0,macan
21945.0,33.0,7.0,- LUXURY SUV - ALL WHEEL DRIVE
5995.0,115000.0,13.0,mariner hybrid
17500.0,52250.0,20.0,mustang bullitt
49995.0,105000.0,7.0,s550 edition 1
7975.0,160000.0,10.0,camry se
6999.0,0.0,17.0,yukon xl 1500 3rd row seat
8000.0,138000.0,8.0,explorer
4000.0,160000.0,19.0,ranger
15000.0,111111.0,50.0,camaro rs
5400.0,56000.0,42.0,MGB Limited Edition
8419.0,0.0,12.0,flex sel sport utility 4d
2500.0,207849.0,23.0,528i
16991.0,77353.0,5.0,promaster city wagon slt
39900.0,22048.0,3.0,slc
63900.0,43374.0,3.0,718 cayman
71995.0,33704.0,3.0,sport
55495.0,21323.0,3.0,velar
76995.0,16824.0,2.0,sport
21495.0,56591.0,3.0,rogue
19995.0,33204.0,3.0,fusion
52995.0,9832.0,1.0,wrangler unlimited
80900.0,2733.0,2.0,718 boxster
41995.0,9087.0,1.0,evoque
18995.0,53571.0,3.0,optima
41995.0,7252.0,1.0,evoque
38600.0,39200.0,5.0,tundra sr5 trd 4x4
27990.0,6745.0,3.0,mx-5 miata grand touring
30990.0,48315.0,7.0,q7 tdi prestige sport
31590.0,20028.0,3.0,romeo giulia ti sport sedan
17990.0,5403.0,2.0,ecosport s sport utility 4d
23990.0,39664.0,8.0,gs 350 sedan 4d
17990.0,63095.0,9.0,tl sedan 4d
39990.0,17649.0,1.0,xt5 premium luxury
18990.0,44855.0,4.0,golf alltrack tsi s
26990.0,6082.0,1.0,crosstrek limited sport
19990.0,29993.0,9.0,mx-5 miata grand touring
2700.0,176000.0,23.0,explorer
10000.0,100000.0,10.0,edge
7500.0,70000.0,7.0,sonata
38500.0,43000.0,4.0,macan
14500.0,126.0,30.0,bronco 25 year anniversary
8900.0,118000.0,12.0,tl
4975.0,191000.0,14.0,accord coupe
12995.0,10697.0,6.0,Marshell DN23
36999.0,109500.0,18.0,eurovan mv weekender
30000.0,87579.0,49.0,240z
10500.0,18000.0,38.0,econoline cargo van
6975.0,155000.0,8.0,altima
13997.0,219500.0,16.0,tacoma
4995.0,139947.0,17.0,trailblazer
3995.0,119856.0,19.0,a4
7995.0,197798.0,16.0,titan
5995.0,162221.0,22.0,frontier 2wd
7995.0,297611.0,24.0,4runner
3995.0,160083.0,16.0,tucson
6500.0,117856.0,10.0,mazda3 i touring sedan
3995.0,136298.0,23.0,3-series
2995.0,207808.0,23.0,accord sdn
3995.0,176321.0,19.0,blazer
2995.0,188692.0,19.0,eclipse
3995.0,221137.0,13.0,s80
3995.0,183816.0,17.0,sienna
4995.0,193703.0,7.0,jetta sedan
12995.0,174270.0,30.0,wrangler
6200.0,110.0,12.0,
8800.0,170000.0,17.0,4runner sr5
27654.0,46956.0,10.0,m3
44900.0,114332.0,2.0,f550 super duty
39900.0,77523.0,9.0,fuso crew cab
11800.0,70238.0,8.0,avalon limited
11987.0,97039.0,6.0,sonata se sedan 4d
1500.0,158666.0,15.0,xc90
27164.0,93995.0,4.0,silverado 1500 crew
18990.0,39187.0,7.0,ats 2.5l luxury sedan
26990.0,30386.0,3.0,rdx technology and
37590.0,14238.0,1.0,passport touring sport
16990.0,20128.0,2.0,fit lx hatchback 4d
28590.0,22703.0,3.0,rdx technology and
14590.0,33246.0,8.0,fit sport hatchback 4d
38590.0,83595.0,6.0,s-class s 550
25990.0,23721.0,3.0,x1 xdrive28i sport utility
23590.0,11408.0,7.0,ats 3.6l luxury sedan
16990.0,51143.0,5.0,hr-v ex sport utility 4d
29400.0,12999.0,88.0,pickup
3300.0,151260.0,19.0,century
45000.0,500.0,0.0,promaster 1500 cargo van
4500.0,130000.0,19.0,
3000.0,113000.0,24.0,ranger
13997.0,9500.0,16.0,g37
12500.0,81371.0,5.0,corolla le sedan 4d
1.0,1234.0,95.0,model t
3800.0,200000.0,14.0,camry hybrid
29995.0,65372.0,6.0,tacoma trd off road
5500.0,1.0,72.0,
68998.0,1390.0,0.0,"xc60 t8 inscription 1,300 miles"
46977.0,31456.0,2.0,xc60 t6 awd inscription
68777.0,1375.0,1.0,"xc90 t8 1,300 miles"
12998.0,118247.0,6.0,xc60 local lots of records
29777.0,34040.0,3.0,certified
25777.0,99030.0,4.0,xc90 t6 all services up to date
37888.0,23707.0,3.0,certified
30900.0,31270.0,7.0,sienna le wheelchair han
6200.0,100000.0,15.0,a4
15919.0,67351.0,6.0,pathfinder sv sport
25952.0,53378.0,4.0,promaster cargo van 1500
40990.0,38987.0,3.0,gx 460 sport utility 4d
16990.0,68738.0,11.0,is 250 sport sedan 4d
15990.0,77132.0,10.0,3 series 335d sedan 4d
19590.0,44799.0,5.0,clubman cooper s hatchback
23590.0,29064.0,2.0,maxima sv sedan 4d
39590.0,25399.0,2.0,Genesis G70 3.3T Dynamic Edition
26990.0,24062.0,4.0,hardtop 2 door john cooper
20590.0,3610.0,1.0,corolla se sedan 4d
20990.0,11410.0,6.0,accord ex-l sedan 4d
24990.0,61261.0,6.0,mdx sh-awd sport utility
5600.0,67000.0,52.0,jeepster commando
4500.0,192000.0,17.0,envoy
24000.0,700.0,52.0,
5500.0,145000.0,10.0,Nissa Versa Hatchback dark grey
6800.0,120650.0,9.0,jetta se
15000.0,42616.0,35.0,chevorlet stepvan
7500.0,133000.0,16.0,rx 350
22896.0,0.0,14.0,2500 quad cab d i e
7500.0,133000.0,16.0,corolla
3200.0,242000.0,18.0,1500 suburban
2000.0,92000.0,14.0,five hundred
12000.0,82000.0,8.0,transit connect xlt
8500.0,68610.0,6.0,sentra sv sedan 4d
8000.0,283400.0,28.0,sc300
19396.0,103096.0,8.0,sierra 1500 crew cab sl
16990.0,22904.0,3.0,leaf s hatchback 4d
36990.0,42913.0,3.0,4 series 430i xdrive
20590.0,75687.0,8.0,glk-class glk 250
20990.0,40041.0,3.0,tiguan 2.0t sel sport
30590.0,7390.0,2.0,cx-5 signature diesel
34990.0,13272.0,1.0,ct5 premium luxury
13990.0,78662.0,11.0,tsx sedan 4d
11990.0,48461.0,5.0,spark ev 1lt hatchback
26590.0,38678.0,5.0,es 350 sedan 4d
22590.0,51933.0,6.0,genesis 3.8 sedan 4d
31995.0,67580.0,9.0,tundra 4x4 trd
6800.0,150000.0,35.0,4x4 pickup truck
6500.0,150000.0,15.0,benz
10000.0,148000.0,14.0,highlander
16999.0,117336.0,7.0,qx60 3.5 sport
12000.0,12898.0,34.0,vanagon gl
12650.0,139060.0,14.0,tahoe
22456.0,89941.0,6.0,wrx
12999.0,61908.0,4.0,cruze ls sedan 4d
48999.0,98000.0,21.0,eurovan camper
49999.0,79934.0,20.0,eurovan camper
11950.0,182227.0,17.0,4runner
13971.0,85198.0,4.0,sentra sv sedan 4d
9850.0,98400.0,15.0,benz clk500 convertible
36590.0,14222.0,2.0,sierra 1500 limited double
43590.0,9703.0,2.0,silverado 1500 crew
35990.0,21276.0,1.0,1500 quad cab laramie pickup
29590.0,37888.0,8.0,sierra 1500 extended cab slt
36590.0,30020.0,3.0,rx 350l sport utility 4d
45590.0,10056.0,2.0,tundra crewmax limited
27990.0,10688.0,1.0,ranger supercab xl pickup
37990.0,3749.0,3.0,silverado 2500 hd
24590.0,100851.0,5.0,colorado extended cab
13990.0,90193.0,8.0,beetle turbo
2000.0,168900.0,18.0,volunteers bet
10500.0,22000.0,50.0,car truck hot rod
11500.0,109500.0,11.0,benz e350
2300.0,19956.0,6.0,nv200
42250.0,12400.0,2.0,es300h
7500.0,133000.0,16.0,4runner
13991.0,110270.0,6.0,santa fe sport sport
2400.0,180000.0,20.0,civic
15000.0,105000.0,8.0,grand cherokee limited 4x4
20777.0,74641.0,7.0,lr2
48998.0,10765.0,1.0,rx 350 low miles nice
14777.0,118247.0,6.0,xc60 local lots of records
29777.0,34040.0,3.0,certified
39998.0,23707.0,3.0,certified
10000.0,130.0,24.0,
6991.0,0.0,13.0,trailblazer sport
5300.0,191000.0,17.0,highlander
50000.0,100000.0,50.0,911
26919.0,0.0,13.0,f450 super duty crew cab
34590.0,29073.0,4.0,f150 supercrew cab xlt
43990.0,20028.0,1.0,tahoe ls sport utility
24990.0,38666.0,1.0,impala premier sedan
34590.0,12240.0,2.0,x3 sdrive30i sport utility
40590.0,3814.0,1.0,x3 sdrive30i sport utility
26590.0,38979.0,5.0,5 series 535i sedan 4d
30590.0,27288.0,4.0,5 series 535i gran turismo
24990.0,34873.0,6.0,m-class ml 350
39990.0,31992.0,3.0,tahoe ls sport utility
38590.0,14444.0,1.0,f150 supercrew cab xl
5500.0,217051.0,27.0,f250 xlt
2500.0,180.0,15.0,530i
29777.0,34040.0,3.0,certified
39998.0,23707.0,3.0,certified
20777.0,74641.0,7.0,lr2
7798.0,141146.0,9.0,crv lx local trade
7500.0,133000.0,16.0,4runner
9962.0,56459.0,5.0,sentra sv sedan 4d
15995.0,97100.0,4.0,explorer
17995.0,80000.0,11.0,f-150
18849.0,104724.0,6.0,m-class ml 350
5500.0,138000.0,16.0,3 series
15972.0,77280.0,7.0,cx-5 grand touring sport
7500.0,100200.0,12.0,c70
20995.0,129427.0,13.0,tundra limited double cab
35000.0,58500.0,65.0,
7500.0,133000.0,16.0,4runner
7500.0,133000.0,16.0,4runner
8999.0,115239.0,7.0,escape se sport utility
5900.0,32600.0,16.0,focus zx4
25900.0,34358.0,6.0,grand caravan se wheelcha
10778.0,136983.0,12.0,venza
34778.0,109520.0,19.0,excursion
39995.0,24715.0,4.0,4runner
22477.0,45247.0,3.0,rav4
33774.0,46710.0,3.0,armada
19477.0,134342.0,5.0,frontier crew cab
42774.0,44083.0,3.0,silverado 1500 crew ca
20995.0,136783.0,12.0,tundra double cab
22995.0,48720.0,12.0,tacoma access cab
15774.0,87595.0,5.0,promaster city
27000.0,200.0,0.0,2021 Tiguan 2.0T SE
6992.0,109518.0,8.0,sonic lt sedan 4d
13517.0,64562.0,5.0,civic lx sedan 4d
32990.0,11360.0,3.0,f150 super cab xlt pickup
14990.0,27724.0,4.0,focus electric hatchback 4d
40990.0,53263.0,7.0,silverado 2500 hd crew
21590.0,69662.0,9.0,silverado 1500 regular
19990.0,37902.0,4.0,rogue s (2017.5) sport
40590.0,29223.0,7.0,silverado 2500 hd crew
46990.0,28552.0,1.0,yukon slt sport utility 4d
34990.0,12562.0,1.0,f150 super cab xlt pickup
30590.0,26025.0,3.0,c-class c 300
48990.0,14146.0,2.0,titan xd crew cab pro-4x
6000.0,125085.0,21.0,s-type
5500.0,93000.0,18.0,jetta
21000.0,50000.0,2.0,impreza 2.0i sport
8200.0,153000.0,11.0,town car executive
37500.0,25996.0,2.0,rdx
7500.0,133000.0,16.0,4runner
3900.0,177000.0,16.0,tribute
11962.0,23625.0,8.0,soul + wagon 4d
8500.0,151000.0,11.0,outback
17500.0,104616.0,7.0,odyssey touring elite
18995.0,68566.0,4.0,charger se sedan 4d
17000.0,74500.0,7.0,q50 sport
45500.0,26400.0,4.0,s6
31990.0,2408.0,1.0,mx-5 miata grand touring
21990.0,19511.0,4.0,golf alltrack tsi s
21590.0,41014.0,5.0,crosstrek 2.0i limited
18590.0,5911.0,3.0,ecosport se sport utility
16590.0,80007.0,9.0,tl sh-awd sedan 4d
33590.0,30814.0,3.0,gs 350 sedan 4d
24590.0,19197.0,3.0,romeo giulia sedan 4d
39590.0,29792.0,3.0,q7 3.0t premium sport
27990.0,21622.0,3.0,xt5 sport utility 4d
23590.0,70223.0,5.0,xc70 t5 classic platinum
12500.0,50000.0,48.0,international step side half ton
13900.0,46500.0,2.0,jetta
9997.0,133000.0,16.0,tundra platinum
9997.0,133000.0,16.0,tundra platinum
12995.0,132080.0,9.0,e-350 xl super duty
25983.0,0.0,7.0,sierra 1500 crew cab sle
9500.0,88773.0,8.0,malibu ls sedan 4d
6200.0,116000.0,8.0,cooper countryman s
15000.0,266312.0,9.0,f250 xlt 4x4
12500.0,223192.0,14.0,silverado 1500 lt
16999.0,0.0,5.0,transit connect cargo xl
4800.0,199000.0,16.0,pathfinder
45990.0,39847.0,6.0,s-class s 550
24990.0,27213.0,3.0,x1 sdrive28i sport utility
20590.0,8906.0,3.0,fit ex-l w/navigation
21990.0,20826.0,2.0,hr-v ex-l sport utility 4d
15990.0,24057.0,5.0,fit lx hatchback 4d
28990.0,35719.0,3.0,rdx advance pkg sport
25590.0,59116.0,9.0,s-class s 550
22990.0,29504.0,3.0,ats sedan 4d
28990.0,13259.0,2.0,passport sport suv 4d
21590.0,37793.0,5.0,rdx sport utility 4d
7900.0,145000.0,14.0,silverado lt
39900.0,87323.0,8.0,international terrastar
6750.0,151652.0,15.0,sienna ce 7 passenger
9450.0,136240.0,14.0,rx 350
6950.0,136580.0,10.0,nitro heat
15500.0,103000.0,9.0,335is
14999.0,83110.0,4.0,altima 2.5 s sedan 4d
6500.0,150000.0,15.0,benz
8500.0,120000.0,16.0,frontier le king cab
9975.0,154000.0,9.0,c250
8900.0,170000.0,9.0,prius
14500.0,137500.0,15.0,econoline e350
11000.0,75000.0,18.0,350z
13192.0,108625.0,8.0,cr-v ex-l sport utility
7995.0,0.0,9.0,flex sel sport utility 4d
39990.0,24495.0,2.0,mdx sh-awd w/technology
18590.0,36784.0,5.0,clubman cooper hatchback 4d
30990.0,40999.0,5.0,is 350 sedan 4d
18590.0,23960.0,5.0,accord lx sedan 4d
23990.0,27755.0,3.0,3 series 328d sedan 4d
37990.0,32395.0,6.0,gx 460 luxury sport
39990.0,11717.0,2.0,Genesis G70 3.3T Advanced Sedan
26590.0,29047.0,3.0,maxima platinum sedan 4d
17990.0,46150.0,4.0,hardtop 2 door cooper
10990.0,91752.0,7.0,corolla s plus sedan 4d
26000.0,43750.0,4.0,a4 quattro premium plus
14995.0,125837.0,11.0,highlander limited
10495.0,91256.0,13.0,cr-v ex-l
45000.0,5800.0,5.0,f-550
24724.0,110231.0,8.0,avalanche black
31998.0,104215.0,4.0,silverado 1500 crew
3000.0,162000.0,35.0,535i
17989.0,89433.0,11.0,camaro ss coupe 2d
3900.0,193000.0,17.0,expedition xlt
28990.0,23919.0,4.0,es 350 sedan 4d
22990.0,38218.0,5.0,genesis 3.8 sedan 4d
21590.0,25862.0,1.0,tiguan s 4motion
18590.0,16637.0,2.0,leaf s hatchback 4d
33590.0,15050.0,1.0,ct5 premium luxury
24990.0,14108.0,3.0,cx-5 grand touring sport
32990.0,23761.0,3.0,4 series 440i gran coupe
12590.0,36223.0,5.0,spark ev 1lt hatchback
15590.0,85116.0,10.0,tsx wagon 4d
20990.0,58814.0,7.0,glk-class glk 350
18999.0,30000.0,12.0,mbz e350
5400.0,199000.0,17.0,rx 330
8500.0,135000.0,38.0,
6000.0,118000.0,10.0,rogue
16500.0,119000.0,10.0,cayenne
17999.0,89653.0,6.0,grand cherokee laredo
18999.0,0.0,15.0,f350 super duty crew cab
2995.0,114341.0,18.0,tracker
3995.0,161940.0,13.0,jetta sedan
3995.0,160083.0,16.0,tucson
4995.0,100453.0,25.0,c/k 1500
14777.0,118247.0,6.0,xc60 local lots of records
24997.0,26109.0,2.0,cooper s e countryman
32777.0,34040.0,3.0,s90 t6 all wheel drive certified
16777.0,53039.0,6.0,"s60 platinum 53,000 miles"
33998.0,19477.0,2.0,xc60 t5 all wheel drive
39998.0,23707.0,3.0,certified
17999.0,108000.0,13.0,benz cl550 amg
12399.0,53000.0,5.0,cooper countryman
14799.0,70000.0,4.0,prius premium
9999.0,35000.0,8.0,fit
15399.0,67000.0,6.0,golf gti turbo se
14499.0,84000.0,7.0,sienna le
16799.0,69000.0,6.0,cr-v ex
25999.0,79000.0,7.0,silverado texas ed.
4975.0,190000.0,15.0,sienna le
4975.0,169000.0,16.0,sienna le
10999.0,64152.0,5.0,cruze ls sedan 4d
9975.0,118000.0,11.0,a6 3.0 t
9975.0,186000.0,10.0,enclave
9500.0,124000.0,39.0,323i
7000.0,2000.0,0.0,wrangler unlimited
5975.0,190000.0,24.0,mark 3
11998.0,0.0,6.0,impreza 2.0i premium
28590.0,9962.0,4.0,xf 20d premium sedan 4d
30990.0,16360.0,2.0,santa fe 2.4 ultimate
24990.0,29335.0,3.0,countryman cooper se all4
34990.0,5180.0,1.0,tlx 3.5 w/technology pkg
18990.0,46789.0,8.0,g g37 journey sedan 4d
15590.0,67547.0,8.0,passat tdi se sedan
12990.0,30835.0,9.0,accent se hatchback 4d
15990.0,26506.0,3.0,soul wagon 4d
15590.0,59512.0,9.0,rav4 ev sport utility 4d
25990.0,9520.0,3.0,camry xle sedan 4d
5900.0,65000.0,17.0,crown victoria
8000.0,140000.0,8.0,escape
8000.0,207000.0,14.0,sierra 1500
6500.0,175999.0,13.0,q7
49995.0,12978.0,1.0,tacoma trd pro
3900.0,111785.0,13.0,scion tc coupe
26900.0,153366.0,8.0,isuzu npr box truck
5400.0,193722.0,22.0,celica
14995.0,121035.0,14.0,silverado 2500hd 4x4
18995.0,99316.0,18.0,f-350 4x4 service utility
2950.0,230000.0,21.0,rx 350
11999.0,63471.0,4.0,jetta 1.4t s sedan
9000.0,73211.0,29.0,sierra 1500 extended cab
54900.0,154858.0,10.0,f650
10999.0,88310.0,7.0,altima 2.5 sedan 4d
4995.0,136298.0,23.0,3-series
2995.0,233514.0,24.0,civic
5995.0,120220.0,9.0,cruze
3500.0,207808.0,23.0,accord sdn
3995.0,176321.0,19.0,blazer
2995.0,188692.0,19.0,eclipse
3500.0,202481.0,14.0,caliber
3500.0,198335.0,20.0,civic
3995.0,221137.0,13.0,s80
3995.0,196312.0,16.0,pilot
4995.0,133568.0,13.0,3-series
3500.0,183816.0,17.0,sienna
12995.0,174270.0,30.0,wrangler
22400.0,59000.0,6.0,mdx tech package
9750.0,209380.0,15.0,tundra
15999.0,86626.0,5.0,promaster city wagon slt
16000.0,308000.0,24.0,eurovan camper
19590.0,67717.0,6.0,impala ltz sedan 4d
44990.0,22973.0,7.0,corvette stingray
28990.0,62819.0,3.0,4runner sr5 sport utility
37990.0,10177.0,1.0,f150 supercrew cab xl
25990.0,45266.0,7.0,5 series 550i sedan 4d
18590.0,51762.0,3.0,impala lt sedan 4d
46990.0,30447.0,1.0,tahoe lt sport utility
30990.0,37439.0,3.0,x3 xdrive30i sport utility
24990.0,61675.0,6.0,m-class ml 350
31990.0,41251.0,3.0,5 series 540i sedan 4d
31995.0,67580.0,9.0,tundra 4x4 trd
2500.0,180.0,15.0,530i
2500.0,249000.0,20.0,3 series
74900.0,16799.0,1.0,silverado 2500hd
65000.0,13000.0,56.0,1965 Bentley Continental
3500.0,145000.0,24.0,outback
9000.0,102000.0,8.0,2013
11894.0,0.0,4.0,elantra se sedan 4d
16487.0,105316.0,10.0,mustang gt premium coupe
14900.0,41300.0,17.0,tt 2dr roadster quattro man
42900.0,3000.0,59.0,Lotus Diva Roadster
27900.0,41445.0,40.0,Rolls Royce Silver Spirit
13900.0,71000.0,17.0,s4 4dr sdn quattro awd man
28900.0,10100.0,21.0,Saab 9-3 2DR CONV VIGGEN MANUAL
19900.0,88500.0,9.0,cls-class 4dr sdn
12998.0,0.0,11.0,1500 regular cab st
19990.0,11103.0,1.0,outlander sport es
16990.0,35973.0,3.0,corolla im hatchback 4d
32990.0,21818.0,4.0,q60 3.0t sport coupe 2d
5000.0,273200.0,21.0,eurovan gls
15290.0,37426.0,5.0,rogue
27990.0,30734.0,2.0,blazer 2lt sport
26990.0,14357.0,5.0,mkx reserve sport
18590.0,30890.0,2.0,golf sportwagen tsi s
29590.0,35090.0,1.0,qx60 pure sport utility
15590.0,85680.0,4.0,impreza 2.0i premium
26990.0,80984.0,7.0,ls 460 sedan 4d
25990.0,28342.0,3.0,v60 t5 dynamic wagon 4d
27990.0,16493.0,3.0,romeo stelvio ti sport
20590.0,91667.0,6.0,explorer sport suv 4d
24590.0,53201.0,3.0,Genesis G80 3.8 Sedan 4D
26590.0,21258.0,4.0,nx 200t sport utility 4d
29990.0,14113.0,4.0,mustang gt coupe 2d
12990.0,92101.0,9.0,coupe cooper s 2d
4100.0,162000.0,14.0,uplander ls
13950.0,102902.0,7.0,xc60 t6 premier plus
13339.0,69940.0,8.0,i4
7975.0,272000.0,15.0,silverado 1500
16000.0,65000.0,6.0,forester 2.5i limited
8599.0,78648.0,5.0,dart
7700.0,77777.0,19.0,benz cl600
19999.0,64866.0,3.0,accord sport sedan 4d
29499.0,51081.0,15.0,cayman s port chrono
25777.0,70163.0,8.0,f150 super crew 4x4 xlt
32990.0,20558.0,3.0,f150 super cab xlt pickup
5799.0,0.0,4.0,spark ls hatchback
53990.0,60858.0,2.0,silverado 2500 hd crew
14795.0,97399.0,6.0,rdx
33990.0,26732.0,3.0,f150 super cab lariat
27590.0,25704.0,3.0,c-class c 350e
26990.0,27196.0,3.0,c-class c 350e
13990.0,19510.0,4.0,focus electric hatchback 4d
47990.0,32222.0,1.0,yukon slt sport utility 4d
23990.0,15915.0,5.0,silverado 1500 regular
48990.0,8668.0,2.0,titan xd crew cab pro-4x
47590.0,5591.0,1.0,silverado 2500 hd crew
45590.0,32497.0,1.0,yukon slt sport utility 4d
11990.0,45308.0,7.0,focus electric hatchback 4d
37990.0,10238.0,4.0,c-class c 300
21590.0,34496.0,1.0,rogue sl sport utility 4d
20590.0,36096.0,1.0,rogue sl sport utility 4d
24990.0,59194.0,7.0,x5 xdrive35i sport utility
8500.0,285522.0,16.0,silverado
7975.0,145000.0,5.0,200
19975.0,135000.0,8.0,sport
4975.0,211000.0,19.0,yukon xl
5975.0,197000.0,12.0,traverse
7975.0,198000.0,11.0,acadia awd
5000.0,95784.0,23.0,e39 540i
5975.0,78000.0,14.0,eclipse
5975.0,104000.0,13.0,5
26962.0,105499.0,8.0,silverado 1500 crew
28990.0,38686.0,2.0,transit cargo 250
9990.0,150145.0,8.0,f-150 xl
7500.0,0.0,6.0,elantra se sedan 4d
3500.0,220000.0,17.0,tsx
12997.0,95938.0,8.0,accord sport sedan 4d
19990.0,24294.0,8.0,eos sport convertible
12590.0,60589.0,9.0,Scion xD Hatchback 4D
2600.0,189000.0,15.0,z4
20590.0,90165.0,4.0,xt5 sport utility 4d
29990.0,13175.0,2.0,300 300s sedan 4d
19990.0,98917.0,8.0,gs 350 sedan 4d
17990.0,70236.0,4.0,golf alltrack tsi s
23990.0,30554.0,3.0,crosstrek 2.0i limited
9990.0,76194.0,11.0,mazda5 grand touring
17590.0,33024.0,2.0,ecosport se sport utility
12990.0,81900.0,5.0,dart se sedan 4d
34590.0,2498.0,1.0,romeo giulia sedan 4d
15590.0,62370.0,8.0,tl sedan 4d
12990.0,100726.0,8.0,cr-z ex coupe 2d
23990.0,84674.0,7.0,q7 3.0t s line prestige
14990.0,77842.0,7.0,mx-5 miata grand touring
23990.0,57638.0,5.0,xc70 t5 classic premier
11000.0,65536.0,8.0,prius
11975.0,128000.0,10.0,acadia denali
10999.0,116995.0,5.0,cherokee latitude sport
26000.0,105000.0,9.0,4runner limited
17000.0,90000.0,6.0,acadia slt-1
7700.0,0.0,10.0,accord ex-l sedan 4d
9200.0,118000.0,12.0,tl
8800.0,160000.0,16.0,cayenne s
18891.0,64752.0,5.0,mustang v6 coupe 2d
24990.0,33447.0,4.0,x1 xdrive28i sport utility
20990.0,19622.0,4.0,hr-v ex-l w/navigation
16590.0,25276.0,4.0,fit ex-l w/navigation
12500.0,110000.0,38.0,westfalia
40990.0,5833.0,1.0,passport elite sport
16990.0,86919.0,7.0,rdx sport utility 4d
38990.0,59809.0,7.0,s-class s 550
21990.0,40891.0,6.0,x1 xdrive28i sport utility
17590.0,80556.0,6.0,rdx sport utility 4d
56590.0,31941.0,4.0,s-class s 550
27590.0,5929.0,2.0,passport sport suv 4d
48990.0,24125.0,6.0,s-class s 550
39590.0,7122.0,1.0,passport elite sport
23990.0,49760.0,3.0,rdx sport utility 4d
32990.0,8468.0,1.0,x1 sdrive28i sport utility
20590.0,40953.0,5.0,ats 2.0l turbo standard
22990.0,26937.0,3.0,ats luxury sedan 4d
6500.0,132000.0,13.0,328i
4200.0,1.0,39.0,vanagon
9000.0,89246.0,17.0,3 series 325i
12995.0,122110.0,10.0,highlander base
17000.0,212333.0,20.0,eurovan weekender
22500.0,44000.0,3.0,cooper s countryman
12731.0,113639.0,10.0,camaro lt
1200.0,193000.0,27.0,Geo Prizm
8999.0,91565.0,4.0,elantra se sedan 4d
18990.0,34227.0,7.0,3 series 328i xdrive sedan
9718.0,0.0,9.0,liberty sport suv 4d
30990.0,37573.0,7.0,s5 prestige convertible 2d
15590.0,41036.0,5.0,Scion iM Hatchback 4D
17590.0,60313.0,4.0,clubman cooper all4
13990.0,101362.0,9.0,accord se sedan 4d
39990.0,7469.0,1.0,corsair reserve sport
15590.0,72800.0,8.0,roadster cooper s 2d
17990.0,73602.0,11.0,is 250 sport convertible
29990.0,54319.0,6.0,7 series 750i sedan 4d
64590.0,10291.0,2.0,q8 premium sport utility 4d
15590.0,59746.0,6.0,hardtop 2 door cooper s
14590.0,65574.0,5.0,corolla le sedan 4d
36590.0,19139.0,3.0,mdx advance and
33590.0,786.0,1.0,Genesis G70 2.0T Sedan 4D
26990.0,97260.0,8.0,gx 460 sport utility 4d
19990.0,64620.0,5.0,maxima platinum sedan 4d
15995.0,71372.0,4.0,rogue sv
10795.0,90023.0,8.0,fit sport
14500.0,119000.0,7.0,accord sport
3700.0,233000.0,34.0,d21 pickup
22590.0,27886.0,7.0,4 series 428i coupe 2d
33590.0,57923.0,7.0,sierra 1500 crew cab slt
15990.0,53270.0,9.0,mkz hybrid sedan 4d
24590.0,40784.0,4.0,silverado 1500 regular
16990.0,16930.0,3.0,accent se sedan 4d
32590.0,34811.0,6.0,gla-class gla 45
39990.0,21890.0,2.0,silverado 1500 crew
26990.0,41335.0,4.0,titan single cab sv
11900.0,72800.0,22.0,xk8
20999.0,40501.0,3.0,tucson sel
3900.0,193000.0,17.0,expedition xlt
9500.0,97500.0,11.0,santa fe
34500.0,81654.0,2.0,promaster 1500
23995.0,24000.0,4.0,mustang ecoboost
12999.0,84568.0,6.0,fusion se
17500.0,143553.0,6.0,transit 150
3800.0,72200.0,16.0,cts
20495.0,114000.0,5.0,colorado
18000.0,200000.0,14.0,f350 diesel
10900.0,116000.0,15.0,silverado 1500
14500.0,183938.0,6.0,CHEVORLET EXPRESS 3500 1 TON
27500.0,99989.0,9.0,fuso fe160
35395.0,49425.0,3.0,f-150
39500.0,99332.0,8.0,f750
14995.0,77597.0,10.0,explorer base
500.0,67329.0,50.0,MG Midget
7800.0,109000.0,13.0,a4 2.0t quattro
9300.0,40650.0,20.0,
37990.0,32878.0,4.0,rx 450h sport utility 4d
19990.0,6054.0,4.0,500 abarth hatchback 2d
22990.0,35782.0,3.0,volt premier sedan 4d
25590.0,38282.0,5.0,frontier crew cab sv
16590.0,42749.0,3.0,c-max hybrid se wagon 4d
25990.0,98879.0,8.0,tundra crewmax pickup 4d
28990.0,17821.0,3.0,rdx sport utility 4d
28590.0,34560.0,3.0,Genesis G80 3.8 Sedan 4D
25000.0,45180.0,5.0,frontier crew cab sv
4500.0,147200.0,24.0,f250
1000.0,198000.0,20.0,focus
27900.0,67600.0,9.0,f-150
9500.0,132000.0,14.0,yukon
3400.0,61000.0,35.0,sr-5
5400.0,94860.0,19.0,accord
4800.0,227220.0,18.0,1500 slt
11800.0,147453.0,19.0,tacoma
7500.0,128400.0,33.0,4runner
6000.0,185000.0,14.0,prius
5000.0,105000.0,10.0,leaf
24590.0,42253.0,4.0,avalon xle touring sedan
