,Unnamed: 0.1,Unnamed: 0,xDom,yDom,class
1432,1432.0,1432.0,47.0,102.0,Slashead
1433,1433.0,1433.0,23.0,19.0,Slashead
1434,1434.0,1434.0,2.0,65.0,Zlale
1435,1435.0,1435.0,71.0,67.0,Zlale
1436,1436.0,1436.0,25.0,36.0,Zlale
1437,1437.0,1437.0,55.0,26.0,Zlale
1438,1438.0,1438.0,76.0,31.0,Kepdon
1439,1439.0,1439.0,24.0,22.0,Slashead
1440,1440.0,1440.0,59.0,87.0,Kepdon
1441,1441.0,1441.0,91.0,93.0,Slashead
1442,1442.0,1442.0,6.0,90.0,Zlale
1443,1443.0,1443.0,86.0,38.0,Slashead
1444,1444.0,1444.0,37.0,9.0,Kepdon
1445,1445.0,1445.0,48.0,29.0,Slashead
1446,1446.0,1446.0,62.0,41.0,Kepdon
1447,1447.0,1447.0,45.0,63.0,Kepdon
1448,1448.0,1448.0,100.0,15.0,Kepdon
1449,1449.0,1449.0,57.0,62.0,Slashead
1450,1450.0,1450.0,72.0,57.0,Kepdon
1451,1451.0,1451.0,73.0,20.0,Slashead
1452,1452.0,1452.0,46.0,43.0,Zlale
1453,1453.0,1453.0,17.0,64.0,Zlale
1454,1454.0,1454.0,29.0,8.0,Slashead
1455,1455.0,1455.0,39.0,53.0,Slashead
1456,1456.0,1456.0,66.0,20.0,Slashead
1457,1457.0,1457.0,45.0,38.0,Kepdon
1458,1458.0,1458.0,97.0,3.0,Kepdon
1459,1459.0,1459.0,62.0,41.0,Kepdon
1460,1460.0,1460.0,47.0,30.0,Zlale
1461,1461.0,1461.0,71.0,22.0,Zlale
1462,1462.0,1462.0,79.0,31.0,Kepdon
1463,1463.0,1463.0,45.0,47.0,Zlale
1464,1464.0,1464.0,17.0,33.0,Kepdon
1465,1465.0,1465.0,3.0,69.0,Kepdon
1466,1466.0,1466.0,88.0,80.0,Zlale
1467,1467.0,1467.0,27.0,16.0,Kepdon
1468,1468.0,1468.0,66.0,46.0,Kepdon
1469,1469.0,1469.0,42.0,9.0,Zlale
1470,1470.0,1470.0,9.0,30.0,Slashead
1471,1471.0,1471.0,37.0,8.0,Kepdon
1472,1472.0,1472.0,67.0,47.0,Slashead
1473,1473.0,1473.0,3.0,41.0,Slashead
1474,1474.0,1474.0,26.0,44.0,Slashead
1475,1475.0,1475.0,83.0,76.0,Zlale
1476,1476.0,1476.0,70.0,74.0,Slashead
1477,1477.0,1477.0,73.0,102.0,Slashead
1478,1478.0,1478.0,73.0,6.0,Slashead
1479,1479.0,1479.0,47.0,74.0,Kepdon
1480,1480.0,1480.0,8.0,94.0,Zlale
1481,1481.0,1481.0,62.0,53.0,Slashead
1482,1482.0,1482.0,24.0,22.0,Zlale
1483,1483.0,1483.0,104.0,67.0,Kepdon
1484,1484.0,1484.0,57.0,66.0,Slashead
1485,1485.0,1485.0,48.0,45.0,Slashead
1486,1486.0,1486.0,38.0,5.0,Kepdon
1487,1487.0,1487.0,33.0,24.0,Slashead
1488,1488.0,1488.0,30.0,94.0,Kepdon
1489,1489.0,1489.0,14.0,49.0,Kepdon
1490,1490.0,1490.0,10.0,34.0,Zlale
1491,1491.0,1491.0,43.0,29.0,Kepdon
1492,1492.0,1492.0,92.0,43.0,Zlale
1493,1493.0,1493.0,78.0,103.0,Kepdon
1494,1494.0,1494.0,30.0,54.0,Zlale
1495,1495.0,1495.0,102.0,84.0,Slashead
1496,1496.0,1496.0,44.0,75.0,Kepdon
1497,1497.0,1497.0,92.0,6.0,Slashead
1498,1498.0,1498.0,55.0,101.0,Slashead
1499,1499.0,1499.0,31.0,104.0,Kepdon
1500,1500.0,1500.0,10.0,11.0,Zlale
1501,1501.0,1501.0,24.0,94.0,Zlale
1502,1502.0,1502.0,11.0,72.0,Kepdon
1503,1503.0,1503.0,49.0,61.0,Kepdon
1504,1504.0,1504.0,12.0,9.0,Kepdon
1505,1505.0,1505.0,22.0,83.0,Kepdon
1506,1506.0,1506.0,25.0,47.0,Slashead
1507,1507.0,1507.0,11.0,70.0,Slashead
1508,1508.0,1508.0,41.0,12.0,Slashead
1509,1509.0,1509.0,85.0,55.0,Slashead
1510,1510.0,1510.0,66.0,100.0,Zlale
1511,1511.0,1511.0,66.0,80.0,Slashead
1512,1512.0,1512.0,33.0,92.0,Slashead
1513,1513.0,1513.0,25.0,11.0,Slashead
1514,1514.0,1514.0,65.0,100.0,Zlale
1515,1515.0,1515.0,26.0,29.0,Zlale
1516,1516.0,1516.0,70.0,98.0,Zlale
1517,1517.0,1517.0,91.0,99.0,Kepdon
1518,1518.0,1518.0,52.0,75.0,Slashead
1519,1519.0,1519.0,95.0,21.0,Kepdon
1520,1520.0,1520.0,93.0,31.0,Zlale
1521,1521.0,1521.0,20.0,19.0,Kepdon
1522,1522.0,1522.0,103.0,64.0,Slashead
1523,1523.0,1523.0,37.0,5.0,Slashead
1524,1524.0,1524.0,60.0,29.0,Zlale
1525,1525.0,1525.0,26.0,63.0,Zlale
1526,1526.0,1526.0,16.0,44.0,Slashead
1527,1527.0,1527.0,77.0,60.0,Zlale
1528,1528.0,1528.0,81.0,79.0,Kepdon
1529,1529.0,1529.0,51.0,82.0,Zlale
1530,1530.0,1530.0,15.0,93.0,Slashead
1531,1531.0,1531.0,81.0,92.0,Kepdon
1532,1532.0,1532.0,88.0,98.0,Kepdon
1533,1533.0,1533.0,7.0,38.0,Kepdon
1534,1534.0,1534.0,44.0,83.0,Slashead
1535,1535.0,1535.0,27.0,16.0,Kepdon
1536,1536.0,1536.0,43.0,10.0,Slashead
1537,1537.0,1537.0,92.0,94.0,Slashead
1538,1538.0,1538.0,61.0,29.0,Zlale
1539,1539.0,1539.0,19.0,72.0,Kepdon
1540,1540.0,1540.0,103.0,95.0,Slashead
1541,1541.0,1541.0,30.0,79.0,Kepdon
1542,1542.0,1542.0,45.0,67.0,Zlale
1543,1543.0,1543.0,84.0,60.0,Slashead
1544,1544.0,1544.0,74.0,77.0,Kepdon
1545,1545.0,1545.0,57.0,3.0,Kepdon
1546,1546.0,1546.0,93.0,25.0,Slashead
1547,1547.0,1547.0,87.0,61.0,Slashead
1548,1548.0,1548.0,3.0,3.0,Kepdon
1549,1549.0,1549.0,104.0,61.0,Kepdon
1550,1550.0,1550.0,74.0,92.0,Slashead
1551,1551.0,1551.0,95.0,70.0,Zlale
1552,1552.0,1552.0,62.0,75.0,Kepdon
1553,1553.0,1553.0,59.0,13.0,Zlale
1554,1554.0,1554.0,102.0,96.0,Zlale
1555,1555.0,1555.0,75.0,47.0,Kepdon
1556,1556.0,1556.0,0.0,31.0,Kepdon
1557,1557.0,1557.0,57.0,13.0,Slashead
1558,1558.0,1558.0,53.0,66.0,Slashead
1559,1559.0,1559.0,45.0,75.0,Slashead
1560,1560.0,1560.0,95.0,90.0,Kepdon
1561,1561.0,1561.0,2.0,82.0,Zlale
1562,1562.0,1562.0,99.0,104.0,Zlale
1563,1563.0,1563.0,75.0,19.0,Zlale
1564,1564.0,1564.0,8.0,44.0,Kepdon
1565,1565.0,1565.0,1.0,81.0,Kepdon
1566,1566.0,1566.0,25.0,50.0,Kepdon
1567,1567.0,1567.0,28.0,55.0,Zlale
1568,1568.0,1568.0,30.0,104.0,Kepdon
1569,1569.0,1569.0,39.0,78.0,Slashead
1570,1570.0,1570.0,81.0,80.0,Zlale
1571,1571.0,1571.0,68.0,61.0,Zlale
1572,1572.0,1572.0,7.0,56.0,Zlale
1573,1573.0,1573.0,55.0,77.0,Zlale
1574,1574.0,1574.0,55.0,93.0,Kepdon
1575,1575.0,1575.0,3.0,38.0,Zlale
1576,1576.0,1576.0,33.0,83.0,Slashead
1577,1577.0,1577.0,34.0,80.0,Slashead
1578,1578.0,1578.0,1.0,28.0,Kepdon
1579,1579.0,1579.0,64.0,58.0,Slashead
1580,1580.0,1580.0,38.0,71.0,Slashead
1581,1581.0,1581.0,80.0,9.0,Zlale
1582,1582.0,1582.0,6.0,87.0,Slashead
1583,1583.0,1583.0,58.0,48.0,Slashead
1584,1584.0,1584.0,55.0,90.0,Zlale
1585,1585.0,1585.0,84.0,51.0,Kepdon
1586,1586.0,1586.0,13.0,99.0,Zlale
1587,1587.0,1587.0,50.0,87.0,Zlale
1588,1588.0,1588.0,64.0,7.0,Kepdon
1589,1589.0,1589.0,12.0,103.0,Zlale
1590,1590.0,1590.0,20.0,42.0,Slashead
1591,1591.0,1591.0,62.0,62.0,Kepdon
1592,1592.0,1592.0,34.0,5.0,Zlale
1593,1593.0,1593.0,73.0,27.0,Zlale
1594,1594.0,1594.0,8.0,46.0,Kepdon
1595,1595.0,1595.0,88.0,89.0,Slashead
1596,1596.0,1596.0,83.0,75.0,Slashead
1597,1597.0,1597.0,78.0,92.0,Kepdon
1598,1598.0,1598.0,53.0,25.0,Slashead
1599,,,17.0,,
1600,,,,36.0,
1601,,,,,Slashead
1603,,,8.0,,
1604,,,,48.0,
1605,,,,,Slashead
1607,,,24.0,,
1608,,,,51.0,
1609,,,,,Slashead
1611,,,26.0,,
1612,,,,22.0,
1613,,,,,Slashead
1615,,,21.0,,
1616,,,,4.0,
1617,,,,,Slashead
1619,,,17.0,,
1620,,,,4.0,
1621,,,,,Slashead
1623,,,23.0,,
1624,,,,44.0,
1625,,,,,Slashead
1627,,,60.0,,
1628,,,,32.0,
1629,,,,,Slashead
1631,,,56.0,,
1632,,,,60.0,
1633,,,,,Slashead
1635,,,5.0,,
1636,,,,51.0,
1637,,,,,Slashead
1639,,,39.0,,
1640,,,,46.0,
1641,,,,,Slashead
1643,,,0.0,,
1644,,,,3.0,
1645,,,,,Slashead
1647,,,31.0,,
1648,,,,33.0,
1649,,,,,Slashead
1651,,,52.0,,
1652,,,,23.0,
1653,,,,,Slashead
1655,,,7.0,,
1656,,,,6.0,
1657,,,,,Slashead
1659,,,8.0,,
1660,,,,7.0,
1661,,,,,Slashead
1663,,,46.0,,
1664,,,,24.0,
1665,,,,,Slashead
1667,,,34.0,,
1668,,,,52.0,
1669,,,,,Slashead
1671,,,43.0,,
1672,,,,16.0,
1673,,,,,Slashead
1675,,,33.0,,
1676,,,,51.0,
1677,,,,,Slashead
1679,,,44.0,,
1680,,,,44.0,
1681,,,,,Slashead
1683,,,42.0,,
1684,,,,12.0,
1685,,,,,Slashead
1687,,,34.0,,
1688,,,,56.0,
1689,,,,,Slashead
1691,,,19.0,,
1692,,,,3.0,
1693,,,,,Slashead
1695,,,12.0,,
1696,,,,24.0,
1697,,,,,Slashead
1699,,,2.0,,
1700,,,,40.0,
1701,,,,,Slashead
1703,,,6.0,,
1704,,,,31.0,
1705,,,,,Slashead
1707,,,58.0,,
1708,,,,14.0,
1709,,,,,Slashead
1711,,,39.0,,
1712,,,,21.0,
1713,,,,,Slashead
1715,,,22.0,,
1716,,,,37.0,
1717,,,,,Slashead
1719,,,59.0,,
1720,,,,8.0,
1721,,,,,Slashead
1723,,,2.0,,
1724,,,,19.0,
1725,,,,,Slashead
1727,,,22.0,,
1728,,,,36.0,
1729,,,,,Slashead
1731,,,15.0,,
1732,,,,18.0,
1733,,,,,Slashead
1735,,,27.0,,
1736,,,,7.0,
1737,,,,,Slashead
1739,,,50.0,,
1740,,,,8.0,
1741,,,,,Slashead
1743,,,60.0,,
1744,,,,27.0,
1745,,,,,Slashead
1747,,,2.0,,
1748,,,,19.0,
1749,,,,,Slashead
1751,,,46.0,,
1752,,,,8.0,
1753,,,,,Slashead
1755,,,13.0,,
1756,,,,16.0,
1757,,,,,Slashead
1759,,,28.0,,
1760,,,,38.0,
1761,,,,,Slashead
1763,,,6.0,,
1764,,,,44.0,
1765,,,,,Slashead
1767,,,51.0,,
1768,,,,11.0,
1769,,,,,Slashead
1771,,,39.0,,
1772,,,,58.0,
1773,,,,,Slashead
1775,,,52.0,,
1776,,,,33.0,
1777,,,,,Slashead
1779,,,33.0,,
1780,,,,25.0,
1781,,,,,Slashead
1783,,,37.0,,
1784,,,,35.0,
1785,,,,,Slashead
1787,,,16.0,,
1788,,,,23.0,
1789,,,,,Slashead
1791,,,42.0,,
1792,,,,53.0,
1793,,,,,Slashead
1795,,,16.0,,
1796,,,,27.0,
1797,,,,,Slashead
1799,,,24.0,,
1800,,,,30.0,
1801,,,,,Slashead
1803,,,52.0,,
1804,,,,18.0,
1805,,,,,Slashead
1807,,,29.0,,
1808,,,,16.0,
1809,,,,,Slashead
1811,,,11.0,,
1812,,,,16.0,
1813,,,,,Slashead
1815,,,16.0,,
1816,,,,41.0,
1817,,,,,Slashead
1819,,,15.0,,
1820,,,,32.0,
1821,,,,,Slashead
1823,,,5.0,,
1824,,,,54.0,
1825,,,,,Slashead
1827,,,42.0,,
1828,,,,0.0,
1829,,,,,Slashead
1831,,,9.0,,
1832,,,,32.0,
1833,,,,,Slashead
1835,,,48.0,,
1836,,,,53.0,
1837,,,,,Slashead
1839,,,9.0,,
1840,,,,19.0,
1841,,,,,Slashead
1843,,,35.0,,
1844,,,,41.0,
1845,,,,,Slashead
1847,,,57.0,,
1848,,,,43.0,
1849,,,,,Slashead
1851,,,58.0,,
1852,,,,58.0,
1853,,,,,Slashead
1855,,,2.0,,
1856,,,,40.0,
1857,,,,,Slashead
1859,,,27.0,,
1860,,,,49.0,
1861,,,,,Slashead
1863,,,53.0,,
1864,,,,27.0,
1865,,,,,Slashead
1867,,,49.0,,
1868,,,,20.0,
1869,,,,,Slashead
1871,,,45.0,,
1872,,,,11.0,
1873,,,,,Slashead
1875,,,54.0,,
1876,,,,52.0,
1877,,,,,Slashead
1879,,,5.0,,
1880,,,,30.0,
1881,,,,,Slashead
1883,,,1.0,,
1884,,,,57.0,
1885,,,,,Slashead
1887,,,6.0,,
1888,,,,34.0,
1889,,,,,Slashead
1891,,,40.0,,
1892,,,,11.0,
1893,,,,,Slashead
1895,,,35.0,79.0,Kepdon
1896,,,15.0,101.0,Kepdon
1897,,,61.0,61.0,Kepdon
1899,,,4.0,93.0,Kepdon
1900,,,17.0,104.0,Kepdon
1901,,,32.0,108.0,Kepdon
1903,,,59.0,110.0,Kepdon
1904,,,77.0,105.0,Kepdon
1905,,,35.0,64.0,Kepdon
1907,,,24.0,63.0,Kepdon
1908,,,24.0,80.0,Kepdon
1909,,,39.0,74.0,Kepdon
1911,,,16.0,95.0,Kepdon
1912,,,62.0,63.0,Kepdon
1913,,,32.0,73.0,Kepdon
1915,,,36.0,73.0,Kepdon
1916,,,41.0,78.0,Kepdon
1917,,,30.0,79.0,Kepdon
1919,,,52.0,103.0,Kepdon
1920,,,18.0,115.0,Kepdon
1921,,,65.0,85.0,Kepdon
1923,,,9.0,73.0,Kepdon
1924,,,74.0,110.0,Kepdon
1925,,,72.0,88.0,Kepdon
1927,,,8.0,108.0,Kepdon
1928,,,74.0,107.0,Kepdon
1929,,,69.0,76.0,Kepdon
1931,,,12.0,88.0,Kepdon
1932,,,75.0,80.0,Kepdon
1933,,,19.0,74.0,Kepdon
1935,,,20.0,110.0,Kepdon
1936,,,70.0,60.0,Kepdon
1937,,,34.0,90.0,Kepdon
1939,,,5.0,101.0,Kepdon
1940,,,24.0,81.0,Kepdon
1941,,,26.0,102.0,Kepdon
1943,,,43.0,119.0,Kepdon
1944,,,31.0,111.0,Kepdon
1945,,,64.0,82.0,Kepdon
1947,,,41.0,91.0,Kepdon
1948,,,43.0,80.0,Kepdon
1949,,,45.0,85.0,Kepdon
1951,,,51.0,78.0,Kepdon
1952,,,49.0,73.0,Kepdon
1953,,,55.0,82.0,Kepdon
1955,,,39.0,100.0,Kepdon
1956,,,49.0,62.0,Kepdon
1957,,,79.0,100.0,Kepdon
1959,,,49.0,119.0,Kepdon
1960,,,33.0,69.0,Kepdon
1961,,,48.0,95.0,Kepdon
1963,,,17.0,92.0,Kepdon
1964,,,20.0,115.0,Kepdon
1965,,,20.0,112.0,Kepdon
1967,,,6.0,68.0,Kepdon
1968,,,36.0,107.0,Kepdon
1969,,,28.0,109.0,Kepdon
1971,,,11.0,103.0,Kepdon
1972,,,44.0,101.0,Kepdon
1973,,,17.0,100.0,Kepdon
1975,,,20.0,75.0,Kepdon
1976,,,63.0,91.0,Kepdon
1977,,,65.0,104.0,Kepdon
1979,,,0.0,109.0,Kepdon
1980,,,43.0,108.0,Kepdon
1981,,,27.0,63.0,Kepdon
1983,,,21.0,73.0,Kepdon
1984,,,58.0,96.0,Kepdon
1985,,,80.0,76.0,Kepdon
1987,,,39.0,75.0,Kepdon
1988,,,43.0,86.0,Kepdon
1989,,,68.0,101.0,Kepdon
1991,,,47.0,88.0,Kepdon
1992,,,63.0,85.0,Kepdon
1993,,,31.0,108.0,Kepdon
1898,,,68.0,,
1902,,,72.0,,
1906,,,36.0,,
1910,,,32.0,,
1914,,,42.0,,
1918,,,33.0,,
1922,,,40.0,,
1926,,,53.0,,
1930,,,29.0,,
1934,,,56.0,,
1938,,,53.0,,
1942,,,50.0,,
1946,,,22.0,,
1950,,,48.0,,
1954,,,19.0,,
1958,,,71.0,,
1962,,,21.0,,
1966,,,16.0,,
1970,,,27.0,,
1974,,,78.0,,
1978,,,31.0,,
1982,,,18.0,,
1986,,,36.0,,
1990,,,65.0,,
1994,,,90.0,21.0,Zlale
1995,,,73.0,67.0,Zlale
1996,,,117.0,15.0,Zlale
1998,,,63.0,58.0,Zlale
1999,,,66.0,47.0,Zlale
2000,,,60.0,58.0,Zlale
2002,,,49.0,9.0,Zlale
2003,,,100.0,31.0,Zlale
2004,,,72.0,53.0,Zlale
2006,,,63.0,1.0,Zlale
2007,,,87.0,52.0,Zlale
2008,,,78.0,36.0,Zlale
2010,,,63.0,44.0,Zlale
2011,,,109.0,51.0,Zlale
2012,,,98.0,45.0,Zlale
2014,,,65.0,67.0,Zlale
2015,,,119.0,22.0,Zlale
2016,,,120.0,59.0,Zlale
2018,,,37.0,39.0,Zlale
2019,,,111.0,51.0,Zlale
2020,,,87.0,15.0,Zlale
2022,,,27.0,41.0,Zlale
2023,,,76.0,29.0,Zlale
2024,,,64.0,17.0,Zlale
2026,,,34.0,28.0,Zlale
2027,,,105.0,22.0,Zlale
2028,,,101.0,57.0,Zlale
2030,,,52.0,48.0,Zlale
2031,,,62.0,38.0,Zlale
2032,,,119.0,43.0,Zlale
2034,,,25.0,52.0,Zlale
2035,,,113.0,6.0,Zlale
2036,,,77.0,33.0,Zlale
2038,,,69.0,47.0,Zlale
2039,,,75.0,52.0,Zlale
2040,,,120.0,57.0,Zlale
2042,,,77.0,1.0,Zlale
2043,,,69.0,46.0,Zlale
2044,,,93.0,45.0,Zlale
2046,,,42.0,0.0,Zlale
2047,,,61.0,70.0,Zlale
2048,,,91.0,23.0,Zlale
2050,,,30.0,41.0,Zlale
2051,,,70.0,1.0,Zlale
2052,,,66.0,34.0,Zlale
2054,,,73.0,64.0,Zlale
2055,,,64.0,5.0,Zlale
2056,,,72.0,16.0,Zlale
2058,,,57.0,22.0,Zlale
2059,,,75.0,53.0,Zlale
2060,,,103.0,49.0,Zlale
2062,,,66.0,12.0,Zlale
2063,,,93.0,16.0,Zlale
2064,,,81.0,54.0,Zlale
2066,,,38.0,49.0,Zlale
2067,,,102.0,10.0,Zlale
2068,,,119.0,7.0,Zlale
2070,,,31.0,46.0,Zlale
2071,,,119.0,68.0,Zlale
2072,,,71.0,35.0,Zlale
2074,,,49.0,10.0,Zlale
2075,,,67.0,59.0,Zlale
2076,,,106.0,6.0,Zlale
2078,,,69.0,67.0,Zlale
2079,,,68.0,45.0,Zlale
2080,,,94.0,61.0,Zlale
2082,,,46.0,7.0,Zlale
2083,,,113.0,4.0,Zlale
2084,,,103.0,60.0,Zlale
2086,,,72.0,5.0,Zlale
2087,,,61.0,66.0,Zlale
2088,,,89.0,65.0,Zlale
2090,,,72.0,65.0,Zlale
2091,,,117.0,35.0,Zlale
2092,,,120.0,10.0,Zlale
1997,,,104.0,,
2001,,,60.0,,
2005,,,114.0,,
2009,,,111.0,,
2013,,,79.0,,
2017,,,120.0,,
2021,,,73.0,,
2025,,,64.0,,
2029,,,68.0,,
2033,,,61.0,,
2037,,,76.0,,
2041,,,89.0,,
2045,,,110.0,,
2049,,,67.0,,
2053,,,109.0,,
2057,,,101.0,,
2061,,,116.0,,
2065,,,104.0,,
2069,,,75.0,,
2073,,,103.0,,
2077,,,117.0,,
2081,,,64.0,,
2085,,,73.0,,
2089,,,76.0,,
2093,,,75.0,,
2094,,,,12.0,
2095,,,,,Zlale
2097,,,108.0,,
2098,,,,67.0,
2099,,,,,Zlale
2101,,,101.0,,
2102,,,,31.0,
2103,,,,,Zlale
2105,,,114.0,,
2106,,,,64.0,
2107,,,,,Zlale
2109,,,85.0,,
2110,,,,49.0,
2111,,,,,Zlale
2113,,,93.0,,
2114,,,,29.0,
2115,,,,,Zlale
2117,,,72.0,,
2118,,,,25.0,
2119,,,,,Zlale
2121,,,78.0,,
2122,,,,8.0,
2123,,,,,Zlale
2125,,,83.0,,
2126,,,,64.0,
2127,,,,,Zlale
2129,,,94.0,,
2130,,,,37.0,
2131,,,,,Zlale
2133,,,88.0,,
2134,,,,43.0,
2135,,,,,Zlale
2137,,,102.0,,
2138,,,,47.0,
2139,,,,,Zlale
2141,,,103.0,,
2142,,,,58.0,
2143,,,,,Zlale
2145,,,73.0,,
2146,,,,6.0,
2147,,,,,Zlale
2149,,,111.0,,
2150,,,,5.0,
2151,,,,,Zlale
2153,,,116.0,,
2154,,,,64.0,
2155,,,,,Zlale
2157,,,66.0,,
2158,,,,36.0,
2159,,,,,Zlale
2161,,,90.0,,
2162,,,,6.0,
2163,,,,,Zlale
2165,,,114.0,,
2166,,,,60.0,
2167,,,,,Zlale
2169,,,73.0,,
2170,,,,15.0,
2171,,,,,Zlale
2173,,,103.0,,
2174,,,,54.0,
2175,,,,,Zlale
2177,,,101.0,,
2178,,,,24.0,
2179,,,,,Zlale
2181,,,112.0,,
2182,,,,61.0,
2183,,,,,Zlale
2185,,,67.0,,
2186,,,,25.0,
2187,,,,,Zlale
2189,,,67.0,,
2190,,,,49.0,
2191,,,,,Zlale
