,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,NAME,STATE,longitude,latitude,death
2646,2646,2646,2646,2646,48071,Chambers,Texas,-94.6713769479,29.7082609899,127.35709507903384
2647,2647,2647,2647,2647,48073,Cherokee,Texas,-95.1651831384,31.8369546469,203.40251188247453
2648,2648,2648,2648,2648,48075,Childress,Texas,-100.207574947,34.5292014575,192.54357869050799
2649,2649,2649,2649,2649,48077,Clay,Texas,-98.2085033047,33.7855310388,120.70342045464567
2650,2650,2650,2650,2650,48079,Cochran,Texas,-102.828435632,33.6041424405,178.38726025684588
2651,2651,2651,2651,2651,48081,Coke,Texas,-100.529910767,31.8885309869,83.19780772326936
2652,2652,2652,2652,2652,48083,Coleman,Texas,-99.4536376507,31.773206868,236.7070697455357
2653,2653,2653,2653,2653,48085,Collin,Texas,-96.57240407,33.1879272437,203.64525736883618
2654,2654,2654,2654,2654,48087,Collingsworth,Texas,-100.270065923,34.9648839235,202.00252797536803
2655,2655,2655,2655,2655,48089,Colorado,Texas,-96.5262753522,29.6208209311,114.01740513533842
2656,2656,2656,2656,2656,48091,Comal,Texas,-98.2782455413,29.8081801337,108.91483419737015
2657,2657,2657,2657,2657,48093,Comanche,Texas,-98.5582573019,31.9479781068,43.810720474697085
2658,2658,2658,2658,2658,48095,Concho,Texas,-99.8639623316,31.3264967359,145.47498758827007
2659,2659,2659,2659,2659,48097,Cooke,Texas,-97.2126261296,33.6392003476,76.8818815386135
2660,2660,2660,2660,2660,48099,Coryell,Texas,-97.7992042907,31.3909114388,76.03788602751366
2661,2661,2661,2661,2661,48101,Cottle,Texas,-100.278743804,34.0776481589,41.06392056072588
2662,2662,2662,2662,2662,48103,Crane,Texas,-102.51556846,31.4284974445,139.91961917595287
2663,2663,2663,2663,2663,48105,Crockett,Texas,-101.412147662,30.722983086,59.83470584880945
2664,2664,2664,2664,2664,48107,Crosby,Texas,-101.299958451,33.6146250309,176.28954955824472
2665,2665,2665,2665,2665,48109,Culberson,Texas,-104.517369966,31.4470737521,100.388063451419
2666,2666,2666,2666,2666,48111,Dallam,Texas,-102.60218562,36.2778878907,93.34850815147905
2667,2667,2667,2667,2667,48113,Dallas,Texas,-96.7778770663,32.7666300195,57.298914574581865
2668,2668,2668,2668,2668,48115,Dawson,Texas,-101.947684441,32.7425260993,67.19391962054536
2669,2669,2669,2669,2669,48117,Deaf,Texas,,,
2670,2670,2670,2670,2670,48119,Delta,Texas,-95.6722708168,33.3862927393,168.50570040020645
2671,2671,2671,2671,2671,48121,Denton,Texas,-97.1170055183,33.2052512262,195.93845464824477
2672,2672,2672,2672,2672,48123,DeWitt,Texas,-97.356778445,29.0820812942,222.39804762215803
2673,2673,2673,2673,2673,48125,Dickens,Texas,-100.778860652,33.6166121137,111.63522454863303
2674,2674,2674,2674,2674,48127,Dimmit,Texas,-99.756726125,28.4225359982,79.66124338681144
2675,2675,2675,2675,2675,48129,Donley,Texas,-100.813991608,34.965417596,124.44004582977533
2676,2676,2676,2676,2676,48131,Duval,Texas,-98.5089060613,27.6813329888,132.5491499133763
2677,2677,2677,2677,2677,48133,Eastland,Texas,-98.8323222504,32.3270730707,71.5764711912936
2678,2678,2678,2678,2678,48135,Ector,Texas,-102.542749193,31.8691725205,40.0059557097281
2679,2679,2679,2679,2679,48137,Edwards,Texas,-100.304741702,29.9826329444,126.87887809869062
2680,2680,2680,2680,2680,48139,Ellis,Texas,-96.7944846878,32.3484295414,203.16709703882745
2681,2681,2681,2681,2681,48141,El,Texas,,,
2682,2682,2682,2682,2682,48143,Erath,Texas,-98.2179667085,32.23625867,222.31000252069813
2683,2683,2683,2683,2683,48145,Falls,Texas,-96.9358470922,31.2532716595,77.99063029115223
2684,2684,2684,2684,2684,48147,Fannin,Texas,-96.1068276828,33.5938097958,70.01192876497143
2685,2685,2685,2685,2685,48149,Fayette,Texas,-96.919761718,29.8767867938,142.48665674427863
2686,2686,2686,2686,2686,48151,Fisher,Texas,-100.402168105,32.7428202205,198.99290739190823
2687,2687,2687,2687,2687,48153,Floyd,Texas,-101.303234519,34.0724245507,203.01802144126682
2688,2688,2688,2688,2688,48155,Foard,Texas,-99.7779848782,33.9746150928,136.20486927057425
2689,2689,2689,2689,2689,48157,Fort,Texas,,,
2690,2690,2690,2690,2690,48159,Franklin,Texas,-95.2184193975,33.1755486771,163.90242756956056
2691,2691,2691,2691,2691,48161,Freestone,Texas,-96.1490922947,31.704894074,113.05020386683712
2692,2692,2692,2692,2692,48163,Frio,Texas,-99.1082667829,28.8678175883,202.66094218972353
2693,2693,2693,2693,2693,48165,Gaines,Texas,-102.635174091,32.7407276994,134.6372960074123
2694,2694,2694,2694,2694,48167,Galveston,Texas,-94.8626717415,29.3799669428,149.83385563119856
2695,2695,2695,2695,2695,48169,Garza,Texas,-101.298424102,33.179875706,66.62258628783033
2696,2696,2696,2696,2696,48171,Gillespie,Texas,-98.9464800144,30.3180548031,53.06007801243845
2697,2697,2697,2697,2697,48173,Glasscock,Texas,-101.520802191,31.8694627053,185.5127542811712
2698,2698,2698,2698,2698,48175,Goliad,Texas,-97.4264922607,28.6570952089,173.72180588758073
2699,2699,2699,2699,2699,48177,Gonzales,Texas,-97.4925237545,29.4567333341,170.56043637253129
2700,2700,2700,2700,2700,48179,Gray,Texas,-100.812558034,35.4011632567,124.99775261219915
2701,2701,2701,2701,2701,48181,Grayson,Texas,-96.6777253881,33.6268085539,59.90915010820154
2702,2702,2702,2702,2702,48183,Gregg,Texas,-94.8169477887,32.4804706054,247.77345936221988
2703,2703,2703,2703,2703,48185,Grimes,Texas,-95.9855029797,30.5434714704,208.261653777733
2704,2704,2704,2704,2704,48187,Guadalupe,Texas,-97.9485847382,29.583050959,212.75950157067678
2705,2705,2705,2705,2705,48189,Hale,Texas,-101.8268813,34.0705125102,94.55396906274424
2706,2706,2706,2706,2706,48191,Hall,Texas,-100.681128599,34.5307791419,149.78512886656006
2707,2707,2707,2707,2707,48193,Hamilton,Texas,-98.110725849,31.704803053,80.88579283493613
2708,2708,2708,2708,2708,48195,Hansford,Texas,-101.354539211,36.2774544717,48.347320784244815
2709,2709,2709,2709,2709,48197,Hardeman,Texas,-99.7457167359,34.290293884,109.93769531326467
2710,2710,2710,2710,2710,48199,Hardin,Texas,-94.3902216019,30.3323725105,182.50042513648745
2711,2711,2711,2711,2711,48201,Harris,Texas,-95.3923371044,29.8572816038,116.71588035026615
2712,2712,2712,2712,2712,48203,Harrison,Texas,-94.3714865548,32.5481331978,70.98522017445494
2713,2713,2713,2713,2713,48205,Hartley,Texas,-102.602862784,35.8400259506,123.7010772661531
2714,2714,2714,2714,2714,48207,Haskell,Texas,-99.7303000091,33.1782312871,203.89140057109864
2715,2715,2715,2715,2715,48209,Hays,Texas,-98.0310632636,30.0581505603,150.93637821419867
2716,2716,2716,2716,2716,48211,Hemphill,Texas,-100.270473266,35.8375699223,42.11319248717046
2717,2717,2717,2717,2717,48213,Henderson,Texas,-95.8535779226,32.211900087,192.74839560113128
2718,2718,2718,2718,2718,48215,Hidalgo,Texas,-98.1810871979,26.3967284864,90.68288378629987
2719,2719,2719,2719,2719,48217,Hill,Texas,-97.1324266998,31.9906857305,59.47736346183618
2720,2720,2720,2720,2720,48219,Hockley,Texas,-102.343197183,33.6076426857,221.90842683810425
2721,2721,2721,2721,2721,48221,Hood,Texas,-97.8322675076,32.4299283238,66.41609193226824
2722,2722,2722,2722,2722,48223,Hopkins,Texas,-95.5639501637,33.1495558982,228.41970575229277
2723,2723,2723,2723,2723,48225,Houston,Texas,-95.4226771526,31.3177325566,49.725308205448165
2724,2724,2724,2724,2724,48227,Howard,Texas,-101.43550545,32.3061694988,97.59905725781192
2725,2725,2725,2725,2725,48229,Hudspeth,Texas,-105.386456079,31.4561406891,166.68584311182448
2726,2726,2726,2726,2726,48231,Hunt,Texas,-96.0854546373,33.1235953208,123.50889584262528
2727,2727,2727,2727,2727,48233,Hutchinson,Texas,-101.354699396,35.8400259746,74.05534027269465
2728,2728,2728,2728,2728,48235,Irion,Texas,-100.982419275,31.303925021,119.72921207356612
2729,2729,2729,2729,2729,48237,Jack,Texas,-98.1724585828,33.2334606021,220.61629071223751
2730,2730,2730,2730,2730,48239,Jackson,Texas,-96.577680914,28.9542442328,220.41318106724577
2731,2731,2731,2731,2731,48241,Jasper,Texas,-94.0250850358,30.7439606074,137.51080884332328
2732,2732,2732,2732,2732,48243,Jeff,Texas,,,
2733,2733,2733,2733,2733,48245,Jefferson,Texas,-94.1534394591,29.8537289242,93.16464502075509
2734,2734,2734,2734,2734,48247,Jim,Texas,,,
2735,2735,2735,2735,2735,48249,Jim,Texas,,,
2736,2736,2736,2736,2736,48251,Johnson,Texas,-97.3663297978,32.3790131031,171.8010094999102
2737,2737,2737,2737,2737,48253,Jones,Texas,-99.8787442497,32.7399038738,152.48491196315143
2738,2738,2738,2738,2738,48255,Karnes,Texas,-97.8594018287,28.9057389627,65.56555566911264
2739,2739,2739,2739,2739,48257,Kaufman,Texas,-96.287794573,32.5993157059,196.40477236852587
2740,2740,2740,2740,2740,48259,Kendall,Texas,-98.7115552055,29.9446888715,84.79435968317094
2741,2741,2741,2741,2741,48261,Kenedy,Texas,-97.636461158,26.9280228765,220.1852259346975
2742,2742,2742,2742,2742,48263,Kent,Texas,-100.777569383,33.1814152277,173.64588545900173
2743,2743,2743,2743,2743,48265,Kerr,Texas,-99.3501597562,30.0614838052,190.18101596093405
2744,2744,2744,2744,2744,48267,Kimble,Texas,-99.7486955832,30.4867787311,127.18527952912542
2745,2745,2745,2745,2745,48269,King,Texas,-100.255850072,33.6164757788,238.97435234340105
2746,2746,2746,2746,2746,48271,Kinney,Texas,-100.417946618,29.3502075785,123.03053043941024
2747,2747,2747,2747,2747,48273,Kleberg,Texas,-97.6683877685,27.4267108244,229.4897982220583
2748,2748,2748,2748,2748,48275,Knox,Texas,-99.7414270482,33.6061291442,181.02975813354283
2749,2749,2749,2749,2749,48277,Lamar,Texas,-95.5712007054,33.6672620503,208.055335292336
2750,2750,2750,2750,2750,48279,Lamb,Texas,-102.351710486,34.0686230903,152.8457038263199
2751,2751,2751,2751,2751,48281,Lampasas,Texas,-98.2414446434,31.1961909998,226.7412251030291
2752,2752,2752,2752,2752,48283,La,Texas,,,
2753,2753,2753,2753,2753,48285,Lavaca,Texas,-96.9301524955,29.3843544458,58.77269953015904
2754,2754,2754,2754,2754,48287,Lee,Texas,-96.9657036787,30.3106777835,106.40229438951746
2755,2755,2755,2755,2755,48289,Leon,Texas,-95.9956906534,31.2965068087,163.808244462937
2756,2756,2756,2756,2756,48291,Liberty,Texas,-94.8122103741,30.1516119464,99.48244239013621
2757,2757,2757,2757,2757,48293,Limestone,Texas,-96.5805297375,31.5454641622,143.14036587446174
2758,2758,2758,2758,2758,48295,Lipscomb,Texas,-100.273115438,36.2777169084,218.12971049585872
2759,2759,2759,2759,2759,48297,Live,Texas,,,
2760,2760,2760,2760,2760,48299,Llano,Texas,-98.6840973495,30.7057400268,84.2018241408544
2761,2761,2761,2761,2761,48301,Loving,Texas,-103.579899078,31.8491922008,151.79074738518023
2762,2762,2762,2762,2762,48303,Lubbock,Texas,-101.820545838,33.6102061227,102.73601250445505
2763,2763,2763,2763,2763,48305,Lynn,Texas,-101.816123837,33.1768244406,140.1855131129476
2764,2764,2764,2764,2764,48307,McCulloch,Texas,-99.3474783776,31.1988711407,79.88047699684539
2765,2765,2765,2765,2765,48309,McLennan,Texas,-97.2017864999,31.5523801522,49.23110052412166
2766,2766,2766,2766,2766,48311,McMullen,Texas,-98.5678411195,28.3526879602,164.6786758621584
2767,2767,2767,2767,2767,48313,Madison,Texas,-95.928410107,30.9655385978,180.88880093578592
2768,2768,2768,2768,2768,48315,Marion,Texas,-94.3572221859,32.7979817888,208.40549978920527
2769,2769,2769,2769,2769,48317,Martin,Texas,-101.951216779,32.3060301333,235.5019359537638
2770,2770,2770,2770,2770,48319,Mason,Texas,-99.2261274236,30.7177158024,134.1401294301577
2771,2771,2771,2771,2771,48321,Matagorda,Texas,-96.0039807574,28.7856505535,90.70112206924557
2772,2772,2772,2772,2772,48323,Maverick,Texas,-100.314514171,28.7425901306,74.09357286162873
2773,2773,2773,2773,2773,48325,Medina,Texas,-99.1101310166,29.3556960535,43.47956502297416
2774,2774,2774,2774,2774,48327,Menard,Texas,-99.8206358613,30.8897820069,57.40724203361843
2775,2775,2775,2775,2775,48329,Midland,Texas,-102.031609284,31.8691599476,163.21228878790333
2776,2776,2776,2776,2776,48331,Milam,Texas,-96.9768199136,30.7863379319,88.30905096262323
2777,2777,2777,2777,2777,48333,Mills,Texas,-98.5954600939,31.4951939674,145.41869973163625
2778,2778,2778,2778,2778,48335,Mitchell,Texas,-100.921228654,32.3062117521,126.2826353435691
2779,2779,2779,2779,2779,48337,Montague,Texas,-97.7246531212,33.6756265521,145.72953210320165
2780,2780,2780,2780,2780,48339,Montgomery,Texas,-95.5030137057,30.3002128386,119.89488620683906
2781,2781,2781,2781,2781,48341,Moore,Texas,-101.89292281,35.8376872526,147.64069831119932
2782,2782,2782,2782,2782,48343,Morris,Texas,-94.7326503668,33.1134825704,208.11899536101998
2783,2783,2783,2783,2783,48345,Motley,Texas,-100.779828967,34.0740947769,104.23601961134011
2784,2784,2784,2784,2784,48347,Nacogdoches,Texas,-94.6158732578,31.6159802631,188.38845646798183
2785,2785,2785,2785,2785,48349,Navarro,Texas,-96.4724850654,32.0469291804,202.18194354476674
2786,2786,2786,2786,2786,48351,Newton,Texas,-93.7447410133,30.7863091928,99.0733259054278
2787,2787,2787,2787,2787,48353,Nolan,Texas,-100.406052463,32.3034902579,97.31401736988433
2788,2788,2788,2788,2788,48355,Nueces,Texas,-97.516253851,27.7350347565,61.417627089563545
2789,2789,2789,2789,2789,48357,Ochiltree,Texas,-100.815653969,36.2784137139,54.664054217012236
2790,2790,2790,2790,2790,48359,Oldham,Texas,-102.602870603,35.4050346181,118.955258219587
2791,2791,2791,2791,2791,48361,Orange,Texas,-93.8938981104,30.1213082966,150.3635144972561
2792,2792,2792,2792,2792,48363,Palo,Texas,,,
2793,2793,2793,2793,2793,48365,Panola,Texas,-94.3056398565,32.1623552365,63.773451012084344
2794,2794,2794,2794,2794,48367,Parker,Texas,-97.8050966636,32.777645813,83.8925692412487
2795,2795,2795,2795,2795,48369,Parmer,Texas,-102.784538195,34.5301133129,52.89124132211689
2796,2796,2796,2796,2796,48371,Pecos,Texas,-102.723570332,30.7810605096,233.37169432204112
2797,2797,2797,2797,2797,48373,Polk,Texas,-94.8300248619,30.792719766,198.46984853151704
2798,2798,2798,2798,2798,48375,Potter,Texas,-101.894004898,35.4012758182,204.15150921657298
2799,2799,2799,2799,2799,48377,Presidio,Texas,-104.240521679,29.99980267,61.30163284425181
2800,2800,2800,2800,2800,48379,Rains,Texas,-95.7933763474,32.8703394239,145.59614880295769
2801,2801,2801,2801,2801,48381,Randall,Texas,-101.896944529,34.965857001,224.98154571765735
2802,2802,2802,2802,2802,48383,Reagan,Texas,-101.523008414,31.3661921291,86.32059969279626
2803,2803,2803,2803,2803,48385,Real,Texas,-99.8221669212,29.8317429384,133.99034814065976
2804,2804,2804,2804,2804,48387,Red,Texas,,,
2805,2805,2805,2805,2805,48389,Reeves,Texas,-103.693167266,31.3231861567,65.66219520136225
2806,2806,2806,2806,2806,48391,Refugio,Texas,-97.1595214632,28.3215753001,69.2276031232349
2807,2807,2807,2807,2807,48393,Roberts,Texas,-100.813444084,35.8384916737,228.27274747028358
2808,2808,2808,2808,2808,48395,Robertson,Texas,-96.5127823741,31.0270650231,92.23662234182093
2809,2809,2809,2809,2809,48397,Rockwall,Texas,-96.407781044,32.8977580696,152.9247491004951
2810,2810,2810,2810,2810,48399,Runnels,Texas,-99.9762313036,31.8310952481,63.2600159241914
2811,2811,2811,2811,2811,48401,Rusk,Texas,-94.7618791398,32.1077245005,200.42123250942888
2812,2812,2812,2812,2812,48403,Sabine,Texas,-93.8518024149,31.3431998626,168.3594509150467
2813,2813,2813,2813,2813,48405,San,Texas,,,
2814,2814,2814,2814,2814,48407,San,Texas,,,
2815,2815,2815,2815,2815,48409,San,Texas,,,
2816,2816,2816,2816,2816,48411,San,Texas,,,
2817,2817,2817,2817,2817,48413,Schleicher,Texas,-100.538546044,30.8974526088,85.63604558609252
2818,2818,2818,2818,2818,48415,Scurry,Texas,-100.916407078,32.7463149294,100.02571705810013
2819,2819,2819,2819,2819,48417,Shackelford,Texas,-99.3540669412,32.7359728732,98.73942385839453
2820,2820,2820,2820,2820,48419,Shelby,Texas,-94.1450175185,31.7924089362,185.55034376276353
2821,2821,2821,2821,2821,48421,Sherman,Texas,-101.893467006,36.2776668644,117.68342314802543
2822,2822,2822,2822,2822,48423,Smith,Texas,-95.2691826825,32.3750354288,171.36859208982816
2823,2823,2823,2823,2823,48425,Somervell,Texas,-97.7743353973,32.2222882576,91.0394514955499
2824,2824,2824,2824,2824,48427,Starr,Texas,-98.7383995925,26.5621530438,127.76250815113936
2825,2825,2825,2825,2825,48429,Stephens,Texas,-98.8361731572,32.7358650208,109.05029893255406
2826,2826,2826,2826,2826,48431,Sterling,Texas,-101.050008039,31.8278792017,184.83350096123888
2827,2827,2827,2827,2827,48433,Stonewall,Texas,-100.253305507,33.1791243873,144.24350379685924
2828,2828,2828,2828,2828,48435,Sutton,Texas,-100.538187495,30.4982930281,63.943648266014804
2829,2829,2829,2829,2829,48437,Swisher,Texas,-101.735026846,34.5303849906,216.4966212689172
2830,2830,2830,2830,2830,48439,Tarrant,Texas,-97.291239244,32.7715559666,193.51536305198331
2831,2831,2831,2831,2831,48441,Taylor,Texas,-99.8901220928,32.3014720068,238.3368476902594
2832,2832,2832,2832,2832,48443,Terrell,Texas,-102.07648647,30.2249615668,100.78791010010028
2833,2833,2833,2833,2833,48445,Terry,Texas,-102.335196551,33.1738126593,66.80044337106916
2834,2834,2834,2834,2834,48447,Throckmorton,Texas,-99.2123698529,33.1774899421,223.89158257530715
2835,2835,2835,2835,2835,48449,Titus,Texas,-94.9656722276,33.2166030364,206.5097881374746
2836,2836,2836,2836,2836,48451,Tom,Texas,,,
2837,2837,2837,2837,2837,48453,Travis,Texas,-97.7819489614,30.3346942825,91.65441065967235
2838,2838,2838,2838,2838,48455,Trinity,Texas,-95.1355105473,31.0888152015,165.29354650662714
2839,2839,2839,2839,2839,48457,Tyler,Texas,-94.3765939282,30.7712321484,136.914972749568
2840,2840,2840,2840,2840,48459,Upshur,Texas,-94.9414845344,32.7362765372,152.94581509393754
2841,2841,2841,2841,2841,48461,Upton,Texas,-102.043034893,31.3687302289,51.473190746714494
2842,2842,2842,2842,2842,48463,Uvalde,Texas,-99.7622052768,29.3573361783,193.24489360652882
2843,2843,2843,2843,2843,48465,Val,Texas,,,
2844,2844,2844,2844,2844,48467,Van,Texas,,,
2845,2845,2845,2845,2845,48469,Victoria,Texas,-96.971525279,28.7963514929,190.55413216841393
2846,2846,2846,2846,2846,48471,Walker,Texas,-95.5722839299,30.7390448597,84.94880144470164
2847,2847,2847,2847,2847,48473,Waller,Texas,-95.9876533263,30.010805099,208.1014133424212
2848,2848,2848,2848,2848,48475,Ward,Texas,-103.102425237,31.5094655501,206.60120525992983
2849,2849,2849,2849,2849,48477,Washington,Texas,-96.4034437639,30.2145304261,60.78143288840269
2850,2850,2850,2850,2850,48479,Webb,Texas,-99.3315653042,27.7610624301,126.90266443099009
2851,2851,2851,2851,2851,48481,Wharton,Texas,-96.2221042394,29.2778616455,99.86517567217766
2852,2852,2852,2852,2852,48483,Wheeler,Texas,-100.269647513,35.4012788062,62.11209327273568
2853,2853,2853,2853,2853,48485,Wichita,Texas,-98.7035507511,33.9879970441,143.47246351962457
2854,2854,2854,2854,2854,48487,Wilbarger,Texas,-99.2410547627,34.0807261331,236.1347570344057
2855,2855,2855,2855,2855,48489,Willacy,Texas,-97.5916576336,26.4769663387,117.64522635381117
2856,2856,2856,2856,2856,48491,Williamson,Texas,-97.6007621039,30.6480415096,192.28840323788077
2857,2857,2857,2857,2857,48493,Wilson,Texas,-98.0865732835,29.17400609,223.02377163626434
2858,2858,2858,2858,2858,48495,Winkler,Texas,-103.048169055,31.8500445654,105.84571564481459
2859,2859,2859,2859,2859,48497,Wise,Texas,-97.6544621205,33.2158995718,79.5094428288534
2860,2860,2860,2860,2860,48499,Wood,Texas,-95.3820619748,32.7864051416,125.85311655730663
2861,2861,2861,2861,2861,48501,Yoakum,Texas,-102.827796072,33.172974606,77.45103292575752
2862,2862,2862,2862,2862,48503,Young,Texas,-98.6877665573,33.1766957792,145.5496371262351
2863,2863,2863,2863,2863,48505,Zapata,Texas,-99.1686127905,27.0007781554,221.69884283804606
2864,2864,2864,2864,2864,48507,Zavala,Texas,-99.7605956717,28.8662114221,45.61978488447898
2865,2865,2865,2865,2865,74050,Baker,U.S. Minor Outlying Islands,,,
2866,2866,2866,2866,2866,74100,Howland,U.S. Minor Outlying Islands,,,
2867,2867,2867,2867,2867,74150,Jarvis,U.S. Minor Outlying Islands,,,
2868,2868,2868,2868,2868,74200,Johnston,U.S. Minor Outlying Islands,,,
2869,2869,2869,2869,2869,74250,Kingman,U.S. Minor Outlying Islands,,,
2870,2870,2870,2870,2870,74300,Midway,U.S. Minor Outlying Islands,,,
2871,2871,2871,2871,2871,74350,Navassa,U.S. Minor Outlying Islands,,,
2872,2872,2872,2872,2872,74400,Palmyra,U.S. Minor Outlying Islands,,,
2873,2873,2873,2873,2873,74450,Wake,U.S. Minor Outlying Islands,,,
2874,2874,2874,2874,2874,49001,Beaver,Utah,-113.235717851,38.3570143624,198.42495198546277
2875,2875,2875,2875,2875,49003,Box,Utah,,,
2876,2876,2876,2876,2876,49005,Cache,Utah,-111.743622083,41.7224295706,87.67923022325155
2877,2877,2877,2877,2877,49007,Carbon,Utah,-110.588798086,39.6481383656,32.41468178899564
2878,2878,2878,2878,2878,49009,Daggett,Utah,-109.507612097,40.887287897,87.6700701587418
2879,2879,2879,2879,2879,49011,Davis,Utah,-112.111371277,40.9900687168,135.07066708927437
2880,2880,2880,2880,2880,49013,Duchesne,Utah,-110.42518446,40.2982423213,117.08464059345457
2881,2881,2881,2881,2881,49015,Emery,Utah,-110.700630808,38.9967401872,198.30818063658967
2882,2882,2882,2882,2882,49017,Garfield,Utah,-111.443134948,37.8549014253,201.51573404722302
2883,2883,2883,2883,2883,49019,Grand,Utah,-109.569833712,38.981944957,136.70916984890366
2884,2884,2884,2884,2884,49021,Iron,Utah,-113.289465841,37.8591931317,82.24496626506468
2885,2885,2885,2885,2885,49023,Juab,Utah,-112.784789329,39.7027072964,79.27413891658964
2886,2886,2886,2886,2886,49025,Kane,Utah,-111.887766252,37.2850993946,136.6049467057673
2887,2887,2887,2887,2887,49027,Millard,Utah,-113.10069891,39.0732871864,91.39293466981039
2888,2888,2888,2888,2888,49029,Morgan,Utah,-111.573150356,41.0893204311,209.69814360848218
2889,2889,2889,2889,2889,49031,Piute,Utah,-112.127186525,38.3366204607,174.95168128722588
2890,2890,2890,2890,2890,49033,Rich,Utah,-111.244509797,41.6322534258,174.27060917394462
2891,2891,2891,2891,2891,49035,Salt,Utah,,,
2892,2892,2892,2892,2892,49037,San,Utah,,,
2893,2893,2893,2893,2893,49039,Sanpete,Utah,-111.576354881,39.3739160769,124.80685220162633
2894,2894,2894,2894,2894,49041,Sevier,Utah,-111.804508601,38.7477765207,113.88677817948503
2895,2895,2895,2895,2895,49043,Summit,Utah,-110.955893455,40.8681663764,79.96183886940614
2896,2896,2896,2896,2896,49045,Tooele,Utah,-113.131090626,40.4487493593,141.85748815491007
2897,2897,2897,2897,2897,49047,Uintah,Utah,-109.51864842,40.1247748425,45.34552612167349
2898,2898,2898,2898,2898,49049,Utah,Utah,-111.670334914,40.1199573141,163.30336408846
2899,2899,2899,2899,2899,49051,Wasatch,Utah,-111.16818403,40.3307738015,80.34400213144988
2900,2900,2900,2900,2900,49053,Washington,Utah,-113.504711207,37.2804061385,191.63732657267346
2901,2901,2901,2901,2901,49055,Wayne,Utah,-110.903793031,38.3243487435,207.00848065218236
2902,2902,2902,2902,2902,49057,Weber,Utah,-111.913383934,41.2698430321,64.91639252078622
2903,2903,2903,2903,2903,50001,Addison,Vermont,-73.1409413698,44.0309090144,151.71452830876493
2904,2904,2904,2904,2904,50003,Bennington,Vermont,-73.0929606243,43.0354526887,216.81576002627605
2905,2905,2905,2905,2905,50005,Caledonia,Vermont,-72.1022211883,44.464696712,269.73144976303297
2906,2906,2906,2906,2906,50007,Chittenden,Vermont,-73.0809205876,44.4609805861,141.12689385163335
2907,2907,2907,2907,2907,50009,Essex,Vermont,-71.7361943775,44.7279402249,252.7205825908982
2908,2908,2908,2908,2908,50011,Franklin,Vermont,-72.9120265429,44.8575139984,267.147980126967
2909,2909,2909,2909,2909,50013,Grand,Vermont,,,
2910,2910,2910,2910,2910,50015,Lamoille,Vermont,-72.6414291047,44.6057305617,264.2355233849539
2911,2911,2911,2911,2911,50017,Orange,Vermont,-72.3768216078,44.0056617687,269.2888253656969
2912,2912,2912,2912,2912,50019,Orleans,Vermont,-72.2438064213,44.8288090199,141.9284755920811
2913,2913,2913,2913,2913,50021,Rutland,Vermont,-73.0366087399,43.5800915709,258.0244182977225
2914,2914,2914,2914,2914,50023,Washington,Vermont,-72.6149783508,44.2733844798,116.19443790898403
2915,2915,2915,2915,2915,50025,Windham,Vermont,-72.7137985374,42.990603511,283.2782601695781
2916,2916,2916,2916,2916,50027,Windsor,Vermont,-72.5861605978,43.5800235908,241.57253439753475
2917,2917,2917,2917,2917,78010,Saint,Virgin Islands (U.S.),,,
2918,2918,2918,2918,2918,78020,Saint,Virgin Islands (U.S.),,,
2919,2919,2919,2919,2919,78030,Saint,Virgin Islands (U.S.),,,
2920,2920,2920,2920,2920,51001,Accomack,Virginia,-75.7565570848,37.7649390453,172.78870322984594
2921,2921,2921,2921,2921,51003,Albemarle,Virginia,-78.5566760673,38.0228983556,157.37953033822689
2922,2922,2922,2922,2922,51005,Alleghany,Virginia,-80.0061751875,37.7877775498,84.57320843046222
2923,2923,2923,2923,2923,51007,Amelia,Virginia,-77.9761379333,37.3360260406,92.6001389558772
2924,2924,2924,2924,2924,51009,Amherst,Virginia,-79.1451431275,37.6047919172,83.2372771918796
2925,2925,2925,2925,2925,51011,Appomattox,Virginia,-78.8125507413,37.3723568684,229.05293074061245
2926,2926,2926,2926,2926,51013,Arlington,Virginia,-77.1009715341,38.8785834577,162.96213632318205
2927,2927,2927,2927,2927,51015,Augusta,Virginia,-79.1338544675,38.1644265021,259.3074488889858
2928,2928,2928,2928,2928,51017,Bath,Virginia,-79.7410619159,38.0586888264,190.79579733833128
2929,2929,2929,2929,2929,51019,Bedford,Virginia,-79.5241721318,37.3151524068,108.89389694933787
2930,2930,2930,2930,2930,51021,Bland,Virginia,-81.1302139229,37.1339863881,237.35670899981733
2931,2931,2931,2931,2931,51023,Botetourt,Virginia,-79.8123170828,37.5571191153,247.24406965530815
2932,2932,2932,2932,2932,51025,Brunswick,Virginia,-77.8590299644,36.7647498967,161.32110559958744
2933,2933,2933,2933,2933,51027,Buchanan,Virginia,-82.0360146573,37.2666155974,177.45630401425845
2934,2934,2934,2934,2934,51029,Buckingham,Virginia,-78.5287073251,37.5722077541,99.67796187108632
2935,2935,2935,2935,2935,51031,Campbell,Virginia,-79.0965107022,37.205360404,194.22453570818232
2936,2936,2936,2936,2936,51033,Caroline,Virginia,-77.3470467441,38.0267183008,235.1876521625823
2937,2937,2937,2937,2937,51035,Carroll,Virginia,-80.733902516,36.7315540772,140.66279772258196
2938,2938,2938,2938,2938,51036,Charles,Virginia,,,
