,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,xDom,yDom,class
1235,1235.0,1235.0,1235.0,31.0,74.0,Kepdon
1236,1236.0,1236.0,1236.0,54.0,18.0,Zlale
1237,1237.0,1237.0,1237.0,80.0,1.0,Slashead
1238,1238.0,1238.0,1238.0,27.0,80.0,Zlale
1239,1239.0,1239.0,1239.0,74.0,44.0,Zlale
1240,1240.0,1240.0,1240.0,55.0,1.0,Slashead
1241,1241.0,1241.0,1241.0,86.0,5.0,Kepdon
1242,1242.0,1242.0,1242.0,45.0,103.0,Kepdon
1243,1243.0,1243.0,1243.0,6.0,81.0,Slashead
1244,1244.0,1244.0,1244.0,30.0,61.0,Slashead
1245,1245.0,1245.0,1245.0,38.0,43.0,Kepdon
1246,1246.0,1246.0,1246.0,96.0,95.0,Zlale
1247,1247.0,1247.0,1247.0,9.0,104.0,Slashead
1248,1248.0,1248.0,1248.0,78.0,72.0,Slashead
1249,1249.0,1249.0,1249.0,91.0,17.0,Kepdon
1250,1250.0,1250.0,1250.0,71.0,60.0,Kepdon
1251,1251.0,1251.0,1251.0,63.0,57.0,Slashead
1252,1252.0,1252.0,1252.0,42.0,36.0,Slashead
1253,1253.0,1253.0,1253.0,54.0,93.0,Slashead
1254,1254.0,1254.0,1254.0,43.0,51.0,Kepdon
1255,1255.0,1255.0,1255.0,46.0,73.0,Zlale
1256,1256.0,1256.0,1256.0,41.0,61.0,Zlale
1257,1257.0,1257.0,1257.0,22.0,30.0,Zlale
1258,1258.0,1258.0,1258.0,68.0,66.0,Zlale
1259,1259.0,1259.0,1259.0,79.0,32.0,Slashead
1260,1260.0,1260.0,1260.0,98.0,25.0,Kepdon
1261,1261.0,1261.0,1261.0,50.0,2.0,Slashead
1262,1262.0,1262.0,1262.0,59.0,71.0,Zlale
1263,1263.0,1263.0,1263.0,20.0,70.0,Slashead
1264,1264.0,1264.0,1264.0,102.0,55.0,Zlale
1265,1265.0,1265.0,1265.0,8.0,104.0,Kepdon
1266,1266.0,1266.0,1266.0,66.0,77.0,Zlale
1267,1267.0,1267.0,1267.0,32.0,4.0,Zlale
1268,1268.0,1268.0,1268.0,80.0,57.0,Zlale
1269,1269.0,1269.0,1269.0,80.0,81.0,Kepdon
1270,1270.0,1270.0,1270.0,82.0,21.0,Slashead
1271,1271.0,1271.0,1271.0,54.0,22.0,Slashead
1272,1272.0,1272.0,1272.0,44.0,54.0,Slashead
1273,1273.0,1273.0,1273.0,104.0,97.0,Zlale
1274,1274.0,1274.0,1274.0,16.0,90.0,Kepdon
1275,1275.0,1275.0,1275.0,87.0,51.0,Kepdon
1276,1276.0,1276.0,1276.0,22.0,43.0,Kepdon
1277,1277.0,1277.0,1277.0,80.0,36.0,Slashead
1278,1278.0,1278.0,1278.0,51.0,87.0,Kepdon
1279,1279.0,1279.0,1279.0,100.0,4.0,Slashead
1280,1280.0,1280.0,1280.0,1.0,71.0,Slashead
1281,1281.0,1281.0,1281.0,51.0,101.0,Kepdon
1282,1282.0,1282.0,1282.0,87.0,14.0,Slashead
1283,1283.0,1283.0,1283.0,31.0,45.0,Kepdon
1284,1284.0,1284.0,1284.0,49.0,8.0,Slashead
1285,1285.0,1285.0,1285.0,42.0,73.0,Kepdon
1286,1286.0,1286.0,1286.0,26.0,25.0,Kepdon
1287,1287.0,1287.0,1287.0,18.0,69.0,Zlale
1288,1288.0,1288.0,1288.0,1.0,36.0,Slashead
1289,1289.0,1289.0,1289.0,56.0,26.0,Kepdon
1290,1290.0,1290.0,1290.0,0.0,15.0,Slashead
1291,1291.0,1291.0,1291.0,99.0,39.0,Slashead
1292,1292.0,1292.0,1292.0,61.0,94.0,Slashead
1293,1293.0,1293.0,1293.0,41.0,76.0,Zlale
1294,1294.0,1294.0,1294.0,24.0,90.0,Slashead
1295,1295.0,1295.0,1295.0,86.0,97.0,Kepdon
1296,1296.0,1296.0,1296.0,22.0,94.0,Zlale
1297,1297.0,1297.0,1297.0,1.0,17.0,Slashead
1298,1298.0,1298.0,1298.0,97.0,52.0,Kepdon
1299,1299.0,1299.0,1299.0,48.0,95.0,Kepdon
1300,1300.0,1300.0,1300.0,104.0,59.0,Zlale
1301,1301.0,1301.0,1301.0,15.0,102.0,Slashead
1302,1302.0,1302.0,1302.0,5.0,76.0,Slashead
1303,1303.0,1303.0,1303.0,92.0,67.0,Zlale
1304,1304.0,1304.0,1304.0,71.0,66.0,Kepdon
1305,1305.0,1305.0,1305.0,47.0,31.0,Zlale
1306,1306.0,1306.0,1306.0,60.0,15.0,Kepdon
1307,1307.0,1307.0,1307.0,4.0,91.0,Zlale
1308,1308.0,1308.0,1308.0,26.0,14.0,Slashead
1309,1309.0,1309.0,1309.0,15.0,21.0,Zlale
1310,1310.0,1310.0,1310.0,103.0,50.0,Kepdon
1311,1311.0,1311.0,1311.0,43.0,92.0,Kepdon
1312,1312.0,1312.0,1312.0,68.0,87.0,Slashead
1313,1313.0,1313.0,1313.0,85.0,60.0,Kepdon
1314,1314.0,1314.0,1314.0,18.0,58.0,Kepdon
1315,1315.0,1315.0,1315.0,93.0,79.0,Zlale
1316,1316.0,1316.0,1316.0,72.0,86.0,Kepdon
1317,1317.0,1317.0,1317.0,12.0,1.0,Slashead
1318,1318.0,1318.0,1318.0,38.0,36.0,Slashead
1319,1319.0,1319.0,1319.0,77.0,92.0,Slashead
1320,1320.0,1320.0,1320.0,19.0,57.0,Slashead
1321,1321.0,1321.0,1321.0,100.0,91.0,Slashead
1322,1322.0,1322.0,1322.0,9.0,21.0,Kepdon
1323,1323.0,1323.0,1323.0,93.0,40.0,Kepdon
1324,1324.0,1324.0,1324.0,20.0,97.0,Slashead
1325,1325.0,1325.0,1325.0,60.0,33.0,Slashead
1326,1326.0,1326.0,1326.0,13.0,86.0,Slashead
1327,1327.0,1327.0,1327.0,12.0,94.0,Slashead
1328,1328.0,1328.0,1328.0,96.0,42.0,Slashead
1329,1329.0,1329.0,1329.0,3.0,56.0,Kepdon
1330,1330.0,1330.0,1330.0,36.0,70.0,Kepdon
1331,1331.0,1331.0,1331.0,0.0,63.0,Zlale
1332,1332.0,1332.0,1332.0,95.0,2.0,Slashead
1333,1333.0,1333.0,1333.0,37.0,88.0,Slashead
1334,1334.0,1334.0,1334.0,42.0,92.0,Zlale
1335,1335.0,1335.0,1335.0,55.0,8.0,Kepdon
1336,1336.0,1336.0,1336.0,45.0,11.0,Slashead
1337,1337.0,1337.0,1337.0,100.0,66.0,Kepdon
1338,1338.0,1338.0,1338.0,48.0,24.0,Kepdon
1339,1339.0,1339.0,1339.0,40.0,34.0,Slashead
1340,1340.0,1340.0,1340.0,71.0,60.0,Zlale
1341,1341.0,1341.0,1341.0,84.0,15.0,Kepdon
1342,1342.0,1342.0,1342.0,85.0,34.0,Kepdon
1343,1343.0,1343.0,1343.0,92.0,23.0,Slashead
1344,1344.0,1344.0,1344.0,27.0,1.0,Kepdon
1345,1345.0,1345.0,1345.0,17.0,40.0,Zlale
1346,1346.0,1346.0,1346.0,79.0,81.0,Kepdon
1347,1347.0,1347.0,1347.0,4.0,36.0,Kepdon
1348,1348.0,1348.0,1348.0,64.0,47.0,Zlale
1349,1349.0,1349.0,1349.0,60.0,12.0,Kepdon
1350,1350.0,1350.0,1350.0,68.0,92.0,Zlale
1351,1351.0,1351.0,1351.0,50.0,95.0,Slashead
1352,1352.0,1352.0,1352.0,57.0,13.0,Slashead
1353,1353.0,1353.0,1353.0,31.0,28.0,Kepdon
1354,1354.0,1354.0,1354.0,40.0,103.0,Zlale
1355,1355.0,1355.0,1355.0,21.0,75.0,Kepdon
1356,1356.0,1356.0,1356.0,69.0,53.0,Zlale
1357,1357.0,1357.0,1357.0,47.0,13.0,Kepdon
1358,1358.0,1358.0,1358.0,11.0,93.0,Kepdon
1359,1359.0,1359.0,1359.0,85.0,34.0,Kepdon
1360,1360.0,1360.0,1360.0,72.0,98.0,Kepdon
1361,1361.0,1361.0,1361.0,42.0,56.0,Slashead
1362,1362.0,1362.0,1362.0,69.0,87.0,Slashead
1363,1363.0,1363.0,1363.0,18.0,2.0,Zlale
1364,1364.0,1364.0,1364.0,38.0,0.0,Zlale
1365,1365.0,1365.0,1365.0,98.0,31.0,Slashead
1366,1366.0,1366.0,1366.0,17.0,93.0,Zlale
1367,1367.0,1367.0,1367.0,1.0,55.0,Slashead
1368,1368.0,1368.0,1368.0,82.0,73.0,Kepdon
1369,1369.0,1369.0,1369.0,101.0,5.0,Kepdon
1370,1370.0,1370.0,1370.0,63.0,63.0,Zlale
1371,1371.0,1371.0,1371.0,103.0,99.0,Zlale
1372,1372.0,1372.0,1372.0,32.0,69.0,Kepdon
1373,1373.0,1373.0,1373.0,74.0,40.0,Kepdon
1374,1374.0,1374.0,1374.0,96.0,69.0,Kepdon
1375,1375.0,1375.0,1375.0,74.0,57.0,Kepdon
1376,1376.0,1376.0,1376.0,44.0,17.0,Zlale
1377,1377.0,1377.0,1377.0,0.0,95.0,Kepdon
1378,1378.0,1378.0,1378.0,78.0,72.0,Slashead
1379,1379.0,1379.0,1379.0,83.0,40.0,Slashead
1380,1380.0,1380.0,1380.0,24.0,52.0,Slashead
1381,1381.0,1381.0,1381.0,43.0,54.0,Zlale
1382,1382.0,1382.0,1382.0,25.0,27.0,Slashead
1383,1383.0,1383.0,1383.0,27.0,6.0,Zlale
1384,1384.0,1384.0,1384.0,103.0,44.0,Kepdon
1385,1385.0,1385.0,1385.0,32.0,4.0,Slashead
1386,1386.0,1386.0,1386.0,104.0,83.0,Kepdon
1387,1387.0,1387.0,1387.0,9.0,100.0,Kepdon
1388,1388.0,1388.0,1388.0,18.0,63.0,Slashead
1389,1389.0,1389.0,1389.0,34.0,85.0,Slashead
1390,1390.0,1390.0,1390.0,65.0,57.0,Kepdon
1391,1391.0,1391.0,1391.0,28.0,23.0,Kepdon
1392,1392.0,1392.0,1392.0,78.0,40.0,Kepdon
1393,1393.0,1393.0,1393.0,87.0,4.0,Kepdon
1394,1394.0,1394.0,1394.0,54.0,46.0,Zlale
1395,1395.0,1395.0,1395.0,13.0,75.0,Kepdon
1396,1396.0,1396.0,1396.0,47.0,38.0,Slashead
1397,1397.0,1397.0,1397.0,18.0,30.0,Slashead
1398,1398.0,1398.0,1398.0,74.0,46.0,Kepdon
1399,1399.0,1399.0,1399.0,4.0,6.0,Slashead
1400,1400.0,1400.0,1400.0,72.0,65.0,Zlale
1401,1401.0,1401.0,1401.0,101.0,67.0,Kepdon
1402,1402.0,1402.0,1402.0,87.0,20.0,Slashead
1403,1403.0,1403.0,1403.0,21.0,98.0,Zlale
1404,1404.0,1404.0,1404.0,37.0,76.0,Slashead
1405,1405.0,1405.0,1405.0,29.0,93.0,Slashead
1406,1406.0,1406.0,1406.0,83.0,8.0,Kepdon
1407,1407.0,1407.0,1407.0,31.0,58.0,Kepdon
1408,1408.0,1408.0,1408.0,85.0,23.0,Kepdon
1409,1409.0,1409.0,1409.0,75.0,26.0,Slashead
1410,1410.0,1410.0,1410.0,50.0,32.0,Zlale
1411,1411.0,1411.0,1411.0,72.0,69.0,Kepdon
1412,1412.0,1412.0,1412.0,75.0,76.0,Slashead
1413,1413.0,1413.0,1413.0,41.0,43.0,Zlale
1414,1414.0,1414.0,1414.0,49.0,90.0,Zlale
1415,1415.0,1415.0,1415.0,48.0,60.0,Slashead
1416,1416.0,1416.0,1416.0,40.0,51.0,Kepdon
1417,1417.0,1417.0,1417.0,50.0,21.0,Kepdon
1418,1418.0,1418.0,1418.0,22.0,17.0,Kepdon
1419,1419.0,1419.0,1419.0,70.0,67.0,Zlale
1420,1420.0,1420.0,1420.0,65.0,76.0,Zlale
1421,1421.0,1421.0,1421.0,44.0,43.0,Zlale
1422,1422.0,1422.0,1422.0,25.0,78.0,Zlale
1423,1423.0,1423.0,1423.0,93.0,18.0,Slashead
1424,1424.0,1424.0,1424.0,9.0,33.0,Kepdon
1425,1425.0,1425.0,1425.0,16.0,45.0,Kepdon
1426,1426.0,1426.0,1426.0,59.0,11.0,Kepdon
1427,1427.0,1427.0,1427.0,21.0,42.0,Slashead
1428,1428.0,1428.0,1428.0,94.0,6.0,Slashead
1429,1429.0,1429.0,1429.0,28.0,64.0,Kepdon
1430,1430.0,1430.0,1430.0,2.0,103.0,Kepdon
1431,1431.0,1431.0,1431.0,53.0,13.0,Zlale
1432,1432.0,1432.0,1432.0,47.0,102.0,Slashead
1433,1433.0,1433.0,1433.0,23.0,19.0,Slashead
1434,1434.0,1434.0,1434.0,2.0,65.0,Zlale
1435,1435.0,1435.0,1435.0,71.0,67.0,Zlale
1436,1436.0,1436.0,1436.0,25.0,36.0,Zlale
1437,1437.0,1437.0,1437.0,55.0,26.0,Zlale
1438,1438.0,1438.0,1438.0,76.0,31.0,Kepdon
1439,1439.0,1439.0,1439.0,24.0,22.0,Slashead
1440,1440.0,1440.0,1440.0,59.0,87.0,Kepdon
1441,1441.0,1441.0,1441.0,91.0,93.0,Slashead
1442,1442.0,1442.0,1442.0,6.0,90.0,Zlale
1443,1443.0,1443.0,1443.0,86.0,38.0,Slashead
1444,1444.0,1444.0,1444.0,37.0,9.0,Kepdon
1445,1445.0,1445.0,1445.0,48.0,29.0,Slashead
1446,1446.0,1446.0,1446.0,62.0,41.0,Kepdon
1447,1447.0,1447.0,1447.0,45.0,63.0,Kepdon
1448,1448.0,1448.0,1448.0,100.0,15.0,Kepdon
1449,1449.0,1449.0,1449.0,57.0,62.0,Slashead
1450,1450.0,1450.0,1450.0,72.0,57.0,Kepdon
1451,1451.0,1451.0,1451.0,73.0,20.0,Slashead
1452,1452.0,1452.0,1452.0,46.0,43.0,Zlale
1453,1453.0,1453.0,1453.0,17.0,64.0,Zlale
1454,1454.0,1454.0,1454.0,29.0,8.0,Slashead
1455,1455.0,1455.0,1455.0,39.0,53.0,Slashead
1456,1456.0,1456.0,1456.0,66.0,20.0,Slashead
1457,1457.0,1457.0,1457.0,45.0,38.0,Kepdon
1458,1458.0,1458.0,1458.0,97.0,3.0,Kepdon
1459,1459.0,1459.0,1459.0,62.0,41.0,Kepdon
1460,1460.0,1460.0,1460.0,47.0,30.0,Zlale
1461,1461.0,1461.0,1461.0,71.0,22.0,Zlale
1462,1462.0,1462.0,1462.0,79.0,31.0,Kepdon
1463,1463.0,1463.0,1463.0,45.0,47.0,Zlale
1464,1464.0,1464.0,1464.0,17.0,33.0,Kepdon
1465,1465.0,1465.0,1465.0,3.0,69.0,Kepdon
1466,1466.0,1466.0,1466.0,88.0,80.0,Zlale
1467,1467.0,1467.0,1467.0,27.0,16.0,Kepdon
1468,1468.0,1468.0,1468.0,66.0,46.0,Kepdon
1469,1469.0,1469.0,1469.0,42.0,9.0,Zlale
1470,1470.0,1470.0,1470.0,9.0,30.0,Slashead
1471,1471.0,1471.0,1471.0,37.0,8.0,Kepdon
1472,1472.0,1472.0,1472.0,67.0,47.0,Slashead
1473,1473.0,1473.0,1473.0,3.0,41.0,Slashead
1474,1474.0,1474.0,1474.0,26.0,44.0,Slashead
1475,1475.0,1475.0,1475.0,83.0,76.0,Zlale
1476,1476.0,1476.0,1476.0,70.0,74.0,Slashead
1477,1477.0,1477.0,1477.0,73.0,102.0,Slashead
1478,1478.0,1478.0,1478.0,73.0,6.0,Slashead
1479,1479.0,1479.0,1479.0,47.0,74.0,Kepdon
1480,1480.0,1480.0,1480.0,8.0,94.0,Zlale
1481,1481.0,1481.0,1481.0,62.0,53.0,Slashead
1482,1482.0,1482.0,1482.0,24.0,22.0,Zlale
1483,1483.0,1483.0,1483.0,104.0,67.0,Kepdon
1484,1484.0,1484.0,1484.0,57.0,66.0,Slashead
1485,1485.0,1485.0,1485.0,48.0,45.0,Slashead
1486,1486.0,1486.0,1486.0,38.0,5.0,Kepdon
1487,1487.0,1487.0,1487.0,33.0,24.0,Slashead
1488,1488.0,1488.0,1488.0,30.0,94.0,Kepdon
1489,1489.0,1489.0,1489.0,14.0,49.0,Kepdon
1490,1490.0,1490.0,1490.0,10.0,34.0,Zlale
1491,1491.0,1491.0,1491.0,43.0,29.0,Kepdon
1492,1492.0,1492.0,1492.0,92.0,43.0,Zlale
1493,1493.0,1493.0,1493.0,78.0,103.0,Kepdon
1494,1494.0,1494.0,1494.0,30.0,54.0,Zlale
1495,1495.0,1495.0,1495.0,102.0,84.0,Slashead
1496,1496.0,1496.0,1496.0,44.0,75.0,Kepdon
1497,1497.0,1497.0,1497.0,92.0,6.0,Slashead
1498,1498.0,1498.0,1498.0,55.0,101.0,Slashead
1499,1499.0,1499.0,1499.0,31.0,104.0,Kepdon
1500,1500.0,1500.0,1500.0,10.0,11.0,Zlale
1501,1501.0,1501.0,1501.0,24.0,94.0,Zlale
1502,1502.0,1502.0,1502.0,11.0,72.0,Kepdon
1503,1503.0,1503.0,1503.0,49.0,61.0,Kepdon
1504,1504.0,1504.0,1504.0,12.0,9.0,Kepdon
1505,1505.0,1505.0,1505.0,22.0,83.0,Kepdon
1506,1506.0,1506.0,1506.0,25.0,47.0,Slashead
1507,1507.0,1507.0,1507.0,11.0,70.0,Slashead
1508,1508.0,1508.0,1508.0,41.0,12.0,Slashead
1509,1509.0,1509.0,1509.0,85.0,55.0,Slashead
1510,1510.0,1510.0,1510.0,66.0,100.0,Zlale
1511,1511.0,1511.0,1511.0,66.0,80.0,Slashead
1512,1512.0,1512.0,1512.0,33.0,92.0,Slashead
1513,1513.0,1513.0,1513.0,25.0,11.0,Slashead
1514,1514.0,1514.0,1514.0,65.0,100.0,Zlale
1515,1515.0,1515.0,1515.0,26.0,29.0,Zlale
1516,1516.0,1516.0,1516.0,70.0,98.0,Zlale
1517,1517.0,1517.0,1517.0,91.0,99.0,Kepdon
1518,1518.0,1518.0,1518.0,52.0,75.0,Slashead
1519,1519.0,1519.0,1519.0,95.0,21.0,Kepdon
1520,1520.0,1520.0,1520.0,93.0,31.0,Zlale
1521,1521.0,1521.0,1521.0,20.0,19.0,Kepdon
1522,1522.0,1522.0,1522.0,103.0,64.0,Slashead
1523,1523.0,1523.0,1523.0,37.0,5.0,Slashead
1524,1524.0,1524.0,1524.0,60.0,29.0,Zlale
1525,1525.0,1525.0,1525.0,26.0,63.0,Zlale
1526,1526.0,1526.0,1526.0,16.0,44.0,Slashead
1527,1527.0,1527.0,1527.0,77.0,60.0,Zlale
1528,1528.0,1528.0,1528.0,81.0,79.0,Kepdon
1529,1529.0,1529.0,1529.0,51.0,82.0,Zlale
1530,1530.0,1530.0,1530.0,15.0,93.0,Slashead
1531,1531.0,1531.0,1531.0,81.0,92.0,Kepdon
1532,1532.0,1532.0,1532.0,88.0,98.0,Kepdon
1533,1533.0,1533.0,1533.0,7.0,38.0,Kepdon
1534,1534.0,1534.0,1534.0,44.0,83.0,Slashead
1535,1535.0,1535.0,1535.0,27.0,16.0,Kepdon
1536,1536.0,1536.0,1536.0,43.0,10.0,Slashead
1537,1537.0,1537.0,1537.0,92.0,94.0,Slashead
1538,1538.0,1538.0,1538.0,61.0,29.0,Zlale
1539,1539.0,1539.0,1539.0,19.0,72.0,Kepdon
1540,1540.0,1540.0,1540.0,103.0,95.0,Slashead
1541,1541.0,1541.0,1541.0,30.0,79.0,Kepdon
1542,1542.0,1542.0,1542.0,45.0,67.0,Zlale
1543,1543.0,1543.0,1543.0,84.0,60.0,Slashead
1544,1544.0,1544.0,1544.0,74.0,77.0,Kepdon
1545,1545.0,1545.0,1545.0,57.0,3.0,Kepdon
1546,1546.0,1546.0,1546.0,93.0,25.0,Slashead
1547,1547.0,1547.0,1547.0,87.0,61.0,Slashead
1548,1548.0,1548.0,1548.0,3.0,3.0,Kepdon
1549,1549.0,1549.0,1549.0,104.0,61.0,Kepdon
1550,1550.0,1550.0,1550.0,74.0,92.0,Slashead
1551,1551.0,1551.0,1551.0,95.0,70.0,Zlale
1552,1552.0,1552.0,1552.0,62.0,75.0,Kepdon
1553,1553.0,1553.0,1553.0,59.0,13.0,Zlale
1554,1554.0,1554.0,1554.0,102.0,96.0,Zlale
1555,1555.0,1555.0,1555.0,75.0,47.0,Kepdon
1556,1556.0,1556.0,1556.0,0.0,31.0,Kepdon
1557,1557.0,1557.0,1557.0,57.0,13.0,Slashead
1558,1558.0,1558.0,1558.0,53.0,66.0,Slashead
1559,1559.0,1559.0,1559.0,45.0,75.0,Slashead
1560,1560.0,1560.0,1560.0,95.0,90.0,Kepdon
1561,1561.0,1561.0,1561.0,2.0,82.0,Zlale
1562,1562.0,1562.0,1562.0,99.0,104.0,Zlale
1563,1563.0,1563.0,1563.0,75.0,19.0,Zlale
1564,1564.0,1564.0,1564.0,8.0,44.0,Kepdon
1565,1565.0,1565.0,1565.0,1.0,81.0,Kepdon
1566,1566.0,1566.0,1566.0,25.0,50.0,Kepdon
1567,1567.0,1567.0,1567.0,28.0,55.0,Zlale
1568,1568.0,1568.0,1568.0,30.0,104.0,Kepdon
1569,1569.0,1569.0,1569.0,39.0,78.0,Slashead
1570,1570.0,1570.0,1570.0,81.0,80.0,Zlale
1571,1571.0,1571.0,1571.0,68.0,61.0,Zlale
1572,1572.0,1572.0,1572.0,7.0,56.0,Zlale
1573,1573.0,1573.0,1573.0,55.0,77.0,Zlale
1574,1574.0,1574.0,1574.0,55.0,93.0,Kepdon
1575,1575.0,1575.0,1575.0,3.0,38.0,Zlale
1576,1576.0,1576.0,1576.0,33.0,83.0,Slashead
1577,1577.0,1577.0,1577.0,34.0,80.0,Slashead
1578,1578.0,1578.0,1578.0,1.0,28.0,Kepdon
1579,1579.0,1579.0,1579.0,64.0,58.0,Slashead
1580,1580.0,1580.0,1580.0,38.0,71.0,Slashead
1581,1581.0,1581.0,1581.0,80.0,9.0,Zlale
1582,1582.0,1582.0,1582.0,6.0,87.0,Slashead
1583,1583.0,1583.0,1583.0,58.0,48.0,Slashead
1584,1584.0,1584.0,1584.0,55.0,90.0,Zlale
1585,1585.0,1585.0,1585.0,84.0,51.0,Kepdon
1586,1586.0,1586.0,1586.0,13.0,99.0,Zlale
1587,1587.0,1587.0,1587.0,50.0,87.0,Zlale
1588,1588.0,1588.0,1588.0,64.0,7.0,Kepdon
1589,1589.0,1589.0,1589.0,12.0,103.0,Zlale
1590,1590.0,1590.0,1590.0,20.0,42.0,Slashead
1591,1591.0,1591.0,1591.0,62.0,62.0,Kepdon
1592,1592.0,1592.0,1592.0,34.0,5.0,Zlale
1593,1593.0,1593.0,1593.0,73.0,27.0,Zlale
1594,1594.0,1594.0,1594.0,8.0,46.0,Kepdon
1595,1595.0,1595.0,1595.0,88.0,89.0,Slashead
1596,1596.0,1596.0,1596.0,83.0,75.0,Slashead
1597,1597.0,1597.0,1597.0,78.0,92.0,Kepdon
1598,1598.0,1598.0,1598.0,33.0,29.0,Slashead
1599,1599.0,,,42.0,,
1600,1600.0,,,,27.0,
1601,1601.0,,,,,Slashead
1602,1603.0,,,48.0,,
1603,1604.0,,,,53.0,
1604,1605.0,,,,,Slashead
1605,1607.0,,,25.0,,
1606,1608.0,,,,37.0,
1607,1609.0,,,,,Slashead
1608,1611.0,,,28.0,,
1609,1612.0,,,,15.0,
1610,1613.0,,,,,Slashead
1611,1615.0,,,50.0,,
1612,1616.0,,,,46.0,
1613,1617.0,,,,,Slashead
1614,1619.0,,,0.0,,
1615,1620.0,,,,52.0,
1616,1621.0,,,,,Slashead
1617,1623.0,,,42.0,,
1618,1624.0,,,,39.0,
1619,1625.0,,,,,Slashead
1620,1627.0,,,22.0,,
1621,1628.0,,,,56.0,
1622,1629.0,,,,,Slashead
1623,1631.0,,,47.0,,
1624,1632.0,,,,39.0,
1625,1633.0,,,,,Slashead
1626,1635.0,,,40.0,,
1627,1636.0,,,,53.0,
1628,1637.0,,,,,Slashead
1629,1639.0,,,22.0,,
1630,1640.0,,,,11.0,
1631,1641.0,,,,,Slashead
1632,1643.0,,,4.0,,
1633,1644.0,,,,35.0,
1634,1645.0,,,,,Slashead
1635,1647.0,,,59.0,,
1636,1648.0,,,,59.0,
1637,1649.0,,,,,Slashead
1638,1651.0,,,1.0,,
1639,1652.0,,,,9.0,
1640,1653.0,,,,,Slashead
1641,1655.0,,,54.0,,
1642,1656.0,,,,5.0,
1643,1657.0,,,,,Slashead
1644,1659.0,,,11.0,,
1645,1660.0,,,,38.0,
1646,1661.0,,,,,Slashead
1647,1663.0,,,15.0,,
1648,1664.0,,,,58.0,
1649,1665.0,,,,,Slashead
1650,1667.0,,,20.0,,
1651,1668.0,,,,14.0,
1652,1669.0,,,,,Slashead
1653,1671.0,,,42.0,,
1654,1672.0,,,,12.0,
1655,1673.0,,,,,Slashead
1656,1675.0,,,6.0,,
1657,1676.0,,,,33.0,
1658,1677.0,,,,,Slashead
1659,1679.0,,,11.0,,
1660,1680.0,,,,52.0,
1661,1681.0,,,,,Slashead
1662,1683.0,,,7.0,,
1663,1684.0,,,,58.0,
1664,1685.0,,,,,Slashead
1665,1687.0,,,46.0,,
1666,1688.0,,,,14.0,
1667,1689.0,,,,,Slashead
1668,1691.0,,,20.0,,
1669,1692.0,,,,0.0,
1670,1693.0,,,,,Slashead
1671,1695.0,,,56.0,,
1672,1696.0,,,,14.0,
1673,1697.0,,,,,Slashead
1674,1699.0,,,49.0,,
1675,1700.0,,,,10.0,
1676,1701.0,,,,,Slashead
1677,1703.0,,,16.0,,
1678,1704.0,,,,59.0,
1679,1705.0,,,,,Slashead
1680,1707.0,,,32.0,,
1681,1708.0,,,,36.0,
1682,1709.0,,,,,Slashead
1683,1711.0,,,48.0,,
1684,1712.0,,,,50.0,
1685,1713.0,,,,,Slashead
1686,1715.0,,,32.0,,
1687,1716.0,,,,34.0,
1688,1717.0,,,,,Slashead
1689,1719.0,,,60.0,,
1690,1720.0,,,,49.0,
1691,1721.0,,,,,Slashead
1692,1723.0,,,53.0,,
1693,1724.0,,,,7.0,
1694,1725.0,,,,,Slashead
1695,1727.0,,,10.0,,
1696,1728.0,,,,6.0,
1697,1729.0,,,,,Slashead
1698,1731.0,,,53.0,,
1699,1732.0,,,,30.0,
1700,1733.0,,,,,Slashead
1701,1735.0,,,23.0,,
1702,1736.0,,,,51.0,
1703,1737.0,,,,,Slashead
1704,1739.0,,,11.0,,
1705,1740.0,,,,38.0,
1706,1741.0,,,,,Slashead
1707,1743.0,,,7.0,,
1708,1744.0,,,,5.0,
1709,1745.0,,,,,Slashead
1710,1747.0,,,28.0,,
1711,1748.0,,,,32.0,
1712,1749.0,,,,,Slashead
1713,1751.0,,,1.0,,
1714,1752.0,,,,9.0,
1715,1753.0,,,,,Slashead
1716,1755.0,,,31.0,,
1717,1756.0,,,,39.0,
1718,1757.0,,,,,Slashead
1719,1759.0,,,44.0,,
1720,1760.0,,,,36.0,
1721,1761.0,,,,,Slashead
1722,1763.0,,,49.0,,
1723,1764.0,,,,2.0,
1724,1765.0,,,,,Slashead
1725,1767.0,,,57.0,,
1726,1768.0,,,,49.0,
1727,1769.0,,,,,Slashead
1728,1771.0,,,26.0,,
1729,1772.0,,,,17.0,
1730,1773.0,,,,,Slashead
1731,1775.0,,,43.0,,
1732,1776.0,,,,18.0,
1733,1777.0,,,,,Slashead
1734,1779.0,,,16.0,,
1735,1780.0,,,,46.0,
1736,1781.0,,,,,Slashead
1737,1783.0,,,53.0,,
1738,1784.0,,,,8.0,
1739,1785.0,,,,,Slashead
1740,1787.0,,,46.0,,
1741,1788.0,,,,44.0,
1742,1789.0,,,,,Slashead
1743,1791.0,,,32.0,,
1744,1792.0,,,,42.0,
1745,1793.0,,,,,Slashead
1746,1795.0,,,39.0,,
1747,1796.0,,,,1.0,
1748,1797.0,,,,,Slashead
1749,1799.0,,,5.0,,
1750,1800.0,,,,38.0,
1751,1801.0,,,,,Slashead
1752,1803.0,,,41.0,,
1753,1804.0,,,,2.0,
