FIPS,NAME,STATE,longitude,latitude,precipitation
45073,Oconee,South Carolina,-83.0658604798,34.7535027956,537.0148785749070
45075,Orangeburg,South Carolina,-80.8002997359,33.438991479,583.7687548915820
45077,Pickens,South Carolina,-82.725248963,34.8873453574,577.6085210425680
45079,Richland,South Carolina,-80.9030859572,34.0218460217,572.1832093347480
45081,Saluda,South Carolina,-81.7269282584,34.0061055385,595.7759117741490
45083,Spartanburg,South Carolina,-81.9908274743,34.9312465729,592.0776411343330
45085,Sumter,South Carolina,-80.382316033,33.9161721803,568.9499691115640
45087,Union,South Carolina,-81.6194154302,34.6892815822,588.3839519017140
45089,Williamsburg,South Carolina,-79.7277120284,33.6199254931,587.1393072096580
45091,York,South Carolina,-81.1843527866,34.9747567032,517.4347104248540
46003,Aurora,South Dakota,-98.5615628976,43.7180195308,526.0488850311250
46005,Beadle,South Dakota,-98.2781096129,44.4144805031,524.8732598044480
46007,Bennett,South Dakota,-101.663989111,43.1949168271,10.196497845153000
46009,Bon,South Dakota,,,118.01594987879900
46011,Brookings,South Dakota,-96.7904210084,44.3696796109,551.1699740873880
46013,Brown,South Dakota,-98.3516118048,45.589722978,518.208022933078
46015,Brule,South Dakota,-99.0809353963,43.7180588837,533.4376809706520
46017,Buffalo,South Dakota,-99.2049557543,44.0763500067,541.2556965622720
46019,Butte,South Dakota,-103.508040266,44.9058408356,21.104536948168800
46021,Campbell,South Dakota,-100.051628546,45.7711313958,5.379885034331990
46023,Charles,South Dakota,,,162.19277473282400
46025,Clark,South Dakota,-97.7294962958,44.8582538926,519.9422275502390
46027,Clay,South Dakota,-96.9756376237,42.9145713002,529.8919530628460
46029,Codington,South Dakota,-97.1886184207,44.9778528358,577.0806652107200
46031,Corson,South Dakota,-101.196869329,45.7086008724,0.774409258542923
46033,Custer,South Dakota,-103.451555966,43.6776345435,10.065630952889400
46035,Davison,South Dakota,-98.1459868879,43.6747378332,582.450724734445
46037,Day,South Dakota,-97.6074090049,45.367151587,543.7580588315530
46039,Deuel,South Dakota,-96.6679741404,44.7600579518,512.5478131524740
46041,Dewey,South Dakota,-100.871863039,45.1566160513,4.506793286537330
46043,Douglas,South Dakota,-98.3660983597,43.386924164,591.54717724914
46045,Edmunds,South Dakota,-99.2153257614,45.4187968009,545.8974945523500
46047,Fall,South Dakota,,,172.9860917083770
46049,Faulk,South Dakota,-99.1452534374,45.0710105947,500.91776408058500
46051,Grant,South Dakota,-96.7676947106,45.1719349421,574.2621769470330
46053,Gregory,South Dakota,-99.1856121911,43.1923769434,596.5492958098
46055,Haakon,South Dakota,-101.539985727,44.2944276779,18.482991741564700
46057,Hamlin,South Dakota,-97.1883336931,44.6737588538,518.9338267864140
46059,Hand,South Dakota,-99.0049301861,44.5477641459,598.2382963795070
46061,Hanson,South Dakota,-97.787331341,43.6748244159,580.7210963076460
46063,Harding,South Dakota,-103.495767454,45.5803502555,23.980452313432400
46065,Hughes,South Dakota,-99.9960503842,44.3890320927,533.5937782784850
46067,Hutchinson,South Dakota,-97.7544162352,43.3348466891,529.4051848158230
46069,Hyde,South Dakota,-99.4871292548,44.5473945862,524.1595614419550
46071,Jackson,South Dakota,-101.628137211,43.6942207429,18.58815394596190
46073,Jerauld,South Dakota,-98.6296749711,44.0663458318,544.4343201259390
46075,Jones,South Dakota,-100.689719816,43.9606082888,27.04237230813650
46077,Kingsbury,South Dakota,-97.491476123,44.3695852597,530.454324196219
46079,Lake,South Dakota,-97.129376351,44.0220442699,581.9293896314360
46081,Lawrence,South Dakota,-103.792224515,44.3586271805,15.258988017104300
46083,Lincoln,South Dakota,-96.721824276,43.2789221432,555.3082771400280
46085,Lyman,South Dakota,-99.847385514,43.8958184046,551.032914906819
46087,McCook,South Dakota,-97.3684431809,43.6743108455,566.9721948484060
46089,McPherson,South Dakota,-99.2214553894,45.7663736363,599.4579955736690
46091,Marshall,South Dakota,-97.5985004429,45.7586707668,597.6123072959500
46093,Meade,South Dakota,-102.71686602,44.5668319195,3.284324618027920
46095,Mellette,South Dakota,-100.760002796,43.5812561668,6.53580962249876
46097,Miner,South Dakota,-97.6102451711,44.0219511839,540.5570240273050
46099,Minnehaha,South Dakota,-96.7914365084,43.6741782318,547.7352092678820
46101,Moody,South Dakota,-96.6709220275,44.022011363,530.9865748006050
46102,Oglala,South Dakota,,,125.96403798566600
46103,Pennington,South Dakota,-102.823815002,44.0037135763,14.641329551089700
46105,Perkins,South Dakota,-102.475635949,45.4905020909,20.90083771456430
46107,Potter,South Dakota,-99.9572518743,45.064501565,531.498205543728
46109,Roberts,South Dakota,-96.9461134069,45.6296435561,523.3689724319470
46111,Sanborn,South Dakota,-98.0913750444,44.0234449525,565.9770816014460
46115,Spink,South Dakota,-98.3461899802,44.9380153707,577.9162812705530
46117,Stanley,South Dakota,-100.735943173,44.4123213669,6.496970012207860
46119,Sully,South Dakota,-100.132245565,44.7155640273,27.855695630755300
46121,Todd,South Dakota,-100.71843535,43.1933721852,9.396310448534400
46123,Tripp,South Dakota,-99.8839942406,43.345873009,514.4748408796780
46125,Turner,South Dakota,-97.1486602361,43.3108677533,535.4611667779090
46127,Union,South Dakota,-96.6560903889,42.8324862728,520.3017581401630
46129,Walworth,South Dakota,-100.03155444,45.4299476083,10.376736888030700
46135,Yankton,South Dakota,-97.3947651219,43.0089657475,509.84003014147000
46137,Ziebach,South Dakota,-101.665858437,44.9804118511,25.67603507934660
47001,Anderson,Tennessee,-84.198463003,36.1184426301,535.6219143769830
47003,Bedford,Tennessee,-86.4588856967,35.5137978753,508.02874228401200
47005,Benton,Tennessee,-88.0682731679,36.0697841981,518.8025506053680
47007,Bledsoe,Tennessee,-85.2051550952,35.5964202026,523.0981942109300
47009,Blount,Tennessee,-83.9255394315,35.6872037952,550.803622569086
47011,Bradley,Tennessee,-84.859602735,35.154110294,574.6698248592760
47013,Campbell,Tennessee,-84.1493845804,36.4035128143,565.0872210994380
47015,Cannon,Tennessee,-86.0617405927,35.8086768522,535.9738824391670
47017,Carroll,Tennessee,-88.4502607461,35.9731784168,592.0461005275350
47019,Carter,Tennessee,-82.1274783436,36.2927208493,535.4101338695260
47021,Cheatham,Tennessee,-87.0867695023,36.2611569307,549.633751838018
47023,Chester,Tennessee,-88.6134615499,35.4217523265,535.4138861292470
47025,Claiborne,Tennessee,-83.6604159043,36.4858546341,560.90484088374
47027,Clay,Tennessee,-85.543859188,36.55115711,570.1436823962670
47029,Cocke,Tennessee,-83.121183014,35.9254374123,527.3970745603100
47031,Coffee,Tennessee,-86.0747626426,35.4906159935,512.7643238334870
47033,Crockett,Tennessee,-89.1395281511,35.8135384798,581.3122247837630
47035,Cumberland,Tennessee,-84.9983515819,35.9503879058,531.2409684629330
47037,Davidson,Tennessee,-86.7848240917,36.1695295563,510.48089975674700
47039,Decatur,Tennessee,-88.108772783,35.6030197595,559.7509243764310
47041,DeKalb,Tennessee,-85.832751654,35.9798606621,534.6212883974970
47043,Dickson,Tennessee,-87.3566550687,36.1490481181,529.6536911052460
47045,Dyer,Tennessee,-89.4137659493,36.059057801,532.0078504582640
47047,Fayette,Tennessee,-89.4143720339,35.1970807469,501.09252907541600
47049,Fentress,Tennessee,-84.932458522,36.3804933554,518.7926215161560
47051,Franklin,Tennessee,-86.0921752079,35.1549608138,570.8413462686240
47053,Gibson,Tennessee,-88.9326248037,35.9966113202,535.4138180167060
47055,Giles,Tennessee,-87.0347773688,35.2021508952,551.3335388969820
47057,Grainger,Tennessee,-83.5096204438,36.276258667,508.37525597693600
47059,Greene,Tennessee,-82.8458266599,36.1753512461,594.1554896899840
47061,Grundy,Tennessee,-85.7225823933,35.388366704,550.774981884762
47063,Hamblen,Tennessee,-83.2666627121,36.2171519061,591.8958256337160
47065,Hamilton,Tennessee,-85.1647566085,35.1808755183,545.7151923197290
47067,Hancock,Tennessee,-83.2218260273,36.5236457051,583.1131401891840
47069,Hardeman,Tennessee,-88.9930848744,35.2068682628,548.7118097493000
47071,Hardin,Tennessee,-88.1844851879,35.1986760952,575.4921457435260
47073,Hawkins,Tennessee,-82.9446876646,36.4411634364,518.9003226875400
47075,Haywood,Tennessee,-89.2838357978,35.5832218368,514.5876844667280
47077,Henderson,Tennessee,-88.3879869313,35.6542570602,543.1205675291310
47079,Henry,Tennessee,-88.3012135686,36.3318375802,562.1475395115980
47081,Hickman,Tennessee,-87.4733082278,35.8032506791,515.1776297178590
47083,Houston,Tennessee,-87.7170356289,36.2859716601,525.3376181243960
47085,Humphreys,Tennessee,-87.7756333583,36.0408188808,587.0666373210470
47087,Jackson,Tennessee,-85.6731507891,36.3592115189,546.8172295120460
47089,Jefferson,Tennessee,-83.4463116121,36.0509841883,507.18235456954000
47091,Johnson,Tennessee,-81.8517719844,36.4549370868,581.9105024837760
47093,Knox,Tennessee,-83.9370903322,35.9932063802,548.9781440195030
47095,Lake,Tennessee,-89.493466796,36.3353843636,501.4507755729060
47097,Lauderdale,Tennessee,-89.6314442054,35.7610127808,570.5609009224680
47099,Lawrence,Tennessee,-87.3955844374,35.2172743542,545.0933867957360
47101,Lewis,Tennessee,-87.4930956193,35.5272807264,549.0355042098380
47103,Lincoln,Tennessee,-86.5889416254,35.1405167444,512.8126940841860
47105,Loudon,Tennessee,-84.3118676685,35.7347792105,580.4419845372960
47107,McMinn,Tennessee,-84.6174748904,35.4247444764,572.2300811012770
47109,McNairy,Tennessee,-88.5636398807,35.1754531586,555.4824367518900
47111,Macon,Tennessee,-86.0072701421,36.5320343549,569.2949706950290
47113,Madison,Tennessee,-88.8384708522,35.6081436966,509.72495478331600
47115,Marion,Tennessee,-85.6219924364,35.1293327482,516.1214786786240
47117,Marshall,Tennessee,-86.7650174387,35.4688611107,555.0847067659360
47119,Maury,Tennessee,-87.0770139545,35.6169396312,539.3897132840500
47121,Meigs,Tennessee,-84.8133871962,35.5128264241,505.85354988172100
47123,Monroe,Tennessee,-84.2528004804,35.4426448889,566.1084974702650
47125,Montgomery,Tennessee,-87.382887079,36.4968580761,554.9581269575380
47127,Moore,Tennessee,-86.3587711276,35.284617402,556.3471855241260
47129,Morgan,Tennessee,-84.6492037421,36.1350244127,502.77818002914900
47131,Obion,Tennessee,-89.1487992023,36.3582326717,522.8562837885330
47133,Overton,Tennessee,-85.2880811587,36.3449979328,556.1348814366930
47135,Perry,Tennessee,-87.858966744,35.6426343016,517.8347901790090
47137,Pickett,Tennessee,-85.0749898228,36.5584092548,509.55183995714200
47139,Polk,Tennessee,-84.5233230209,35.1199026751,595.0379616722600
47141,Putnam,Tennessee,-85.495190724,36.1408328072,590.615162521285
47143,Rhea,Tennessee,-84.9243960855,35.6087114537,529.2460867680110
47145,Roane,Tennessee,-84.5232421788,35.8478552218,520.9369927038510
47147,Robertson,Tennessee,-86.8705670582,36.5254454743,500.50027444733100
47149,Rutherford,Tennessee,-86.4167378958,35.8427065264,570.0132044272100
47151,Scott,Tennessee,-84.5035173074,36.4285385751,572.3319733328520
47153,Sequatchie,Tennessee,-85.4105869053,35.3711477472,543.6439602242250
47155,Sevier,Tennessee,-83.5241923117,35.7846556198,588.848375675842
47157,Shelby,Tennessee,-89.8955956151,35.1839946708,569.275620470916
47159,Smith,Tennessee,-85.9567145693,36.2505340956,551.1871677411140
47161,Stewart,Tennessee,-87.8384575868,36.5011043566,553.6541660749430
47163,Sullivan,Tennessee,-82.3041428598,36.5129154065,531.3332890205300
47165,Sumner,Tennessee,-86.4603553659,36.4694088387,538.8727326867500
47167,Tipton,Tennessee,-89.7592441298,35.4968698745,596.5481086856250
47169,Trousdale,Tennessee,-86.1567527604,36.3920428566,555.0926941786920
47171,Unicoi,Tennessee,-82.432342828,36.1107306366,536.4566496495340
47173,Union,Tennessee,-83.8375139145,36.2878738806,540.3869913789580
47175,Van,Tennessee,,,187.29778055354500
47177,Warren,Tennessee,-85.778498039,35.6786827093,531.7638306291640
47179,Washington,Tennessee,-82.4974202594,36.2932966258,507.1857176800140
47181,Wayne,Tennessee,-87.7880131637,35.2399169268,586.4366504381700
47183,Weakley,Tennessee,-88.7177438488,36.2983026796,511.1237934635540
47185,White,Tennessee,-85.4551771798,35.926348429,518.4788260901360
47187,Williamson,Tennessee,-86.8986535599,35.8938381553,556.4868367454660
47189,Wilson,Tennessee,-86.2977463556,36.1548497851,589.8250957071040
48001,Anderson,Texas,-95.6525471812,31.8133256702,521.1254419738160
48003,Andrews,Texas,-102.637815121,32.3050356596,5.906427742961700
48005,Angelina,Texas,-94.6118485462,31.2547645833,547.6186256792240
48007,Aransas,Texas,-96.991438734,28.0847204066,555.7134585726290
48009,Archer,Texas,-98.6876748071,33.615294221,597.5653457496960
48011,Armstrong,Texas,-101.357404339,34.9649255862,28.062469633682200
48013,Atascosa,Texas,-98.5271322703,28.8935249788,515.2254627006230
48015,Austin,Texas,-96.2779088915,29.8870240994,566.10140140959
48017,Bailey,Texas,-102.829913123,34.0685270235,7.573788968929750
48019,Bandera,Texas,-99.246244112,29.7472049939,533.1550753251460
48021,Bastrop,Texas,-97.3120103867,30.1036068701,557.6122810080340
48023,Baylor,Texas,-99.2135151435,33.616489499,580.5700847161650
48025,Bee,Texas,-97.7411901298,28.4173932285,537.4063114558400
48027,Bell,Texas,-97.4782023977,31.0376717131,522.2993112348390
48029,Bexar,Texas,-98.5200258895,29.4489578348,575.3949051960370
48031,Blanco,Texas,-98.3998650256,30.2663768834,564.7351966760320
48033,Borden,Texas,-101.431748795,32.74369415,13.538058222882600
48035,Bosque,Texas,-97.6343490687,31.9004024441,515.5302368505850
48037,Bowie,Texas,-94.4233195808,33.4457647387,517.7163871113510
48039,Brazoria,Texas,-95.4342547974,29.1678318425,585.267178373924
48041,Brazos,Texas,-96.3023849451,30.6607989734,545.7935554067950
48043,Brewster,Texas,-103.251755856,29.8119497744,10.921110973869600
48045,Briscoe,Texas,-101.208593305,34.5302641047,0.03099666645696160
48047,Brooks,Texas,-98.2187211196,27.0315726438,571.3531378290550
48049,Brown,Texas,-98.999794176,31.7742624158,537.7786574189190
48051,Burleson,Texas,-96.6214567361,30.4924753926,587.2559475534530
48053,Burnet,Texas,-98.1824471655,30.7882970504,542.4934017432800
48055,Caldwell,Texas,-97.6199983523,29.8371164017,584.3889000232310
48057,Calhoun,Texas,-96.6150736733,28.4391092686,597.0522175464650
48059,Callahan,Texas,-99.3734880839,32.2976557,566.691312318113
48061,Cameron,Texas,-97.4529680071,26.1513412689,560.8275105386290
48063,Camp,Texas,-94.9784769569,32.9732247426,598.4094295706380
48065,Carson,Texas,-101.354183029,35.4035078706,20.684751890660400
48067,Cass,Texas,-94.3435927798,33.0775359877,592.0909053720760
48069,Castro,Texas,-102.261669894,34.5299582294,15.516013941745200
48071,Chambers,Texas,-94.6713769479,29.7082609899,520.8872289597740
48073,Cherokee,Texas,-95.1651831384,31.8369546469,581.6613604600060
48075,Childress,Texas,-100.207574947,34.5292014575,1.8068035490230500
48077,Clay,Texas,-98.2085033047,33.7855310388,572.099986518426
48079,Cochran,Texas,-102.828435632,33.6041424405,4.0215942885928700
48081,Coke,Texas,-100.529910767,31.8885309869,8.55120465566417
48083,Coleman,Texas,-99.4536376507,31.773206868,532.8600672689030
48085,Collin,Texas,-96.57240407,33.1879272437,575.7096775347030
48087,Collingsworth,Texas,-100.270065923,34.9648839235,19.771876238011200
48089,Colorado,Texas,-96.5262753522,29.6208209311,574.1233522582800
48091,Comal,Texas,-98.2782455413,29.8081801337,591.1615278516250
48093,Comanche,Texas,-98.5582573019,31.9479781068,571.4176310763670
48095,Concho,Texas,-99.8639623316,31.3264967359,588.8756819205450
48097,Cooke,Texas,-97.2126261296,33.6392003476,515.4741280097960
48099,Coryell,Texas,-97.7992042907,31.3909114388,527.0504750222550
48101,Cottle,Texas,-100.278743804,34.0776481589,17.670401870276100
48103,Crane,Texas,-102.51556846,31.4284974445,12.915859312886900
48105,Crockett,Texas,-101.412147662,30.722983086,28.412149101449600
48107,Crosby,Texas,-101.299958451,33.6146250309,13.287627267489700
48109,Culberson,Texas,-104.517369966,31.4470737521,5.080982464573080
48111,Dallam,Texas,-102.60218562,36.2778878907,4.3300473481844800
48113,Dallas,Texas,-96.7778770663,32.7666300195,548.1234220972050
48115,Dawson,Texas,-101.947684441,32.7425260993,5.354533284712780
48117,Deaf,Texas,,,123.15417969314400
48119,Delta,Texas,-95.6722708168,33.3862927393,578.2543155214990
48121,Denton,Texas,-97.1170055183,33.2052512262,559.6258152956040
48123,DeWitt,Texas,-97.356778445,29.0820812942,529.8563468449900
48125,Dickens,Texas,-100.778860652,33.6166121137,7.4190584507198
48127,Dimmit,Texas,-99.756726125,28.4225359982,501.10107257156300
48129,Donley,Texas,-100.813991608,34.965417596,4.10435172719041
48131,Duval,Texas,-98.5089060613,27.6813329888,591.8537186286370
48133,Eastland,Texas,-98.8323222504,32.3270730707,575.8043084295860
48135,Ector,Texas,-102.542749193,31.8691725205,5.918140753183920
48137,Edwards,Texas,-100.304741702,29.9826329444,6.7678778964014900
48139,Ellis,Texas,-96.7944846878,32.3484295414,586.4818599690900
48141,El,Texas,,,175.51794823517100
48143,Erath,Texas,-98.2179667085,32.23625867,563.467478120505
48145,Falls,Texas,-96.9358470922,31.2532716595,548.3911967960360
48147,Fannin,Texas,-96.1068276828,33.5938097958,509.4868957774400
48149,Fayette,Texas,-96.919761718,29.8767867938,507.72850214455800
48151,Fisher,Texas,-100.402168105,32.7428202205,6.267391273608800
48153,Floyd,Texas,-101.303234519,34.0724245507,12.569940276643400
48155,Foard,Texas,-99.7779848782,33.9746150928,550.1768039898130
48157,Fort,Texas,,,113.13377629645400
48159,Franklin,Texas,-95.2184193975,33.1755486771,583.995150123803
48161,Freestone,Texas,-96.1490922947,31.704894074,528.5600288076930
48163,Frio,Texas,-99.1082667829,28.8678175883,542.5811980069670
48165,Gaines,Texas,-102.635174091,32.7407276994,21.98395934937700
48167,Galveston,Texas,-94.8626717415,29.3799669428,504.2729989264280
48169,Garza,Texas,-101.298424102,33.179875706,11.1449959759932
48171,Gillespie,Texas,-98.9464800144,30.3180548031,564.4518362902380
48173,Glasscock,Texas,-101.520802191,31.8694627053,7.332525564724200
48175,Goliad,Texas,-97.4264922607,28.6570952089,579.3507725077020
48177,Gonzales,Texas,-97.4925237545,29.4567333341,534.6563654313950
48179,Gray,Texas,-100.812558034,35.4011632567,21.44355246585700
48181,Grayson,Texas,-96.6777253881,33.6268085539,528.4565002469370
48183,Gregg,Texas,-94.8169477887,32.4804706054,544.361722226082
48185,Grimes,Texas,-95.9855029797,30.5434714704,553.7769784553390
48187,Guadalupe,Texas,-97.9485847382,29.583050959,512.1539911450530
48189,Hale,Texas,-101.8268813,34.0705125102,4.893942866912860
48191,Hall,Texas,-100.681128599,34.5307791419,24.666148065806300
48193,Hamilton,Texas,-98.110725849,31.704803053,593.8797397104140
48195,Hansford,Texas,-101.354539211,36.2774544717,8.602352998572880
48197,Hardeman,Texas,-99.7457167359,34.290293884,537.3813590342450
48199,Hardin,Texas,-94.3902216019,30.3323725105,509.44208421206400
48201,Harris,Texas,-95.3923371044,29.8572816038,594.798847878193
48203,Harrison,Texas,-94.3714865548,32.5481331978,526.3272252500760
48205,Hartley,Texas,-102.602862784,35.8400259506,19.00593389495190
48207,Haskell,Texas,-99.7303000091,33.1782312871,578.3655081861710
48209,Hays,Texas,-98.0310632636,30.0581505603,593.0512152800340
48211,Hemphill,Texas,-100.270473266,35.8375699223,25.784232129094100
48213,Henderson,Texas,-95.8535779226,32.211900087,503.51469830045700
48215,Hidalgo,Texas,-98.1810871979,26.3967284864,550.9279446777580
48217,Hill,Texas,-97.1324266998,31.9906857305,540.4720840646230
48219,Hockley,Texas,-102.343197183,33.6076426857,4.784810237754770
48221,Hood,Texas,-97.8322675076,32.4299283238,543.8376400008780
48223,Hopkins,Texas,-95.5639501637,33.1495558982,520.6287596379780
48225,Houston,Texas,-95.4226771526,31.3177325566,571.4180714683900
48227,Howard,Texas,-101.43550545,32.3061694988,25.57804529501800
48229,Hudspeth,Texas,-105.386456079,31.4561406891,19.80878667957600
48231,Hunt,Texas,-96.0854546373,33.1235953208,555.1077917211380
48233,Hutchinson,Texas,-101.354699396,35.8400259746,21.909650888283900
48235,Irion,Texas,-100.982419275,31.303925021,21.257172148248300
48237,Jack,Texas,-98.1724585828,33.2334606021,546.5618593019470
48239,Jackson,Texas,-96.577680914,28.9542442328,566.9670011989680
48241,Jasper,Texas,-94.0250850358,30.7439606074,582.3077226364330
48243,Jeff,Texas,,,130.53804552817900
48245,Jefferson,Texas,-94.1534394591,29.8537289242,506.7695798652210
48247,Jim,Texas,,,173.9753295995230
48249,Jim,Texas,,,107.65935629304500
48251,Johnson,Texas,-97.3663297978,32.3790131031,539.9297160154110
48253,Jones,Texas,-99.8787442497,32.7399038738,521.4880441527130
48255,Karnes,Texas,-97.8594018287,28.9057389627,566.3439594665170
48257,Kaufman,Texas,-96.287794573,32.5993157059,538.2633639687130
48259,Kendall,Texas,-98.7115552055,29.9446888715,514.4504627508850
48261,Kenedy,Texas,-97.636461158,26.9280228765,584.0737545665380
48263,Kent,Texas,-100.777569383,33.1814152277,17.234069561621100
48265,Kerr,Texas,-99.3501597562,30.0614838052,519.0170498189380
48267,Kimble,Texas,-99.7486955832,30.4867787311,574.321685471279
48269,King,Texas,-100.255850072,33.6164757788,25.078263515654300
48271,Kinney,Texas,-100.417946618,29.3502075785,2.1297630251187100
48273,Kleberg,Texas,-97.6683877685,27.4267108244,523.0458369421520
48275,Knox,Texas,-99.7414270482,33.6061291442,545.3592804915460
48277,Lamar,Texas,-95.5712007054,33.6672620503,553.7609615144390
48279,Lamb,Texas,-102.351710486,34.0686230903,15.349520433509000
48281,Lampasas,Texas,-98.2414446434,31.1961909998,560.2912298705120
48283,La,Texas,,,150.6095527328270
48285,Lavaca,Texas,-96.9301524955,29.3843544458,547.2862465827810
48287,Lee,Texas,-96.9657036787,30.3106777835,519.9863894962370
48289,Leon,Texas,-95.9956906534,31.2965068087,574.2713090968050
48291,Liberty,Texas,-94.8122103741,30.1516119464,517.1823719662440
48293,Limestone,Texas,-96.5805297375,31.5454641622,519.5489068735070
48295,Lipscomb,Texas,-100.273115438,36.2777169084,11.674278701484400
48297,Live,Texas,,,137.8915685484310
48299,Llano,Texas,-98.6840973495,30.7057400268,582.6259912902110
48301,Loving,Texas,-103.579899078,31.8491922008,27.090196682777000
48303,Lubbock,Texas,-101.820545838,33.6102061227,26.23176889669380
48305,Lynn,Texas,-101.816123837,33.1768244406,10.632693152488600
48307,McCulloch,Texas,-99.3474783776,31.1988711407,580.7052016855400
48309,McLennan,Texas,-97.2017864999,31.5523801522,527.8063775436770
48311,McMullen,Texas,-98.5678411195,28.3526879602,512.9102158426210
48313,Madison,Texas,-95.928410107,30.9655385978,546.7033802646530
48315,Marion,Texas,-94.3572221859,32.7979817888,503.93685531610500
48317,Martin,Texas,-101.951216779,32.3060301333,23.999996182075400
48319,Mason,Texas,-99.2261274236,30.7177158024,591.8674129242060
48321,Matagorda,Texas,-96.0039807574,28.7856505535,560.9947996724320
48323,Maverick,Texas,-100.314514171,28.7425901306,19.378741507304200
48325,Medina,Texas,-99.1101310166,29.3556960535,531.3464594458210
48327,Menard,Texas,-99.8206358613,30.8897820069,506.82415164323800
48329,Midland,Texas,-102.031609284,31.8691599476,17.783069449912800
48331,Milam,Texas,-96.9768199136,30.7863379319,598.5687560913610
48333,Mills,Texas,-98.5954600939,31.4951939674,587.9563805302520
48335,Mitchell,Texas,-100.921228654,32.3062117521,29.65255736760350
48337,Montague,Texas,-97.7246531212,33.6756265521,585.5917849259970
48339,Montgomery,Texas,-95.5030137057,30.3002128386,556.0929326973030
48341,Moore,Texas,-101.89292281,35.8376872526,28.863959319493900
48343,Morris,Texas,-94.7326503668,33.1134825704,515.7440160381010
48345,Motley,Texas,-100.779828967,34.0740947769,12.828394371471700
48347,Nacogdoches,Texas,-94.6158732578,31.6159802631,500.71074539204500
48349,Navarro,Texas,-96.4724850654,32.0469291804,552.0555475425380
48351,Newton,Texas,-93.7447410133,30.7863091928,580.5731052146430
48353,Nolan,Texas,-100.406052463,32.3034902579,28.00529622746220
48355,Nueces,Texas,-97.516253851,27.7350347565,541.3504900976850
48357,Ochiltree,Texas,-100.815653969,36.2784137139,4.6375586792273600
48359,Oldham,Texas,-102.602870603,35.4050346181,7.232067583352440
48361,Orange,Texas,-93.8938981104,30.1213082966,599.4088520292950
48363,Palo,Texas,,,102.2796092249880
48365,Panola,Texas,-94.3056398565,32.1623552365,551.6634974834450
48367,Parker,Texas,-97.8050966636,32.777645813,515.0475698846350
48369,Parmer,Texas,-102.784538195,34.5301133129,8.51109409888435
48371,Pecos,Texas,-102.723570332,30.7810605096,7.545012211233790
48373,Polk,Texas,-94.8300248619,30.792719766,520.6952108378830
48375,Potter,Texas,-101.894004898,35.4012758182,9.664922332856560
48377,Presidio,Texas,-104.240521679,29.99980267,18.30089411188510
48379,Rains,Texas,-95.7933763474,32.8703394239,578.1152576612770
48381,Randall,Texas,-101.896944529,34.965857001,23.061811828813700
48383,Reagan,Texas,-101.523008414,31.3661921291,19.99256642094900
48385,Real,Texas,-99.8221669212,29.8317429384,541.2637266237080
48387,Red,Texas,,,181.63294416127600
48389,Reeves,Texas,-103.693167266,31.3231861567,4.076442884496230
48391,Refugio,Texas,-97.1595214632,28.3215753001,537.7459285357300
48393,Roberts,Texas,-100.813444084,35.8384916737,10.02214501330510
48395,Robertson,Texas,-96.5127823741,31.0270650231,546.9388163406040
48397,Rockwall,Texas,-96.407781044,32.8977580696,597.9050072801950
48399,Runnels,Texas,-99.9762313036,31.8310952481,564.284324116741
48401,Rusk,Texas,-94.7618791398,32.1077245005,582.1011313664210
48403,Sabine,Texas,-93.8518024149,31.3431998626,598.0391154732520
48405,San,Texas,,,120.03219270173800
48407,San,Texas,,,191.50358407386400
48409,San,Texas,,,198.7541219371080
48411,San,Texas,,,106.07457206832100
48413,Schleicher,Texas,-100.538546044,30.8974526088,11.215615714422100
48415,Scurry,Texas,-100.916407078,32.7463149294,13.891671633459000
48417,Shackelford,Texas,-99.3540669412,32.7359728732,528.7850527422820
48419,Shelby,Texas,-94.1450175185,31.7924089362,543.1335669625670
48421,Sherman,Texas,-101.893467006,36.2776668644,18.795358427749400
48423,Smith,Texas,-95.2691826825,32.3750354288,524.0425765913990
48425,Somervell,Texas,-97.7743353973,32.2222882576,515.3510746804600
48427,Starr,Texas,-98.7383995925,26.5621530438,531.6261403505440
48429,Stephens,Texas,-98.8361731572,32.7358650208,598.0510104113930
48431,Sterling,Texas,-101.050008039,31.8278792017,8.774885884544120
48433,Stonewall,Texas,-100.253305507,33.1791243873,2.439050513237290
48435,Sutton,Texas,-100.538187495,30.4982930281,18.868142724257400
48437,Swisher,Texas,-101.735026846,34.5303849906,18.53952751585660
48439,Tarrant,Texas,-97.291239244,32.7715559666,536.2555939685740
48441,Taylor,Texas,-99.8901220928,32.3014720068,546.6035941432920
48443,Terrell,Texas,-102.07648647,30.2249615668,7.678431766403280
48445,Terry,Texas,-102.335196551,33.1738126593,25.755271899804900
48447,Throckmorton,Texas,-99.2123698529,33.1774899421,569.5881908210180
48449,Titus,Texas,-94.9656722276,33.2166030364,537.4793955110300
48451,Tom,Texas,,,150.7336061378450
48453,Travis,Texas,-97.7819489614,30.3346942825,516.5579905762130
48455,Trinity,Texas,-95.1355105473,31.0888152015,571.686538290218
48457,Tyler,Texas,-94.3765939282,30.7712321484,540.0625333664280
48459,Upshur,Texas,-94.9414845344,32.7362765372,535.7924626958310
48461,Upton,Texas,-102.043034893,31.3687302289,17.628495591892700
48463,Uvalde,Texas,-99.7622052768,29.3573361783,533.4270495255660
48465,Val,Texas,,,184.1878706048920
48467,Van,Texas,,,160.48077756005700
