,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,NAME,STATE,longitude,latitude,precipitation
2590,2590,2590,2590,47149,Rutherford,Tennessee,-86.4167378958,35.8427065264,570.0132044272098
2591,2591,2591,2591,47151,Scott,Tennessee,-84.5035173074,36.4285385751,572.3319733328522
2592,2592,2592,2592,47153,Sequatchie,Tennessee,-85.4105869053,35.3711477472,543.6439602242252
2593,2593,2593,2593,47155,Sevier,Tennessee,-83.5241923117,35.7846556198,588.848375675842
2594,2594,2594,2594,47157,Shelby,Tennessee,-89.8955956151,35.1839946708,569.275620470916
2595,2595,2595,2595,47159,Smith,Tennessee,-85.9567145693,36.2505340956,551.1871677411142
2596,2596,2596,2596,47161,Stewart,Tennessee,-87.8384575868,36.5011043566,553.6541660749431
2597,2597,2597,2597,47163,Sullivan,Tennessee,-82.3041428598,36.5129154065,531.3332890205297
2598,2598,2598,2598,47165,Sumner,Tennessee,-86.4603553659,36.4694088387,538.8727326867504
2599,2599,2599,2599,47167,Tipton,Tennessee,-89.7592441298,35.4968698745,596.5481086856254
2600,2600,2600,2600,47169,Trousdale,Tennessee,-86.1567527604,36.3920428566,555.0926941786923
2601,2601,2601,2601,47171,Unicoi,Tennessee,-82.432342828,36.1107306366,536.4566496495344
2602,2602,2602,2602,47173,Union,Tennessee,-83.8375139145,36.2878738806,540.3869913789576
2603,2603,2603,2603,47175,Van,Tennessee,,,187.29778055354467
2604,2604,2604,2604,47177,Warren,Tennessee,-85.778498039,35.6786827093,531.7638306291641
2605,2605,2605,2605,47179,Washington,Tennessee,-82.4974202594,36.2932966258,507.1857176800136
2606,2606,2606,2606,47181,Wayne,Tennessee,-87.7880131637,35.2399169268,586.4366504381702
2607,2607,2607,2607,47183,Weakley,Tennessee,-88.7177438488,36.2983026796,511.1237934635541
2608,2608,2608,2608,47185,White,Tennessee,-85.4551771798,35.926348429,518.4788260901363
2609,2609,2609,2609,47187,Williamson,Tennessee,-86.8986535599,35.8938381553,556.4868367454657
2610,2610,2610,2610,47189,Wilson,Tennessee,-86.2977463556,36.1548497851,589.8250957071037
2611,2611,2611,2611,48001,Anderson,Texas,-95.6525471812,31.8133256702,521.1254419738158
2612,2612,2612,2612,48003,Andrews,Texas,-102.637815121,32.3050356596,5.906427742961703
2613,2613,2613,2613,48005,Angelina,Texas,-94.6118485462,31.2547645833,547.6186256792239
2614,2614,2614,2614,48007,Aransas,Texas,-96.991438734,28.0847204066,555.7134585726291
2615,2615,2615,2615,48009,Archer,Texas,-98.6876748071,33.615294221,597.5653457496958
2616,2616,2616,2616,48011,Armstrong,Texas,-101.357404339,34.9649255862,28.062469633682188
2617,2617,2617,2617,48013,Atascosa,Texas,-98.5271322703,28.8935249788,515.2254627006232
2618,2618,2618,2618,48015,Austin,Texas,-96.2779088915,29.8870240994,566.10140140959
2619,2619,2619,2619,48017,Bailey,Texas,-102.829913123,34.0685270235,7.573788968929753
2620,2620,2620,2620,48019,Bandera,Texas,-99.246244112,29.7472049939,533.1550753251458
2621,2621,2621,2621,48021,Bastrop,Texas,-97.3120103867,30.1036068701,557.6122810080344
2622,2622,2622,2622,48023,Baylor,Texas,-99.2135151435,33.616489499,580.5700847161647
2623,2623,2623,2623,48025,Bee,Texas,-97.7411901298,28.4173932285,537.4063114558403
2624,2624,2624,2624,48027,Bell,Texas,-97.4782023977,31.0376717131,522.2993112348387
2625,2625,2625,2625,48029,Bexar,Texas,-98.5200258895,29.4489578348,575.3949051960367
2626,2626,2626,2626,48031,Blanco,Texas,-98.3998650256,30.2663768834,564.7351966760324
2627,2627,2627,2627,48033,Borden,Texas,-101.431748795,32.74369415,13.538058222882569
2628,2628,2628,2628,48035,Bosque,Texas,-97.6343490687,31.9004024441,515.5302368505845
2629,2629,2629,2629,48037,Bowie,Texas,-94.4233195808,33.4457647387,517.7163871113514
2630,2630,2630,2630,48039,Brazoria,Texas,-95.4342547974,29.1678318425,585.267178373924
2631,2631,2631,2631,48041,Brazos,Texas,-96.3023849451,30.6607989734,545.7935554067947
2632,2632,2632,2632,48043,Brewster,Texas,-103.251755856,29.8119497744,10.921110973869586
2633,2633,2633,2633,48045,Briscoe,Texas,-101.208593305,34.5302641047,0.0309966664569616
2634,2634,2634,2634,48047,Brooks,Texas,-98.2187211196,27.0315726438,571.3531378290547
2635,2635,2635,2635,48049,Brown,Texas,-98.999794176,31.7742624158,537.7786574189194
2636,2636,2636,2636,48051,Burleson,Texas,-96.6214567361,30.4924753926,587.2559475534533
2637,2637,2637,2637,48053,Burnet,Texas,-98.1824471655,30.7882970504,542.4934017432798
2638,2638,2638,2638,48055,Caldwell,Texas,-97.6199983523,29.8371164017,584.3889000232305
2639,2639,2639,2639,48057,Calhoun,Texas,-96.6150736733,28.4391092686,597.0522175464648
2640,2640,2640,2640,48059,Callahan,Texas,-99.3734880839,32.2976557,566.691312318113
2641,2641,2641,2641,48061,Cameron,Texas,-97.4529680071,26.1513412689,560.8275105386291
2642,2642,2642,2642,48063,Camp,Texas,-94.9784769569,32.9732247426,598.4094295706382
2643,2643,2643,2643,48065,Carson,Texas,-101.354183029,35.4035078706,20.684751890660436
2644,2644,2644,2644,48067,Cass,Texas,-94.3435927798,33.0775359877,592.0909053720756
2645,2645,2645,2645,48069,Castro,Texas,-102.261669894,34.5299582294,15.516013941745223
2646,2646,2646,2646,48071,Chambers,Texas,-94.6713769479,29.7082609899,520.8872289597739
2647,2647,2647,2647,48073,Cherokee,Texas,-95.1651831384,31.8369546469,581.6613604600055
2648,2648,2648,2648,48075,Childress,Texas,-100.207574947,34.5292014575,1.806803549023052
2649,2649,2649,2649,48077,Clay,Texas,-98.2085033047,33.7855310388,572.099986518426
2650,2650,2650,2650,48079,Cochran,Texas,-102.828435632,33.6041424405,4.0215942885928735
2651,2651,2651,2651,48081,Coke,Texas,-100.529910767,31.8885309869,8.55120465566417
2652,2652,2652,2652,48083,Coleman,Texas,-99.4536376507,31.773206868,532.8600672689031
2653,2653,2653,2653,48085,Collin,Texas,-96.57240407,33.1879272437,575.7096775347025
2654,2654,2654,2654,48087,Collingsworth,Texas,-100.270065923,34.9648839235,19.771876238011224
2655,2655,2655,2655,48089,Colorado,Texas,-96.5262753522,29.6208209311,574.1233522582803
2656,2656,2656,2656,48091,Comal,Texas,-98.2782455413,29.8081801337,591.1615278516252
2657,2657,2657,2657,48093,Comanche,Texas,-98.5582573019,31.9479781068,571.4176310763673
2658,2658,2658,2658,48095,Concho,Texas,-99.8639623316,31.3264967359,588.8756819205453
2659,2659,2659,2659,48097,Cooke,Texas,-97.2126261296,33.6392003476,515.4741280097957
2660,2660,2660,2660,48099,Coryell,Texas,-97.7992042907,31.3909114388,527.0504750222548
2661,2661,2661,2661,48101,Cottle,Texas,-100.278743804,34.0776481589,17.670401870276134
2662,2662,2662,2662,48103,Crane,Texas,-102.51556846,31.4284974445,12.915859312886944
2663,2663,2663,2663,48105,Crockett,Texas,-101.412147662,30.722983086,28.41214910144957
2664,2664,2664,2664,48107,Crosby,Texas,-101.299958451,33.6146250309,13.287627267489713
2665,2665,2665,2665,48109,Culberson,Texas,-104.517369966,31.4470737521,5.080982464573079
2666,2666,2666,2666,48111,Dallam,Texas,-102.60218562,36.2778878907,4.330047348184476
2667,2667,2667,2667,48113,Dallas,Texas,-96.7778770663,32.7666300195,548.1234220972053
2668,2668,2668,2668,48115,Dawson,Texas,-101.947684441,32.7425260993,5.354533284712782
2669,2669,2669,2669,48117,Deaf,Texas,,,123.1541796931442
2670,2670,2670,2670,48119,Delta,Texas,-95.6722708168,33.3862927393,578.2543155214985
2671,2671,2671,2671,48121,Denton,Texas,-97.1170055183,33.2052512262,559.6258152956041
2672,2672,2672,2672,48123,DeWitt,Texas,-97.356778445,29.0820812942,529.8563468449896
2673,2673,2673,2673,48125,Dickens,Texas,-100.778860652,33.6166121137,7.4190584507198
2674,2674,2674,2674,48127,Dimmit,Texas,-99.756726125,28.4225359982,501.10107257156295
2675,2675,2675,2675,48129,Donley,Texas,-100.813991608,34.965417596,4.10435172719041
2676,2676,2676,2676,48131,Duval,Texas,-98.5089060613,27.6813329888,591.8537186286367
2677,2677,2677,2677,48133,Eastland,Texas,-98.8323222504,32.3270730707,575.8043084295856
2678,2678,2678,2678,48135,Ector,Texas,-102.542749193,31.8691725205,5.918140753183916
2679,2679,2679,2679,48137,Edwards,Texas,-100.304741702,29.9826329444,6.7678778964014885
2680,2680,2680,2680,48139,Ellis,Texas,-96.7944846878,32.3484295414,586.4818599690897
2681,2681,2681,2681,48141,El,Texas,,,175.51794823517068
2682,2682,2682,2682,48143,Erath,Texas,-98.2179667085,32.23625867,563.467478120505
2683,2683,2683,2683,48145,Falls,Texas,-96.9358470922,31.2532716595,548.3911967960358
2684,2684,2684,2684,48147,Fannin,Texas,-96.1068276828,33.5938097958,509.4868957774403
2685,2685,2685,2685,48149,Fayette,Texas,-96.919761718,29.8767867938,507.7285021445584
2686,2686,2686,2686,48151,Fisher,Texas,-100.402168105,32.7428202205,6.267391273608796
2687,2687,2687,2687,48153,Floyd,Texas,-101.303234519,34.0724245507,12.569940276643374
2688,2688,2688,2688,48155,Foard,Texas,-99.7779848782,33.9746150928,550.1768039898129
2689,2689,2689,2689,48157,Fort,Texas,,,113.13377629645416
2690,2690,2690,2690,48159,Franklin,Texas,-95.2184193975,33.1755486771,583.995150123803
2691,2691,2691,2691,48161,Freestone,Texas,-96.1490922947,31.704894074,528.5600288076934
2692,2692,2692,2692,48163,Frio,Texas,-99.1082667829,28.8678175883,542.5811980069672
2693,2693,2693,2693,48165,Gaines,Texas,-102.635174091,32.7407276994,21.98395934937704
2694,2694,2694,2694,48167,Galveston,Texas,-94.8626717415,29.3799669428,504.2729989264282
2695,2695,2695,2695,48169,Garza,Texas,-101.298424102,33.179875706,11.1449959759932
2696,2696,2696,2696,48171,Gillespie,Texas,-98.9464800144,30.3180548031,564.4518362902384
2697,2697,2697,2697,48173,Glasscock,Texas,-101.520802191,31.8694627053,7.332525564724199
2698,2698,2698,2698,48175,Goliad,Texas,-97.4264922607,28.6570952089,579.3507725077023
2699,2699,2699,2699,48177,Gonzales,Texas,-97.4925237545,29.4567333341,534.6563654313951
2700,2700,2700,2700,48179,Gray,Texas,-100.812558034,35.4011632567,21.44355246585698
2701,2701,2701,2701,48181,Grayson,Texas,-96.6777253881,33.6268085539,528.4565002469369
2702,2702,2702,2702,48183,Gregg,Texas,-94.8169477887,32.4804706054,544.361722226082
2703,2703,2703,2703,48185,Grimes,Texas,-95.9855029797,30.5434714704,553.7769784553388
2704,2704,2704,2704,48187,Guadalupe,Texas,-97.9485847382,29.583050959,512.1539911450532
2705,2705,2705,2705,48189,Hale,Texas,-101.8268813,34.0705125102,4.893942866912856
2706,2706,2706,2706,48191,Hall,Texas,-100.681128599,34.5307791419,24.66614806580632
2707,2707,2707,2707,48193,Hamilton,Texas,-98.110725849,31.704803053,593.8797397104141
2708,2708,2708,2708,48195,Hansford,Texas,-101.354539211,36.2774544717,8.602352998572877
2709,2709,2709,2709,48197,Hardeman,Texas,-99.7457167359,34.290293884,537.3813590342454
2710,2710,2710,2710,48199,Hardin,Texas,-94.3902216019,30.3323725105,509.4420842120642
2711,2711,2711,2711,48201,Harris,Texas,-95.3923371044,29.8572816038,594.798847878193
2712,2712,2712,2712,48203,Harrison,Texas,-94.3714865548,32.5481331978,526.3272252500758
2713,2713,2713,2713,48205,Hartley,Texas,-102.602862784,35.8400259506,19.00593389495191
2714,2714,2714,2714,48207,Haskell,Texas,-99.7303000091,33.1782312871,578.3655081861712
2715,2715,2715,2715,48209,Hays,Texas,-98.0310632636,30.0581505603,593.0512152800341
2716,2716,2716,2716,48211,Hemphill,Texas,-100.270473266,35.8375699223,25.784232129094107
2717,2717,2717,2717,48213,Henderson,Texas,-95.8535779226,32.211900087,503.514698300457
2718,2718,2718,2718,48215,Hidalgo,Texas,-98.1810871979,26.3967284864,550.9279446777576
2719,2719,2719,2719,48217,Hill,Texas,-97.1324266998,31.9906857305,540.4720840646229
2720,2720,2720,2720,48219,Hockley,Texas,-102.343197183,33.6076426857,4.784810237754772
2721,2721,2721,2721,48221,Hood,Texas,-97.8322675076,32.4299283238,543.8376400008777
2722,2722,2722,2722,48223,Hopkins,Texas,-95.5639501637,33.1495558982,520.6287596379776
2723,2723,2723,2723,48225,Houston,Texas,-95.4226771526,31.3177325566,571.4180714683895
2724,2724,2724,2724,48227,Howard,Texas,-101.43550545,32.3061694988,25.57804529501798
2725,2725,2725,2725,48229,Hudspeth,Texas,-105.386456079,31.4561406891,19.80878667957597
2726,2726,2726,2726,48231,Hunt,Texas,-96.0854546373,33.1235953208,555.1077917211384
2727,2727,2727,2727,48233,Hutchinson,Texas,-101.354699396,35.8400259746,21.909650888283924
2728,2728,2728,2728,48235,Irion,Texas,-100.982419275,31.303925021,21.25717214824832
2729,2729,2729,2729,48237,Jack,Texas,-98.1724585828,33.2334606021,546.5618593019472
2730,2730,2730,2730,48239,Jackson,Texas,-96.577680914,28.9542442328,566.9670011989681
2731,2731,2731,2731,48241,Jasper,Texas,-94.0250850358,30.7439606074,582.3077226364328
2732,2732,2732,2732,48243,Jeff,Texas,,,130.53804552817914
2733,2733,2733,2733,48245,Jefferson,Texas,-94.1534394591,29.8537289242,506.7695798652213
2734,2734,2734,2734,48247,Jim,Texas,,,173.9753295995225
2735,2735,2735,2735,48249,Jim,Texas,,,107.65935629304452
2736,2736,2736,2736,48251,Johnson,Texas,-97.3663297978,32.3790131031,539.9297160154107
2737,2737,2737,2737,48253,Jones,Texas,-99.8787442497,32.7399038738,521.4880441527127
2738,2738,2738,2738,48255,Karnes,Texas,-97.8594018287,28.9057389627,566.3439594665168
2739,2739,2739,2739,48257,Kaufman,Texas,-96.287794573,32.5993157059,538.2633639687125
2740,2740,2740,2740,48259,Kendall,Texas,-98.7115552055,29.9446888715,514.4504627508845
2741,2741,2741,2741,48261,Kenedy,Texas,-97.636461158,26.9280228765,584.0737545665382
2742,2742,2742,2742,48263,Kent,Texas,-100.777569383,33.1814152277,17.234069561621112
2743,2743,2743,2743,48265,Kerr,Texas,-99.3501597562,30.0614838052,519.0170498189382
2744,2744,2744,2744,48267,Kimble,Texas,-99.7486955832,30.4867787311,574.321685471279
2745,2745,2745,2745,48269,King,Texas,-100.255850072,33.6164757788,25.078263515654303
2746,2746,2746,2746,48271,Kinney,Texas,-100.417946618,29.3502075785,2.1297630251187103
2747,2747,2747,2747,48273,Kleberg,Texas,-97.6683877685,27.4267108244,523.0458369421519
2748,2748,2748,2748,48275,Knox,Texas,-99.7414270482,33.6061291442,545.3592804915457
2749,2749,2749,2749,48277,Lamar,Texas,-95.5712007054,33.6672620503,553.7609615144387
2750,2750,2750,2750,48279,Lamb,Texas,-102.351710486,34.0686230903,15.349520433508989
2751,2751,2751,2751,48281,Lampasas,Texas,-98.2414446434,31.1961909998,560.2912298705122
2752,2752,2752,2752,48283,La,Texas,,,150.6095527328272
2753,2753,2753,2753,48285,Lavaca,Texas,-96.9301524955,29.3843544458,547.2862465827811
2754,2754,2754,2754,48287,Lee,Texas,-96.9657036787,30.3106777835,519.9863894962374
2755,2755,2755,2755,48289,Leon,Texas,-95.9956906534,31.2965068087,574.2713090968045
2756,2756,2756,2756,48291,Liberty,Texas,-94.8122103741,30.1516119464,517.1823719662437
2757,2757,2757,2757,48293,Limestone,Texas,-96.5805297375,31.5454641622,519.5489068735071
2758,2758,2758,2758,48295,Lipscomb,Texas,-100.273115438,36.2777169084,11.674278701484369
2759,2759,2759,2759,48297,Live,Texas,,,137.8915685484309
2760,2760,2760,2760,48299,Llano,Texas,-98.6840973495,30.7057400268,582.6259912902112
2761,2761,2761,2761,48301,Loving,Texas,-103.579899078,31.8491922008,27.09019668277704
2762,2762,2762,2762,48303,Lubbock,Texas,-101.820545838,33.6102061227,26.23176889669375
2763,2763,2763,2763,48305,Lynn,Texas,-101.816123837,33.1768244406,10.632693152488589
2764,2764,2764,2764,48307,McCulloch,Texas,-99.3474783776,31.1988711407,580.7052016855395
2765,2765,2765,2765,48309,McLennan,Texas,-97.2017864999,31.5523801522,527.8063775436767
2766,2766,2766,2766,48311,McMullen,Texas,-98.5678411195,28.3526879602,512.9102158426205
2767,2767,2767,2767,48313,Madison,Texas,-95.928410107,30.9655385978,546.7033802646529
2768,2768,2768,2768,48315,Marion,Texas,-94.3572221859,32.7979817888,503.93685531610544
2769,2769,2769,2769,48317,Martin,Texas,-101.951216779,32.3060301333,23.999996182075417
2770,2770,2770,2770,48319,Mason,Texas,-99.2261274236,30.7177158024,591.8674129242061
2771,2771,2771,2771,48321,Matagorda,Texas,-96.0039807574,28.7856505535,560.9947996724318
2772,2772,2772,2772,48323,Maverick,Texas,-100.314514171,28.7425901306,19.3787415073042
2773,2773,2773,2773,48325,Medina,Texas,-99.1101310166,29.3556960535,531.3464594458214
2774,2774,2774,2774,48327,Menard,Texas,-99.8206358613,30.8897820069,506.82415164323766
2775,2775,2775,2775,48329,Midland,Texas,-102.031609284,31.8691599476,17.783069449912823
2776,2776,2776,2776,48331,Milam,Texas,-96.9768199136,30.7863379319,598.5687560913614
2777,2777,2777,2777,48333,Mills,Texas,-98.5954600939,31.4951939674,587.9563805302515
2778,2778,2778,2778,48335,Mitchell,Texas,-100.921228654,32.3062117521,29.65255736760352
2779,2779,2779,2779,48337,Montague,Texas,-97.7246531212,33.6756265521,585.5917849259974
2780,2780,2780,2780,48339,Montgomery,Texas,-95.5030137057,30.3002128386,556.0929326973032
2781,2781,2781,2781,48341,Moore,Texas,-101.89292281,35.8376872526,28.863959319493915
2782,2782,2782,2782,48343,Morris,Texas,-94.7326503668,33.1134825704,515.7440160381014
2783,2783,2783,2783,48345,Motley,Texas,-100.779828967,34.0740947769,12.828394371471738
2784,2784,2784,2784,48347,Nacogdoches,Texas,-94.6158732578,31.6159802631,500.71074539204506
2785,2785,2785,2785,48349,Navarro,Texas,-96.4724850654,32.0469291804,552.0555475425376
2786,2786,2786,2786,48351,Newton,Texas,-93.7447410133,30.7863091928,580.5731052146434
2787,2787,2787,2787,48353,Nolan,Texas,-100.406052463,32.3034902579,28.00529622746222
2788,2788,2788,2788,48355,Nueces,Texas,-97.516253851,27.7350347565,541.3504900976853
2789,2789,2789,2789,48357,Ochiltree,Texas,-100.815653969,36.2784137139,4.637558679227356
2790,2790,2790,2790,48359,Oldham,Texas,-102.602870603,35.4050346181,7.232067583352444
2791,2791,2791,2791,48361,Orange,Texas,-93.8938981104,30.1213082966,599.4088520292945
2792,2792,2792,2792,48363,Palo,Texas,,,102.2796092249877
2793,2793,2793,2793,48365,Panola,Texas,-94.3056398565,32.1623552365,551.6634974834449
2794,2794,2794,2794,48367,Parker,Texas,-97.8050966636,32.777645813,515.0475698846348
2795,2795,2795,2795,48369,Parmer,Texas,-102.784538195,34.5301133129,8.51109409888435
2796,2796,2796,2796,48371,Pecos,Texas,-102.723570332,30.7810605096,7.545012211233789
2797,2797,2797,2797,48373,Polk,Texas,-94.8300248619,30.792719766,520.6952108378832
2798,2798,2798,2798,48375,Potter,Texas,-101.894004898,35.4012758182,9.664922332856555
2799,2799,2799,2799,48377,Presidio,Texas,-104.240521679,29.99980267,18.30089411188508
2800,2800,2800,2800,48379,Rains,Texas,-95.7933763474,32.8703394239,578.1152576612774
2801,2801,2801,2801,48381,Randall,Texas,-101.896944529,34.965857001,23.061811828813653
2802,2802,2802,2802,48383,Reagan,Texas,-101.523008414,31.3661921291,19.99256642094902
2803,2803,2803,2803,48385,Real,Texas,-99.8221669212,29.8317429384,541.2637266237083
2804,2804,2804,2804,48387,Red,Texas,,,181.6329441612764
2805,2805,2805,2805,48389,Reeves,Texas,-103.693167266,31.3231861567,4.076442884496231
2806,2806,2806,2806,48391,Refugio,Texas,-97.1595214632,28.3215753001,537.7459285357297
2807,2807,2807,2807,48393,Roberts,Texas,-100.813444084,35.8384916737,10.02214501330508
2808,2808,2808,2808,48395,Robertson,Texas,-96.5127823741,31.0270650231,546.9388163406039
2809,2809,2809,2809,48397,Rockwall,Texas,-96.407781044,32.8977580696,597.9050072801947
2810,2810,2810,2810,48399,Runnels,Texas,-99.9762313036,31.8310952481,564.284324116741
2811,2811,2811,2811,48401,Rusk,Texas,-94.7618791398,32.1077245005,582.1011313664208
2812,2812,2812,2812,48403,Sabine,Texas,-93.8518024149,31.3431998626,598.0391154732517
2813,2813,2813,2813,48405,San,Texas,,,120.032192701738
2814,2814,2814,2814,48407,San,Texas,,,191.50358407386372
2815,2815,2815,2815,48409,San,Texas,,,198.7541219371075
2816,2816,2816,2816,48411,San,Texas,,,106.07457206832068
2817,2817,2817,2817,48413,Schleicher,Texas,-100.538546044,30.8974526088,11.215615714422055
2818,2818,2818,2818,48415,Scurry,Texas,-100.916407078,32.7463149294,13.891671633458968
2819,2819,2819,2819,48417,Shackelford,Texas,-99.3540669412,32.7359728732,528.7850527422818
2820,2820,2820,2820,48419,Shelby,Texas,-94.1450175185,31.7924089362,543.1335669625674
2821,2821,2821,2821,48421,Sherman,Texas,-101.893467006,36.2776668644,18.795358427749356
2822,2822,2822,2822,48423,Smith,Texas,-95.2691826825,32.3750354288,524.0425765913991
2823,2823,2823,2823,48425,Somervell,Texas,-97.7743353973,32.2222882576,515.3510746804604
2824,2824,2824,2824,48427,Starr,Texas,-98.7383995925,26.5621530438,531.6261403505442
2825,2825,2825,2825,48429,Stephens,Texas,-98.8361731572,32.7358650208,598.0510104113928
2826,2826,2826,2826,48431,Sterling,Texas,-101.050008039,31.8278792017,8.774885884544117
2827,2827,2827,2827,48433,Stonewall,Texas,-100.253305507,33.1791243873,2.439050513237291
2828,2828,2828,2828,48435,Sutton,Texas,-100.538187495,30.4982930281,18.86814272425745
2829,2829,2829,2829,48437,Swisher,Texas,-101.735026846,34.5303849906,18.53952751585664
2830,2830,2830,2830,48439,Tarrant,Texas,-97.291239244,32.7715559666,536.2555939685737
2831,2831,2831,2831,48441,Taylor,Texas,-99.8901220928,32.3014720068,546.6035941432916
2832,2832,2832,2832,48443,Terrell,Texas,-102.07648647,30.2249615668,7.678431766403281
2833,2833,2833,2833,48445,Terry,Texas,-102.335196551,33.1738126593,25.755271899804875
2834,2834,2834,2834,48447,Throckmorton,Texas,-99.2123698529,33.1774899421,569.5881908210176
2835,2835,2835,2835,48449,Titus,Texas,-94.9656722276,33.2166030364,537.4793955110301
2836,2836,2836,2836,48451,Tom,Texas,,,150.7336061378448
2837,2837,2837,2837,48453,Travis,Texas,-97.7819489614,30.3346942825,516.5579905762125
2838,2838,2838,2838,48455,Trinity,Texas,-95.1355105473,31.0888152015,571.686538290218
2839,2839,2839,2839,48457,Tyler,Texas,-94.3765939282,30.7712321484,540.0625333664277
2840,2840,2840,2840,48459,Upshur,Texas,-94.9414845344,32.7362765372,535.7924626958312
2841,2841,2841,2841,48461,Upton,Texas,-102.043034893,31.3687302289,17.628495591892655
2842,2842,2842,2842,48463,Uvalde,Texas,-99.7622052768,29.3573361783,533.4270495255664
2843,2843,2843,2843,48465,Val,Texas,,,184.1878706048918
2844,2844,2844,2844,48467,Van,Texas,,,160.48077756005694
2845,2845,2845,2845,48469,Victoria,Texas,-96.971525279,28.7963514929,557.208309293654
2846,2846,2846,2846,48471,Walker,Texas,-95.5722839299,30.7390448597,569.5183426849558
2847,2847,2847,2847,48473,Waller,Texas,-95.9876533263,30.010805099,519.6758980090948
2848,2848,2848,2848,48475,Ward,Texas,-103.102425237,31.5094655501,29.250293990214107
2849,2849,2849,2849,48477,Washington,Texas,-96.4034437639,30.2145304261,507.88037320645327
2850,2850,2850,2850,48479,Webb,Texas,-99.3315653042,27.7610624301,596.5516523875323
2851,2851,2851,2851,48481,Wharton,Texas,-96.2221042394,29.2778616455,550.4734545830132
2852,2852,2852,2852,48483,Wheeler,Texas,-100.269647513,35.4012788062,14.024181732040054
2853,2853,2853,2853,48485,Wichita,Texas,-98.7035507511,33.9879970441,582.2760396427044
2854,2854,2854,2854,48487,Wilbarger,Texas,-99.2410547627,34.0807261331,559.1808403831509
2855,2855,2855,2855,48489,Willacy,Texas,-97.5916576336,26.4769663387,586.8821087045663
2856,2856,2856,2856,48491,Williamson,Texas,-97.6007621039,30.6480415096,597.7423608198787
2857,2857,2857,2857,48493,Wilson,Texas,-98.0865732835,29.17400609,599.7420502625426
2858,2858,2858,2858,48495,Winkler,Texas,-103.048169055,31.8500445654,15.921304471107598
2859,2859,2859,2859,48497,Wise,Texas,-97.6544621205,33.2158995718,555.1026107414358
2860,2860,2860,2860,48499,Wood,Texas,-95.3820619748,32.7864051416,539.4865772206782
2861,2861,2861,2861,48501,Yoakum,Texas,-102.827796072,33.172974606,0.9157035200265172
2862,2862,2862,2862,48503,Young,Texas,-98.6877665573,33.1766957792,591.5539311635862
2863,2863,2863,2863,48505,Zapata,Texas,-99.1686127905,27.0007781554,580.8345023878971
2864,2864,2864,2864,48507,Zavala,Texas,-99.7605956717,28.8662114221,539.7846061041782
2865,2865,2865,2865,74050,Baker,U.S. Minor Outlying Islands,,,129.12011002620838
2866,2866,2866,2866,74100,Howland,U.S. Minor Outlying Islands,,,111.9770274461331
2867,2867,2867,2867,74150,Jarvis,U.S. Minor Outlying Islands,,,149.4226545893639
2868,2868,2868,2868,74200,Johnston,U.S. Minor Outlying Islands,,,186.84221393672465
2869,2869,2869,2869,74250,Kingman,U.S. Minor Outlying Islands,,,106.6372313055506
2870,2870,2870,2870,74300,Midway,U.S. Minor Outlying Islands,,,117.72658777524074
2871,2871,2871,2871,74350,Navassa,U.S. Minor Outlying Islands,,,160.62564584678702
2872,2872,2872,2872,74400,Palmyra,U.S. Minor Outlying Islands,,,164.23473812861147
2873,2873,2873,2873,74450,Wake,U.S. Minor Outlying Islands,,,142.31292317253758
2874,2874,2874,2874,49001,Beaver,Utah,-113.235717851,38.3570143624,198.4861339094149
2875,2875,2875,2875,49003,Box,Utah,,,159.4862529225365
2876,2876,2876,2876,49005,Cache,Utah,-111.743622083,41.7224295706,20.84427859222935
2877,2877,2877,2877,49007,Carbon,Utah,-110.588798086,39.6481383656,4.889126834618296
2878,2878,2878,2878,49009,Daggett,Utah,-109.507612097,40.887287897,8.845369457167807
2879,2879,2879,2879,49011,Davis,Utah,-112.111371277,40.9900687168,2.5865086082152287
2880,2880,2880,2880,49013,Duchesne,Utah,-110.42518446,40.2982423213,25.580091267299217
2881,2881,2881,2881,49015,Emery,Utah,-110.700630808,38.9967401872,0.62265607713622
2882,2882,2882,2882,49017,Garfield,Utah,-111.443134948,37.8549014253,0.4601289138283715
2883,2883,2883,2883,49019,Grand,Utah,-109.569833712,38.981944957,21.00723578776839
2884,2884,2884,2884,49021,Iron,Utah,-113.289465841,37.8591931317,173.38760390199133
2885,2885,2885,2885,49023,Juab,Utah,-112.784789329,39.7027072964,14.774596671177031
2886,2886,2886,2886,49025,Kane,Utah,-111.887766252,37.2850993946,11.452990997324516
2887,2887,2887,2887,49027,Millard,Utah,-113.10069891,39.0732871864,188.62187390047035
2888,2888,2888,2888,49029,Morgan,Utah,-111.573150356,41.0893204311,1.2652191700426618
2889,2889,2889,2889,49031,Piute,Utah,-112.127186525,38.3366204607,21.67256013037061
2890,2890,2890,2890,49033,Rich,Utah,-111.244509797,41.6322534258,7.431118567796402
2891,2891,2891,2891,49035,Salt,Utah,,,106.65603661406548
2892,2892,2892,2892,49037,San,Utah,,,162.89949020277868
2893,2893,2893,2893,49039,Sanpete,Utah,-111.576354881,39.3739160769,22.47636220499861
2894,2894,2894,2894,49041,Sevier,Utah,-111.804508601,38.7477765207,21.085389349368715
2895,2895,2895,2895,49043,Summit,Utah,-110.955893455,40.8681663764,27.68371407470076
