,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,Name,State,Rate
2498,2498,2498,2498,2498,2498,2498,2498,47147,Robertson,TN,0.0
2499,2499,2499,2499,2499,2499,2499,2499,47149,Rutherford,TN,0.0
2500,2500,2500,2500,2500,2500,2500,2500,47151,Scott,TN,0.0
2501,2501,2501,2501,2501,2501,2501,2501,47153,Sequatchie,TN,0.0
2502,2502,2502,2502,2502,2502,2502,2502,47155,Sevier,TN,0.0
2503,2503,2503,2503,2503,2503,2503,2503,47157,Shelby,TN,0.0
2504,2504,2504,2504,2504,2504,2504,2504,47159,Smith,TN,0.0
2505,2505,2505,2505,2505,2505,2505,2505,47161,Stewart,TN,0.0
2506,2506,2506,2506,2506,2506,2506,2506,47163,Sullivan,TN,0.0
2507,2507,2507,2507,2507,2507,2507,2507,47165,Sumner,TN,0.0
2508,2508,2508,2508,2508,2508,2508,2508,47167,Tipton,TN,0.0
2509,2509,2509,2509,2509,2509,2509,2509,47169,Trousdale,TN,0.0
2510,2510,2510,2510,2510,2510,2510,2510,47171,Unicoi,TN,0.0
2511,2511,2511,2511,2511,2511,2511,2511,47173,Union,TN,0.0
2512,2512,2512,2512,2512,2512,2512,2512,47175,Van Buren,TN,0.0
2513,2513,2513,2513,2513,2513,2513,2513,47177,Warren,TN,0.0
2514,2514,2514,2514,2514,2514,2514,2514,47179,Washington,TN,0.0
2515,2515,2515,2515,2515,2515,2515,2515,47181,Wayne,TN,0.0
2516,2516,2516,2516,2516,2516,2516,2516,47183,Weakley,TN,0.0
2517,2517,2517,2517,2517,2517,2517,2517,47185,White,TN,0.0
2518,2518,2518,2518,2518,2518,2518,2518,47187,Williamson,TN,0.0
2519,2519,2519,2519,2519,2519,2519,2519,47189,Wilson,TN,0.0
2520,2520,2520,2520,2520,2520,2520,2520,48001,Anderson,TX,1000.0
2521,2521,2521,2521,2521,2521,2521,2521,48003,Andrews,TX,1000.0
2522,2522,2522,2522,2522,2522,2522,2522,48005,Angelina,TX,1000.0
2523,2523,2523,2523,2523,2523,2523,2523,48007,Aransas,TX,0.0
2524,2524,2524,2524,2524,2524,2524,2524,48009,Archer,TX,1000.0
2525,2525,2525,2525,2525,2525,2525,2525,48011,Armstrong,TX,1000.0
2526,2526,2526,2526,2526,2526,2526,2526,48013,Atascosa,TX,1000.0
2527,2527,2527,2527,2527,2527,2527,2527,48015,Austin,TX,1000.0
2528,2528,2528,2528,2528,2528,2528,2528,48017,Bailey,TX,1000.0
2529,2529,2529,2529,2529,2529,2529,2529,48019,Bandera,TX,1000.0
2530,2530,2530,2530,2530,2530,2530,2530,48021,Bastrop,TX,1000.0
2531,2531,2531,2531,2531,2531,2531,2531,48023,Baylor,TX,1000.0
2532,2532,2532,2532,2532,2532,2532,2532,48025,Bee,TX,1000.0
2533,2533,2533,2533,2533,2533,2533,2533,48027,Bell,TX,1000.0
2534,2534,2534,2534,2534,2534,2534,2534,48029,Bexar,TX,1000.0
2535,2535,2535,2535,2535,2535,2535,2535,48031,Blanco,TX,1000.0
2536,2536,2536,2536,2536,2536,2536,2536,48033,Borden,TX,0.0
2537,2537,2537,2537,2537,2537,2537,2537,48035,Bosque,TX,1000.0
2538,2538,2538,2538,2538,2538,2538,2538,48037,Bowie,TX,1000.0
2539,2539,2539,2539,2539,2539,2539,2539,48039,Brazoria,TX,1000.0
2540,2540,2540,2540,2540,2540,2540,2540,48041,Brazos,TX,1000.0
2541,2541,2541,2541,2541,2541,2541,2541,48043,Brewster,TX,1000.0
2542,2542,2542,2542,2542,2542,2542,2542,48045,Briscoe,TX,1000.0
2543,2543,2543,2543,2543,2543,2543,2543,48047,Brooks,TX,1000.0
2544,2544,2544,2544,2544,2544,2544,2544,48049,Brown,TX,1000.0
2545,2545,2545,2545,2545,2545,2545,2545,48051,Burleson,TX,1000.0
2546,2546,2546,2546,2546,2546,2546,2546,48053,Burnet,TX,1000.0
2547,2547,2547,2547,2547,2547,2547,2547,48055,Caldwell,TX,1000.0
2548,2548,2548,2548,2548,2548,2548,2548,48057,Calhoun,TX,1000.0
2549,2549,2549,2549,2549,2549,2549,2549,48059,Callahan,TX,1000.0
2550,2550,2550,2550,2550,2550,2550,2550,48061,Cameron,TX,1000.0
2551,2551,2551,2551,2551,2551,2551,2551,48063,Camp,TX,1000.0
2552,2552,2552,2552,2552,2552,2552,2552,48065,Carson,TX,1000.0
2553,2553,2553,2553,2553,2553,2553,2553,48067,Cass,TX,1000.0
2554,2554,2554,2554,2554,2554,2554,2554,48069,Castro,TX,0.0
2555,2555,2555,2555,2555,2555,2555,2555,48071,Chambers,TX,1000.0
2556,2556,2556,2556,2556,2556,2556,2556,48073,Cherokee,TX,1000.0
2557,2557,2557,2557,2557,2557,2557,2557,48075,Childress,TX,1000.0
2558,2558,2558,2558,2558,2558,2558,2558,48077,Clay,TX,1000.0
2559,2559,2559,2559,2559,2559,2559,2559,48079,Cochran,TX,0.0
2560,2560,2560,2560,2560,2560,2560,2560,48081,Coke,TX,1000.0
2561,2561,2561,2561,2561,2561,2561,2561,48083,Coleman,TX,1000.0
2562,2562,2562,2562,2562,2562,2562,2562,48085,Collin,TX,0.0
2563,2563,2563,2563,2563,2563,2563,2563,48087,Collingsworth,TX,1000.0
2564,2564,2564,2564,2564,2564,2564,2564,48089,Colorado,TX,1000.0
2565,2565,2565,2565,2565,2565,2565,2565,48091,Comal,TX,1000.0
2566,2566,2566,2566,2566,2566,2566,2566,48093,Comanche,TX,1000.0
2567,2567,2567,2567,2567,2567,2567,2567,48095,Concho,TX,1000.0
2568,2568,2568,2568,2568,2568,2568,2568,48097,Cooke,TX,0.0
2569,2569,2569,2569,2569,2569,2569,2569,48099,Coryell,TX,1000.0
2570,2570,2570,2570,2570,2570,2570,2570,48101,Cottle,TX,1000.0
2571,2571,2571,2571,2571,2571,2571,2571,48103,Crane,TX,1000.0
2572,2572,2572,2572,2572,2572,2572,2572,48105,Crockett,TX,1000.0
2573,2573,2573,2573,2573,2573,2573,2573,48107,Crosby,TX,1000.0
2574,2574,2574,2574,2574,2574,2574,2574,48109,Culberson,TX,1000.0
2575,2575,2575,2575,2575,2575,2575,2575,48111,Dallam,TX,0.0
2576,2576,2576,2576,2576,2576,2576,2576,48113,Dallas,TX,1000.0
2577,2577,2577,2577,2577,2577,2577,2577,48115,Dawson,TX,1000.0
2578,2578,2578,2578,2578,2578,2578,2578,48117,Deaf Smith,TX,1000.0
2579,2579,2579,2579,2579,2579,2579,2579,48119,Delta,TX,1000.0
2580,2580,2580,2580,2580,2580,2580,2580,48121,Denton,TX,1000.0
2581,2581,2581,2581,2581,2581,2581,2581,48123,De Witt,TX,1000.0
2582,2582,2582,2582,2582,2582,2582,2582,48125,Dickens,TX,1000.0
2583,2583,2583,2583,2583,2583,2583,2583,48127,Dimmit,TX,0.0
2584,2584,2584,2584,2584,2584,2584,2584,48129,Donley,TX,1000.0
2585,2585,2585,2585,2585,2585,2585,2585,48131,Duval,TX,1000.0
2586,2586,2586,2586,2586,2586,2586,2586,48133,Eastland,TX,0.0
2587,2587,2587,2587,2587,2587,2587,2587,48135,Ector,TX,1000.0
2588,2588,2588,2588,2588,2588,2588,2588,48137,Edwards,TX,1000.0
2589,2589,2589,2589,2589,2589,2589,2589,48139,Ellis,TX,1000.0
2590,2590,2590,2590,2590,2590,2590,2590,48141,El Paso,TX,1000.0
2591,2591,2591,2591,2591,2591,2591,2591,48143,Erath,TX,1000.0
2592,2592,2592,2592,2592,2592,2592,2592,48145,Falls,TX,1000.0
2593,2593,2593,2593,2593,2593,2593,2593,48147,Fannin,TX,1000.0
2594,2594,2594,2594,2594,2594,2594,2594,48149,Fayette,TX,1000.0
2595,2595,2595,2595,2595,2595,2595,2595,48151,Fisher,TX,1000.0
2596,2596,2596,2596,2596,2596,2596,2596,48153,Floyd,TX,1000.0
2597,2597,2597,2597,2597,2597,2597,2597,48155,Foard,TX,0.0
2598,2598,2598,2598,2598,2598,2598,2598,48157,Fort Bend,TX,1000.0
2599,2599,2599,2599,2599,2599,2599,2599,48159,Franklin,TX,1000.0
2600,2600,2600,2600,2600,2600,2600,2600,48161,Freestone,TX,0.0
2601,2601,2601,2601,2601,2601,2601,2601,48163,Frio,TX,1000.0
2602,2602,2602,2602,2602,2602,2602,2602,48165,Gaines,TX,1000.0
2603,2603,2603,2603,2603,2603,2603,2603,48167,Galveston,TX,1000.0
2604,2604,2604,2604,2604,2604,2604,2604,48169,Garza,TX,1000.0
2605,2605,2605,2605,2605,2605,2605,2605,48171,Gillespie,TX,1000.0
2606,2606,2606,2606,2606,2606,2606,2606,48173,Glasscock,TX,1000.0
2607,2607,2607,2607,2607,2607,2607,2607,48175,Goliad,TX,1000.0
2608,2608,2608,2608,2608,2608,2608,2608,48177,Gonzales,TX,1000.0
2609,2609,2609,2609,2609,2609,2609,2609,48179,Gray,TX,0.0
2610,2610,2610,2610,2610,2610,2610,2610,48181,Grayson,TX,1000.0
2611,2611,2611,2611,2611,2611,2611,2611,48183,Gregg,TX,1000.0
2612,2612,2612,2612,2612,2612,2612,2612,48185,Grimes,TX,0.0
2613,2613,2613,2613,2613,2613,2613,2613,48187,Guadalupe,TX,1000.0
2614,2614,2614,2614,2614,2614,2614,2614,48189,Hale,TX,1000.0
2615,2615,2615,2615,2615,2615,2615,2615,48191,Hall,TX,1000.0
2616,2616,2616,2616,2616,2616,2616,2616,48193,Hamilton,TX,1000.0
2617,2617,2617,2617,2617,2617,2617,2617,48195,Hansford,TX,1000.0
2618,2618,2618,2618,2618,2618,2618,2618,48197,Hardeman,TX,1000.0
2619,2619,2619,2619,2619,2619,2619,2619,48199,Hardin,TX,1000.0
2620,2620,2620,2620,2620,2620,2620,2620,48201,Harris,TX,1000.0
2621,2621,2621,2621,2621,2621,2621,2621,48203,Harrison,TX,1000.0
2622,2622,2622,2622,2622,2622,2622,2622,48205,Hartley,TX,0.0
2623,2623,2623,2623,2623,2623,2623,2623,48207,Haskell,TX,1000.0
2624,2624,2624,2624,2624,2624,2624,2624,48209,Hays,TX,1000.0
2625,2625,2625,2625,2625,2625,2625,2625,48211,Hemphill,TX,0.0
2626,2626,2626,2626,2626,2626,2626,2626,48213,Henderson,TX,1000.0
2627,2627,2627,2627,2627,2627,2627,2627,48215,Hidalgo,TX,1000.0
2628,2628,2628,2628,2628,2628,2628,2628,48217,Hill,TX,1000.0
2629,2629,2629,2629,2629,2629,2629,2629,48219,Hockley,TX,1000.0
2630,2630,2630,2630,2630,2630,2630,2630,48221,Hood,TX,1000.0
2631,2631,2631,2631,2631,2631,2631,2631,48223,Hopkins,TX,1000.0
2632,2632,2632,2632,2632,2632,2632,2632,48225,Houston,TX,1000.0
2633,2633,2633,2633,2633,2633,2633,2633,48227,Howard,TX,1000.0
2634,2634,2634,2634,2634,2634,2634,2634,48229,Hudspeth,TX,1000.0
2635,2635,2635,2635,2635,2635,2635,2635,48231,Hunt,TX,1000.0
2636,2636,2636,2636,2636,2636,2636,2636,48233,Hutchinson,TX,1000.0
2637,2637,2637,2637,2637,2637,2637,2637,48235,Irion,TX,1000.0
2638,2638,2638,2638,2638,2638,2638,2638,48237,Jack,TX,1000.0
2639,2639,2639,2639,2639,2639,2639,2639,48239,Jackson,TX,1000.0
2640,2640,2640,2640,2640,2640,2640,2640,48241,Jasper,TX,1000.0
2641,2641,2641,2641,2641,2641,2641,2641,48243,Jeff Davis,TX,1000.0
2642,2642,2642,2642,2642,2642,2642,2642,48245,Jefferson,TX,1000.0
2643,2643,2643,2643,2643,2643,2643,2643,48247,Jim Hogg,TX,1000.0
2644,2644,2644,2644,2644,2644,2644,2644,48249,Jim Wells,TX,1000.0
2645,2645,2645,2645,2645,2645,2645,2645,48251,Johnson,TX,1000.0
2646,2646,2646,2646,2646,2646,2646,2646,48253,Jones,TX,1000.0
2647,2647,2647,2647,2647,2647,2647,2647,48255,Karnes,TX,1000.0
2648,2648,2648,2648,2648,2648,2648,2648,48257,Kaufman,TX,0.0
2649,2649,2649,2649,2649,2649,2649,2649,48259,Kendall,TX,1000.0
2650,2650,2650,2650,2650,2650,2650,2650,48261,Kenedy,TX,1000.0
2651,2651,2651,2651,2651,2651,2651,2651,48263,Kent,TX,0.0
2652,2652,2652,2652,2652,2652,2652,2652,48265,Kerr,TX,1000.0
2653,2653,2653,2653,2653,2653,2653,2653,48267,Kimble,TX,1000.0
2654,2654,2654,2654,2654,2654,2654,2654,48269,King,TX,1000.0
2655,2655,2655,2655,2655,2655,2655,2655,48271,Kinney,TX,1000.0
2656,2656,2656,2656,2656,2656,2656,2656,48273,Kleberg,TX,1000.0
2657,2657,2657,2657,2657,2657,2657,2657,48275,Knox,TX,1000.0
2658,2658,2658,2658,2658,2658,2658,2658,48277,Lamar,TX,1000.0
2659,2659,2659,2659,2659,2659,2659,2659,48279,Lamb,TX,1000.0
2660,2660,2660,2660,2660,2660,2660,2660,48281,Lampasas,TX,1000.0
2661,2661,2661,2661,2661,2661,2661,2661,48283,La Salle,TX,1000.0
2662,2662,2662,2662,2662,2662,2662,2662,48285,Lavaca,TX,1000.0
2663,2663,2663,2663,2663,2663,2663,2663,48287,Lee,TX,1000.0
2664,2664,2664,2664,2664,2664,2664,2664,48289,Leon,TX,0.0
2665,2665,2665,2665,2665,2665,2665,2665,48291,Liberty,TX,1000.0
2666,2666,2666,2666,2666,2666,2666,2666,48293,Limestone,TX,1000.0
2667,2667,2667,2667,2667,2667,2667,2667,48295,Lipscomb,TX,1000.0
2668,2668,2668,2668,2668,2668,2668,2668,48297,Live Oak,TX,1000.0
2669,2669,2669,2669,2669,2669,2669,2669,48299,Llano,TX,1000.0
2670,2670,2670,2670,2670,2670,2670,2670,48301,Loving,TX,0.0
2671,2671,2671,2671,2671,2671,2671,2671,48303,Lubbock,TX,1000.0
2672,2672,2672,2672,2672,2672,2672,2672,48305,Lynn,TX,1000.0
2673,2673,2673,2673,2673,2673,2673,2673,48307,McCulloch,TX,1000.0
2674,2674,2674,2674,2674,2674,2674,2674,48309,McLennan,TX,1000.0
2675,2675,2675,2675,2675,2675,2675,2675,48311,McMullen,TX,1000.0
2676,2676,2676,2676,2676,2676,2676,2676,48313,Madison,TX,1000.0
2677,2677,2677,2677,2677,2677,2677,2677,48315,Marion,TX,1000.0
2678,2678,2678,2678,2678,2678,2678,2678,48317,Martin,TX,1000.0
2679,2679,2679,2679,2679,2679,2679,2679,48319,Mason,TX,1000.0
2680,2680,2680,2680,2680,2680,2680,2680,48321,Matagorda,TX,0.0
2681,2681,2681,2681,2681,2681,2681,2681,48323,Maverick,TX,1000.0
2682,2682,2682,2682,2682,2682,2682,2682,48325,Medina,TX,1000.0
2683,2683,2683,2683,2683,2683,2683,2683,48327,Menard,TX,1000.0
2684,2684,2684,2684,2684,2684,2684,2684,48329,Midland,TX,1000.0
2685,2685,2685,2685,2685,2685,2685,2685,48331,Milam,TX,1000.0
2686,2686,2686,2686,2686,2686,2686,2686,48333,Mills,TX,1000.0
2687,2687,2687,2687,2687,2687,2687,2687,48335,Mitchell,TX,1000.0
2688,2688,2688,2688,2688,2688,2688,2688,48337,Montague,TX,0.0
2689,2689,2689,2689,2689,2689,2689,2689,48339,Montgomery,TX,1000.0
2690,2690,2690,2690,2690,2690,2690,2690,48341,Moore,TX,1000.0
2691,2691,2691,2691,2691,2691,2691,2691,48343,Morris,TX,1000.0
2692,2692,2692,2692,2692,2692,2692,2692,48345,Motley,TX,1000.0
2693,2693,2693,2693,2693,2693,2693,2693,48347,Nacogdoches,TX,1000.0
2694,2694,2694,2694,2694,2694,2694,2694,48349,Navarro,TX,1000.0
2695,2695,2695,2695,2695,2695,2695,2695,48351,Newton,TX,1000.0
2696,2696,2696,2696,2696,2696,2696,2696,48353,Nolan,TX,1000.0
2697,2697,2697,2697,2697,2697,2697,2697,48355,Nueces,TX,1000.0
2698,2698,2698,2698,2698,2698,2698,2698,48357,Ochiltree,TX,1000.0
2699,2699,2699,2699,2699,2699,2699,2699,48359,Oldham,TX,1000.0
2700,2700,2700,2700,2700,2700,2700,2700,48361,Orange,TX,1000.0
2701,2701,2701,2701,2701,2701,2701,2701,48363,Palo Pinto,TX,1000.0
2702,2702,2702,2702,2702,2702,2702,2702,48365,Panola,TX,1000.0
2703,2703,2703,2703,2703,2703,2703,2703,48367,Parker,TX,0.0
2704,2704,2704,2704,2704,2704,2704,2704,48369,Parmer,TX,1000.0
2705,2705,2705,2705,2705,2705,2705,2705,48371,Pecos,TX,1000.0
2706,2706,2706,2706,2706,2706,2706,2706,48373,Polk,TX,0.0
2707,2707,2707,2707,2707,2707,2707,2707,48375,Potter,TX,0.0
2708,2708,2708,2708,2708,2708,2708,2708,48377,Presidio,TX,1000.0
2709,2709,2709,2709,2709,2709,2709,2709,48379,Rains,TX,1000.0
2710,2710,2710,2710,2710,2710,2710,2710,48381,Randall,TX,1000.0
2711,2711,2711,2711,2711,2711,2711,2711,48383,Reagan,TX,1000.0
2712,2712,2712,2712,2712,2712,2712,2712,48385,Real,TX,1000.0
2713,2713,2713,2713,2713,2713,2713,2713,48387,Red River,TX,1000.0
2714,2714,2714,2714,2714,2714,2714,2714,48389,Reeves,TX,1000.0
2715,2715,2715,2715,2715,2715,2715,2715,48391,Refugio,TX,0.0
2716,2716,2716,2716,2716,2716,2716,2716,48393,Roberts,TX,0.0
2717,2717,2717,2717,2717,2717,2717,2717,48395,Robertson,TX,1000.0
2718,2718,2718,2718,2718,2718,2718,2718,48397,Rockwall,TX,1000.0
2719,2719,2719,2719,2719,2719,2719,2719,48399,Runnels,TX,0.0
2720,2720,2720,2720,2720,2720,2720,2720,48401,Rusk,TX,1000.0
2721,2721,2721,2721,2721,2721,2721,2721,48403,Sabine,TX,0.0
2722,2722,2722,2722,2722,2722,2722,2722,48405,San Augustine,TX,0.0
2723,2723,2723,2723,2723,2723,2723,2723,48407,San Jacinto,TX,0.0
2724,2724,2724,2724,2724,2724,2724,2724,48409,San Patricio,TX,1000.0
2725,2725,2725,2725,2725,2725,2725,2725,48411,San Saba,TX,1000.0
2726,2726,2726,2726,2726,2726,2726,2726,48413,Schleicher,TX,1000.0
2727,2727,2727,2727,2727,2727,2727,2727,48415,Scurry,TX,1000.0
2728,2728,2728,2728,2728,2728,2728,2728,48417,Shackelford,TX,1000.0
2729,2729,2729,2729,2729,2729,2729,2729,48419,Shelby,TX,1000.0
2730,2730,2730,2730,2730,2730,2730,2730,48421,Sherman,TX,1000.0
2731,2731,2731,2731,2731,2731,2731,2731,48423,Smith,TX,1000.0
2732,2732,2732,2732,2732,2732,2732,2732,48425,Somervell,TX,1000.0
2733,2733,2733,2733,2733,2733,2733,2733,48427,Starr,TX,1000.0
2734,2734,2734,2734,2734,2734,2734,2734,48429,Stephens,TX,1000.0
2735,2735,2735,2735,2735,2735,2735,2735,48431,Sterling,TX,1000.0
2736,2736,2736,2736,2736,2736,2736,2736,48433,Stonewall,TX,1000.0
2737,2737,2737,2737,2737,2737,2737,2737,48435,Sutton,TX,0.0
2738,2738,2738,2738,2738,2738,2738,2738,48437,Swisher,TX,1000.0
2739,2739,2739,2739,2739,2739,2739,2739,48439,Tarrant,TX,1000.0
2740,2740,2740,2740,2740,2740,2740,2740,48441,Taylor,TX,1000.0
2741,2741,2741,2741,2741,2741,2741,2741,48443,Terrell,TX,1000.0
2742,2742,2742,2742,2742,2742,2742,2742,48445,Terry,TX,0.0
2743,2743,2743,2743,2743,2743,2743,2743,48447,Throckmorton,TX,0.0
2744,2744,2744,2744,2744,2744,2744,2744,48449,Titus,TX,1000.0
2745,2745,2745,2745,2745,2745,2745,2745,48451,Tom Green,TX,1000.0
2746,2746,2746,2746,2746,2746,2746,2746,48453,Travis,TX,1000.0
2747,2747,2747,2747,2747,2747,2747,2747,48455,Trinity,TX,1000.0
2748,2748,2748,2748,2748,2748,2748,2748,48457,Tyler,TX,1000.0
2749,2749,2749,2749,2749,2749,2749,2749,48459,Upshur,TX,1000.0
2750,2750,2750,2750,2750,2750,2750,2750,48461,Upton,TX,1000.0
2751,2751,2751,2751,2751,2751,2751,2751,48463,Uvalde,TX,1000.0
2752,2752,2752,2752,2752,2752,2752,2752,48465,Val Verde,TX,1000.0
2753,2753,2753,2753,2753,2753,2753,2753,48467,Van Zandt,TX,1000.0
2754,2754,2754,2754,2754,2754,2754,2754,48469,Victoria,TX,1000.0
2755,2755,2755,2755,2755,2755,2755,2755,48471,Walker,TX,1000.0
2756,2756,2756,2756,2756,2756,2756,2756,48473,Waller,TX,1000.0
2757,2757,2757,2757,2757,2757,2757,2757,48475,Ward,TX,1000.0
2758,2758,2758,2758,2758,2758,2758,2758,48477,Washington,TX,1000.0
2759,2759,2759,2759,2759,2759,2759,2759,48479,Webb,TX,1000.0
2760,2760,2760,2760,2760,2760,2760,2760,48481,Wharton,TX,1000.0
2761,2761,2761,2761,2761,2761,2761,2761,48483,Wheeler,TX,1000.0
2762,2762,2762,2762,2762,2762,2762,2762,48485,Wichita,TX,1000.0
2763,2763,2763,2763,2763,2763,2763,2763,48487,Wilbarger,TX,1000.0
2764,2764,2764,2764,2764,2764,2764,2764,48489,Willacy,TX,1000.0
2765,2765,2765,2765,2765,2765,2765,2765,48491,Williamson,TX,1000.0
2766,2766,2766,2766,2766,2766,2766,2766,48493,Wilson,TX,1000.0
2767,2767,2767,2767,2767,2767,2767,2767,48495,Winkler,TX,1000.0
2768,2768,2768,2768,2768,2768,2768,2768,48497,Wise,TX,1000.0
2769,2769,2769,2769,2769,2769,2769,2769,48499,Wood,TX,1000.0
2770,2770,2770,2770,2770,2770,2770,2770,48501,Yoakum,TX,1000.0
2771,2771,2771,2771,2771,2771,2771,2771,48503,Young,TX,1000.0
2772,2772,2772,2772,2772,2772,2772,2772,48505,Zapata,TX,1000.0
2773,2773,2773,2773,2773,2773,2773,2773,48507,Zavala,TX,1000.0
2774,2774,2774,2774,2774,2774,2774,2774,49001,Beaver,UT,0.0
2775,2775,2775,2775,2775,2775,2775,2775,49003,Box Elder,UT,0.0
2776,2776,2776,2776,2776,2776,2776,2776,49005,Cache,UT,0.0
2777,2777,2777,2777,2777,2777,2777,2777,49007,Carbon,UT,0.0
2778,2778,2778,2778,2778,2778,2778,2778,49009,Daggett,UT,0.0
2779,2779,2779,2779,2779,2779,2779,2779,49011,Davis,UT,0.0
2780,2780,2780,2780,2780,2780,2780,2780,49013,Duchesne,UT,0.0
2781,2781,2781,2781,2781,2781,2781,2781,49015,Emery,UT,0.0
2782,2782,2782,2782,2782,2782,2782,2782,49017,Garfield,UT,0.0
2783,2783,2783,2783,2783,2783,2783,2783,49019,Grand,UT,0.0
2784,2784,2784,2784,2784,2784,2784,2784,49021,Iron,UT,0.0
2785,2785,2785,2785,2785,2785,2785,2785,49023,Juab,UT,0.0
2786,2786,2786,2786,2786,2786,2786,2786,49025,Kane,UT,0.0
2787,2787,2787,2787,2787,2787,2787,2787,49027,Millard,UT,0.0
2788,2788,2788,2788,2788,2788,2788,2788,49029,Morgan,UT,0.0
2789,2789,2789,2789,2789,2789,2789,2789,49031,Piute,UT,0.0
2790,2790,2790,2790,2790,2790,2790,2790,49033,Rich,UT,0.0
2791,2791,2791,2791,2791,2791,2791,2791,49035,Salt Lake,UT,0.0
2792,2792,2792,2792,2792,2792,2792,2792,49037,San Juan,UT,0.0
2793,2793,2793,2793,2793,2793,2793,2793,49039,Sanpete,UT,0.0
2794,2794,2794,2794,2794,2794,2794,2794,49041,Sevier,UT,0.0
2795,2795,2795,2795,2795,2795,2795,2795,49043,Summit,UT,0.0
2796,2796,2796,2796,2796,2796,2796,2796,49045,Tooele,UT,0.0
2797,2797,2797,2797,2797,2797,2797,2797,49047,Uintah,UT,0.0
2798,2798,2798,2798,2798,2798,2798,2798,49049,Utah,UT,0.0
2799,2799,2799,2799,2799,2799,2799,2799,49051,Wasatch,UT,0.0
2800,2800,2800,2800,2800,2800,2800,2800,49053,Washington,UT,0.0
2801,2801,2801,2801,2801,2801,2801,2801,49055,Wayne,UT,0.0
2802,2802,2802,2802,2802,2802,2802,2802,49057,Weber,UT,0.0
2803,2803,2803,2803,2803,2803,2803,2803,50001,Addison,VT,0.0
2804,2804,2804,2804,2804,2804,2804,2804,50003,Bennington,VT,0.0
2805,2805,2805,2805,2805,2805,2805,2805,50005,Caledonia,VT,0.0
2806,2806,2806,2806,2806,2806,2806,2806,50007,Chittenden,VT,0.0
2807,2807,2807,2807,2807,2807,2807,2807,50009,Essex,VT,0.0
2808,2808,2808,2808,2808,2808,2808,2808,50011,Franklin,VT,0.0
2809,2809,2809,2809,2809,2809,2809,2809,50013,Grand Isle,VT,0.0
2810,2810,2810,2810,2810,2810,2810,2810,50015,Lamoille,VT,0.0
2811,2811,2811,2811,2811,2811,2811,2811,50017,Orange,VT,0.0
2812,2812,2812,2812,2812,2812,2812,2812,50019,Orleans,VT,0.0
2813,2813,2813,2813,2813,2813,2813,2813,50021,Rutland,VT,0.0
2814,2814,2814,2814,2814,2814,2814,2814,50023,Washington,VT,0.0
2815,2815,2815,2815,2815,2815,2815,2815,50025,Windham,VT,0.0
2816,2816,2816,2816,2816,2816,2816,2816,50027,Windsor,VT,0.0
2817,2817,2817,2817,2817,2817,2817,2817,51001,Accomack,VA,0.0
2818,2818,2818,2818,2818,2818,2818,2818,51003,Albemarle,VA,0.0
2819,2819,2819,2819,2819,2819,2819,2819,51005,Alleghany,VA,0.0
2820,2820,2820,2820,2820,2820,2820,2820,51007,Amelia,VA,0.0
2821,2821,2821,2821,2821,2821,2821,2821,51009,Amherst,VA,0.0
2822,2822,2822,2822,2822,2822,2822,2822,51011,Appomattox,VA,0.0
2823,2823,2823,2823,2823,2823,2823,2823,51013,Arlington,VA,0.0
2824,2824,2824,2824,2824,2824,2824,2824,51015,Augusta,VA,0.0
2825,2825,2825,2825,2825,2825,2825,2825,51017,Bath,VA,0.0
2826,2826,2826,2826,2826,2826,2826,2826,51019,Bedford,VA,0.0
2827,2827,2827,2827,2827,2827,2827,2827,51021,Bland,VA,0.0
2828,2828,2828,2828,2828,2828,2828,2828,51023,Botetourt,VA,0.0
2829,2829,2829,2829,2829,2829,2829,2829,51025,Brunswick,VA,0.0
2830,2830,2830,2830,2830,2830,2830,2830,51027,Buchanan,VA,0.0
2831,2831,2831,2831,2831,2831,2831,2831,51029,Buckingham,VA,0.0
2832,2832,2832,2832,2832,2832,2832,2832,51031,Campbell,VA,0.0
2833,2833,2833,2833,2833,2833,2833,2833,51033,Caroline,VA,0.0
2834,2834,2834,2834,2834,2834,2834,2834,51035,Carroll,VA,0.0
2835,2835,2835,2835,2835,2835,2835,2835,51036,Charles City,VA,0.0
2836,2836,2836,2836,2836,2836,2836,2836,51037,Charlotte,VA,0.0
2837,2837,2837,2837,2837,2837,2837,2837,51041,Chesterfield,VA,0.0
2838,2838,2838,2838,2838,2838,2838,2838,51043,Clarke,VA,0.0
2839,2839,2839,2839,2839,2839,2839,2839,51045,Craig,VA,0.0
2840,2840,2840,2840,2840,2840,2840,2840,51047,Culpeper,VA,0.0
2841,2841,2841,2841,2841,2841,2841,2841,51049,Cumberland,VA,0.0
2842,2842,2842,2842,2842,2842,2842,2842,51051,Dickenson,VA,0.0
2843,2843,2843,2843,2843,2843,2843,2843,51053,Dinwiddie,VA,0.0
2844,2844,2844,2844,2844,2844,2844,2844,51057,Essex,VA,0.0
2845,2845,2845,2845,2845,2845,2845,2845,51059,Fairfax,VA,0.0
2846,2846,2846,2846,2846,2846,2846,2846,51061,Fauquier,VA,0.0
2847,2847,2847,2847,2847,2847,2847,2847,51063,Floyd,VA,0.0
2848,2848,2848,2848,2848,2848,2848,2848,51065,Fluvanna,VA,0.0
