xDom,yDom,class
81.0,92.0,Kepdon
53.0,78.0,Kepdon
16.0,89.0,Kepdon
52.0,110.0,Kepdon
45.0,85.0,Kepdon
53.0,110.0,Kepdon
46.0,85.0,Kepdon
76.0,97.0,Kepdon
69.0,110.0,Kepdon
60.0,67.0,Kepdon
81.0,102.0,Kepdon
31.0,105.0,Kepdon
66.0,68.0,Kepdon
84.0,81.0,Kepdon
53.0,108.0,Kepdon
79.0,84.0,Kepdon
46.0,110.0,Kepdon
58.0,87.0,Kepdon
10.0,117.0,Kepdon
53.0,110.0,Kepdon
54.0,62.0,Kepdon
26.0,89.0,Kepdon
30.0,89.0,Kepdon
44.0,63.0,Kepdon
52.0,73.0,Kepdon
89.0,83.0,Kepdon
78.0,109.0,Kepdon
34.0,114.0,Kepdon
17.0,64.0,Kepdon
24.0,81.0,Kepdon
87.0,108.0,Kepdon
64.0,114.0,Kepdon
47.0,92.0,Kepdon
83.0,113.0,Kepdon
59.0,84.0,Kepdon
55.0,61.0,Kepdon
13.0,101.0,Kepdon
14.0,67.0,Kepdon
28.0,77.0,Kepdon
25.0,95.0,Kepdon
12.0,82.0,Kepdon
32.0,82.0,Kepdon
41.0,86.0,Kepdon
31.0,105.0,Kepdon
68.0,77.0,Kepdon
82.0,110.0,Kepdon
89.0,81.0,Kepdon
31.0,62.0,Kepdon
50.0,114.0,Kepdon
64.0,119.0,Kepdon
64.0,116.0,Kepdon
52.0,70.0,Kepdon
67.0,117.0,Kepdon
46.0,73.0,Kepdon
90.0,108.0,Kepdon
81.0,60.0,Kepdon
24.0,108.0,Kepdon
23.0,72.0,Kepdon
60.0,70.0,Kepdon
62.0,75.0,Kepdon
86.0,65.0,Kepdon
22.0,82.0,Kepdon
84.0,76.0,Kepdon
56.0,72.0,Kepdon
41.0,66.0,Kepdon
25.0,83.0,Kepdon
56.0,106.0,Kepdon
49.0,64.0,Kepdon
44.0,119.0,Kepdon
84.0,69.0,Kepdon
68.0,99.0,Kepdon
54.0,89.0,Kepdon
66.0,62.0,Kepdon
27.0,62.0,Kepdon
40.0,64.0,Kepdon
80.0,72.0,Kepdon
36.0,62.0,Kepdon
19.0,77.0,Kepdon
45.0,103.0,Kepdon
21.0,86.0,Kepdon
42.0,119.0,Kepdon
76.0,76.0,Kepdon
72.0,110.0,Kepdon
85.0,66.0,Kepdon
85.0,107.0,Kepdon
60.0,83.0,Kepdon
16.0,106.0,Kepdon
78.0,119.0,Kepdon
55.0,105.0,Kepdon
56.0,97.0,Kepdon
77.0,65.0,Kepdon
43.0,92.0,Kepdon
15.0,105.0,Kepdon
63.0,79.0,Kepdon
86.0,78.0,Kepdon
61.0,109.0,Kepdon
18.0,63.0,Kepdon
47.0,112.0,Kepdon
70.0,82.0,Kepdon
29.0,73.0,Kepdon
69.0,99.0,Kepdon
58.0,117.0,Kepdon
72.0,101.0,Kepdon
37.0,101.0,Kepdon
16.0,112.0,Kepdon
84.0,81.0,Kepdon
58.0,82.0,Kepdon
38.0,109.0,Kepdon
27.0,71.0,Kepdon
24.0,64.0,Kepdon
45.0,119.0,Kepdon
49.0,117.0,Kepdon
37.0,84.0,Kepdon
54.0,67.0,Kepdon
66.0,101.0,Kepdon
11.0,65.0,Kepdon
24.0,74.0,Kepdon
38.0,100.0,Kepdon
24.0,105.0,Kepdon
19.0,74.0,Kepdon
63.0,76.0,Kepdon
29.0,69.0,Kepdon
22.0,103.0,Kepdon
64.0,79.0,Kepdon
68.0,120.0,Kepdon
26.0,60.0,Kepdon
52.0,114.0,Kepdon
66.0,85.0,Kepdon
54.0,96.0,Kepdon
32.0,71.0,Kepdon
53.0,72.0,Kepdon
32.0,68.0,Kepdon
88.0,70.0,Kepdon
68.0,109.0,Kepdon
39.0,90.0,Kepdon
17.0,63.0,Kepdon
69.0,96.0,Kepdon
32.0,102.0,Kepdon
49.0,61.0,Kepdon
56.0,82.0,Kepdon
69.0,91.0,Kepdon
42.0,78.0,Kepdon
26.0,80.0,Kepdon
35.0,95.0,Kepdon
59.0,88.0,Kepdon
81.0,113.0,Kepdon
73.0,115.0,Kepdon
55.0,103.0,Kepdon
30.0,109.0,Kepdon
43.0,65.0,Kepdon
19.0,88.0,Kepdon
33.0,74.0,Kepdon
49.0,120.0,Kepdon
52.0,65.0,Kepdon
43.0,66.0,Kepdon
23.0,84.0,Kepdon
81.0,88.0,Kepdon
51.0,91.0,Kepdon
66.0,113.0,Kepdon
69.0,67.0,Kepdon
25.0,79.0,Kepdon
48.0,103.0,Kepdon
60.0,73.0,Kepdon
18.0,81.0,Kepdon
41.0,68.0,Kepdon
73.0,120.0,Kepdon
66.0,80.0,Kepdon
54.0,79.0,Kepdon
72.0,60.0,Kepdon
10.0,76.0,Kepdon
53.0,66.0,Kepdon
61.0,95.0,Kepdon
80.0,75.0,Kepdon
83.0,113.0,Kepdon
10.0,68.0,Kepdon
29.0,81.0,Kepdon
41.0,78.0,Kepdon
62.0,69.0,Kepdon
46.0,83.0,Kepdon
39.0,114.0,Kepdon
19.0,70.0,Kepdon
32.0,105.0,Kepdon
16.0,120.0,Kepdon
89.0,60.0,Kepdon
87.0,106.0,Kepdon
63.0,85.0,Kepdon
62.0,61.0,Kepdon
64.0,65.0,Kepdon
66.0,66.0,Kepdon
30.0,102.0,Kepdon
61.0,98.0,Kepdon
78.0,119.0,Kepdon
51.0,66.0,Kepdon
62.0,118.0,Kepdon
85.0,79.0,Kepdon
13.0,112.0,Kepdon
88.0,63.0,Kepdon
22.0,88.0,Kepdon
89.0,93.0,Kepdon
17.0,64.0,Kepdon
43.0,95.0,Kepdon
56.0,77.0,Kepdon
36.0,113.0,Kepdon
35.0,106.0,Kepdon
26.0,97.0,Kepdon
71.0,74.0,Kepdon
22.0,88.0,Kepdon
23.0,102.0,Kepdon
58.0,116.0,Kepdon
59.0,92.0,Kepdon
29.0,116.0,Kepdon
66.0,86.0,Kepdon
43.0,90.0,Kepdon
37.0,99.0,Kepdon
40.0,81.0,Kepdon
43.0,79.0,Kepdon
38.0,115.0,Kepdon
80.0,96.0,Kepdon
62.0,109.0,Kepdon
78.0,79.0,Kepdon
45.0,104.0,Kepdon
24.0,84.0,Kepdon
71.0,97.0,Kepdon
73.0,109.0,Kepdon
58.0,89.0,Kepdon
66.0,71.0,Kepdon
57.0,62.0,Kepdon
30.0,117.0,Kepdon
11.0,69.0,Kepdon
27.0,64.0,Kepdon
17.0,91.0,Kepdon
89.0,86.0,Kepdon
53.0,66.0,Kepdon
73.0,61.0,Kepdon
10.0,98.0,Kepdon
35.0,62.0,Kepdon
60.0,73.0,Kepdon
89.0,81.0,Kepdon
76.0,112.0,Kepdon
13.0,92.0,Kepdon
64.0,88.0,Kepdon
24.0,111.0,Kepdon
75.0,87.0,Kepdon
63.0,116.0,Kepdon
56.0,111.0,Kepdon
45.0,105.0,Kepdon
44.0,87.0,Kepdon
82.0,102.0,Kepdon
52.0,84.0,Kepdon
54.0,77.0,Kepdon
81.0,114.0,Kepdon
25.0,92.0,Kepdon
79.0,111.0,Kepdon
70.0,99.0,Kepdon
83.0,108.0,Kepdon
10.0,115.0,Kepdon
75.0,79.0,Kepdon
71.0,110.0,Kepdon
67.0,73.0,Kepdon
47.0,63.0,Kepdon
62.0,74.0,Kepdon
68.0,112.0,Kepdon
19.0,89.0,Kepdon
41.0,102.0,Kepdon
16.0,68.0,Kepdon
31.0,117.0,Kepdon
35.0,78.0,Kepdon
19.0,114.0,Kepdon
83.0,105.0,Kepdon
77.0,70.0,Kepdon
19.0,95.0,Kepdon
79.0,105.0,Kepdon
61.0,66.0,Kepdon
47.0,78.0,Kepdon
37.0,113.0,Kepdon
14.0,62.0,Kepdon
89.0,100.0,Kepdon
85.0,93.0,Kepdon
40.0,76.0,Kepdon
15.0,80.0,Kepdon
35.0,120.0,Kepdon
61.0,73.0,Kepdon
57.0,78.0,Kepdon
18.0,110.0,Kepdon
33.0,65.0,Kepdon
77.0,88.0,Kepdon
32.0,69.0,Kepdon
55.0,94.0,Kepdon
22.0,94.0,Kepdon
63.0,99.0,Kepdon
15.0,110.0,Kepdon
67.0,100.0,Kepdon
76.0,76.0,Kepdon
70.0,87.0,Kepdon
70.0,89.0,Kepdon
37.0,116.0,Kepdon
43.0,95.0,Kepdon
25.0,117.0,Kepdon
72.0,106.0,Kepdon
40.0,68.0,Kepdon
25.0,68.0,Kepdon
26.0,84.0,Kepdon
59.0,89.0,Kepdon
53.0,107.0,Kepdon
52.0,117.0,Kepdon
42.0,75.0,Kepdon
57.0,101.0,Kepdon
16.0,63.0,Kepdon
28.0,109.0,Kepdon
49.0,101.0,Kepdon
39.0,62.0,Kepdon
14.0,67.0,Kepdon
48.0,70.0,Kepdon
70.0,106.0,Kepdon
77.0,108.0,Kepdon
28.0,106.0,Kepdon
76.0,81.0,Kepdon
68.0,88.0,Kepdon
70.0,105.0,Kepdon
80.0,85.0,Kepdon
78.0,86.0,Kepdon
62.0,116.0,Kepdon
50.0,68.0,Kepdon
26.0,70.0,Kepdon
25.0,108.0,Kepdon
76.0,99.0,Kepdon
63.0,99.0,Kepdon
24.0,104.0,Kepdon
26.0,117.0,Kepdon
58.0,67.0,Kepdon
71.0,91.0,Kepdon
69.0,119.0,Kepdon
37.0,75.0,Kepdon
85.0,95.0,Kepdon
84.0,76.0,Kepdon
20.0,66.0,Kepdon
69.0,78.0,Kepdon
24.0,96.0,Kepdon
51.0,117.0,Kepdon
26.0,85.0,Kepdon
75.0,84.0,Kepdon
80.0,88.0,Kepdon
82.0,79.0,Kepdon
84.0,70.0,Kepdon
10.0,83.0,Kepdon
31.0,75.0,Kepdon
67.0,70.0,Kepdon
60.0,70.0,Kepdon
10.0,87.0,Kepdon
12.0,74.0,Kepdon
51.0,110.0,Kepdon
26.0,110.0,Kepdon
75.0,72.0,Kepdon
30.0,110.0,Kepdon
59.0,85.0,Kepdon
58.0,104.0,Kepdon
26.0,69.0,Kepdon
90.0,89.0,Kepdon
30.0,66.0,Kepdon
89.0,69.0,Kepdon
33.0,63.0,Kepdon
62.0,111.0,Kepdon
41.0,73.0,Kepdon
89.0,64.0,Kepdon
17.0,92.0,Kepdon
12.0,60.0,Kepdon
35.0,105.0,Kepdon
50.0,106.0,Kepdon
72.0,107.0,Kepdon
56.0,89.0,Kepdon
15.0,95.0,Kepdon
65.0,98.0,Kepdon
48.0,75.0,Kepdon
56.0,105.0,Kepdon
45.0,91.0,Kepdon
78.0,87.0,Kepdon
56.0,87.0,Kepdon
82.0,68.0,Kepdon
64.0,73.0,Kepdon
24.0,119.0,Kepdon
68.0,110.0,Kepdon
143.0,66.0,Zlale
87.0,6.0,Zlale
150.0,12.0,Zlale
137.0,14.0,Zlale
139.0,25.0,Zlale
125.0,48.0,Zlale
149.0,59.0,Zlale
123.0,7.0,Zlale
139.0,62.0,Zlale
107.0,20.0,Zlale
132.0,12.0,Zlale
96.0,0.0,Zlale
67.0,12.0,Zlale
115.0,39.0,Zlale
126.0,25.0,Zlale
123.0,55.0,Zlale
151.0,36.0,Zlale
114.0,52.0,Zlale
115.0,25.0,Zlale
129.0,42.0,Zlale
108.0,9.0,Zlale
105.0,29.0,Zlale
79.0,55.0,Zlale
117.0,4.0,Zlale
124.0,31.0,Zlale
151.0,37.0,Zlale
71.0,24.0,Zlale
130.0,61.0,Zlale
69.0,25.0,Zlale
72.0,47.0,Zlale
151.0,39.0,Zlale
67.0,70.0,Zlale
124.0,42.0,Zlale
69.0,4.0,Zlale
65.0,67.0,Zlale
77.0,12.0,Zlale
110.0,47.0,Zlale
134.0,54.0,Zlale
135.0,34.0,Zlale
81.0,24.0,Zlale
64.0,70.0,Zlale
80.0,23.0,Zlale
68.0,55.0,Zlale
134.0,44.0,Zlale
129.0,46.0,Zlale
63.0,2.0,Zlale
79.0,11.0,Zlale
87.0,15.0,Zlale
90.0,50.0,Zlale
139.0,42.0,Zlale
74.0,45.0,Zlale
145.0,2.0,Zlale
105.0,70.0,Zlale
138.0,34.0,Zlale
58.0,1.0,Zlale
116.0,3.0,Zlale
122.0,12.0,Zlale
61.0,11.0,Zlale
80.0,18.0,Zlale
122.0,15.0,Zlale
59.0,17.0,Zlale
69.0,50.0,Zlale
118.0,62.0,Zlale
143.0,44.0,Zlale
133.0,19.0,Zlale
85.0,10.0,Zlale
117.0,48.0,Zlale
69.0,9.0,Zlale
102.0,39.0,Zlale
118.0,21.0,Zlale
103.0,27.0,Zlale
130.0,19.0,Zlale
107.0,18.0,Zlale
142.0,14.0,Zlale
77.0,16.0,Zlale
125.0,28.0,Zlale
100.0,29.0,Zlale
140.0,23.0,Zlale
129.0,6.0,Zlale
125.0,14.0,Zlale
62.0,63.0,Zlale
78.0,16.0,Zlale
104.0,64.0,Zlale
89.0,48.0,Zlale
122.0,25.0,Zlale
111.0,70.0,Zlale
74.0,48.0,Zlale
155.0,6.0,Zlale
119.0,34.0,Zlale
101.0,61.0,Zlale
58.0,9.0,Zlale
104.0,39.0,Zlale
88.0,59.0,Zlale
73.0,4.0,Zlale
127.0,49.0,Zlale
135.0,12.0,Zlale
82.0,70.0,Zlale
110.0,28.0,Zlale
132.0,5.0,Zlale
64.0,65.0,Zlale
102.0,70.0,Zlale
57.0,7.0,Zlale
137.0,67.0,Zlale
96.0,3.0,Zlale
130.0,17.0,Zlale
101.0,48.0,Zlale
134.0,47.0,Zlale
100.0,54.0,Zlale
150.0,67.0,Zlale
102.0,25.0,Zlale
106.0,49.0,Zlale
153.0,13.0,Zlale
123.0,63.0,Zlale
77.0,42.0,Zlale
62.0,19.0,Zlale
136.0,53.0,Zlale
137.0,27.0,Zlale
66.0,16.0,Zlale
149.0,63.0,Zlale
60.0,14.0,Zlale
149.0,65.0,Zlale
80.0,11.0,Zlale
97.0,20.0,Zlale
59.0,17.0,Zlale
77.0,21.0,Zlale
143.0,14.0,Zlale
119.0,3.0,Zlale
130.0,7.0,Zlale
69.0,24.0,Zlale
72.0,49.0,Zlale
101.0,22.0,Zlale
133.0,48.0,Zlale
140.0,43.0,Zlale
149.0,53.0,Zlale
80.0,70.0,Zlale
70.0,32.0,Zlale
127.0,25.0,Zlale
152.0,36.0,Zlale
105.0,42.0,Zlale
127.0,17.0,Zlale
127.0,38.0,Zlale
93.0,68.0,Zlale
140.0,4.0,Zlale
83.0,28.0,Zlale
55.0,20.0,Zlale
100.0,28.0,Zlale
129.0,33.0,Zlale
66.0,23.0,Zlale
100.0,24.0,Zlale
98.0,19.0,Zlale
134.0,19.0,Zlale
77.0,25.0,Zlale
123.0,64.0,Zlale
76.0,17.0,Zlale
91.0,53.0,Zlale
73.0,34.0,Zlale
65.0,0.0,Zlale
101.0,41.0,Zlale
69.0,57.0,Zlale
117.0,54.0,Zlale
109.0,68.0,Zlale
109.0,42.0,Zlale
127.0,59.0,Zlale
134.0,52.0,Zlale
90.0,27.0,Zlale
109.0,43.0,Zlale
149.0,48.0,Zlale
65.0,33.0,Zlale
115.0,43.0,Zlale
103.0,7.0,Zlale
82.0,66.0,Zlale
73.0,36.0,Zlale
92.0,28.0,Zlale
59.0,44.0,Zlale
120.0,42.0,Zlale
60.0,53.0,Zlale
123.0,64.0,Zlale
129.0,16.0,Zlale
105.0,35.0,Zlale
80.0,25.0,Zlale
104.0,22.0,Zlale
97.0,66.0,Zlale
142.0,64.0,Zlale
153.0,64.0,Zlale
118.0,46.0,Zlale
154.0,12.0,Zlale
99.0,64.0,Zlale
154.0,70.0,Zlale
56.0,46.0,Zlale
74.0,9.0,Zlale
67.0,4.0,Zlale
57.0,21.0,Zlale
145.0,11.0,Zlale
144.0,26.0,Zlale
126.0,39.0,Zlale
84.0,13.0,Zlale
56.0,45.0,Zlale
143.0,0.0,Zlale
88.0,20.0,Zlale
57.0,33.0,Zlale
98.0,59.0,Zlale
149.0,15.0,Zlale
147.0,21.0,Zlale
130.0,69.0,Zlale
68.0,12.0,Zlale
139.0,8.0,Zlale
96.0,13.0,Zlale
135.0,44.0,Zlale
138.0,46.0,Zlale
63.0,11.0,Zlale
148.0,29.0,Zlale
129.0,34.0,Zlale
115.0,39.0,Zlale
151.0,50.0,Zlale
121.0,14.0,Zlale
93.0,46.0,Zlale
70.0,20.0,Zlale
116.0,17.0,Zlale
101.0,3.0,Zlale
94.0,55.0,Zlale
75.0,59.0,Zlale
71.0,54.0,Zlale
136.0,56.0,Zlale
99.0,43.0,Zlale
141.0,8.0,Zlale
131.0,37.0,Zlale
55.0,47.0,Zlale
81.0,11.0,Zlale
98.0,70.0,Zlale
107.0,35.0,Zlale
132.0,34.0,Zlale
87.0,42.0,Zlale
132.0,15.0,Zlale
137.0,30.0,Zlale
95.0,66.0,Zlale
72.0,56.0,Zlale
110.0,34.0,Zlale
59.0,21.0,Zlale
114.0,16.0,Zlale
73.0,26.0,Zlale
141.0,42.0,Zlale
115.0,56.0,Zlale
65.0,43.0,Zlale
139.0,43.0,Zlale
67.0,40.0,Zlale
111.0,60.0,Zlale
106.0,33.0,Zlale
108.0,42.0,Zlale
75.0,31.0,Zlale
68.0,41.0,Zlale
110.0,44.0,Zlale
95.0,14.0,Zlale
82.0,63.0,Zlale
133.0,56.0,Zlale
145.0,35.0,Zlale
136.0,20.0,Zlale
109.0,55.0,Zlale
95.0,11.0,Zlale
96.0,37.0,Zlale
56.0,7.0,Zlale
117.0,28.0,Zlale
124.0,46.0,Zlale
70.0,68.0,Zlale
73.0,13.0,Zlale
69.0,55.0,Zlale
89.0,64.0,Zlale
104.0,65.0,Zlale
78.0,60.0,Zlale
138.0,15.0,Zlale
105.0,35.0,Zlale
118.0,54.0,Zlale
113.0,6.0,Zlale
57.0,17.0,Zlale
128.0,37.0,Zlale
63.0,67.0,Zlale
64.0,36.0,Zlale
93.0,62.0,Zlale
97.0,41.0,Zlale
130.0,3.0,Zlale
60.0,55.0,Zlale
116.0,18.0,Zlale
99.0,10.0,Zlale
112.0,54.0,Zlale
100.0,6.0,Zlale
79.0,4.0,Zlale
109.0,39.0,Zlale
80.0,50.0,Zlale
98.0,36.0,Zlale
136.0,14.0,Zlale
90.0,63.0,Zlale
127.0,3.0,Zlale
101.0,5.0,Zlale
133.0,58.0,Zlale
118.0,47.0,Zlale
142.0,18.0,Zlale
68.0,4.0,Zlale
150.0,53.0,Zlale
87.0,26.0,Zlale
132.0,36.0,Zlale
115.0,9.0,Zlale
138.0,2.0,Zlale
92.0,5.0,Zlale
93.0,45.0,Zlale
56.0,18.0,Zlale
135.0,27.0,Zlale
115.0,45.0,Zlale
77.0,46.0,Zlale
86.0,2.0,Zlale
90.0,30.0,Zlale
109.0,25.0,Zlale
139.0,33.0,Zlale
136.0,60.0,Zlale
128.0,65.0,Zlale
66.0,67.0,Zlale
69.0,46.0,Zlale
103.0,31.0,Zlale
139.0,13.0,Zlale
67.0,61.0,Zlale
146.0,39.0,Zlale
69.0,38.0,Zlale
124.0,44.0,Zlale
97.0,2.0,Zlale
110.0,32.0,Zlale
147.0,17.0,Zlale
56.0,13.0,Zlale
132.0,20.0,Zlale
131.0,19.0,Zlale
78.0,3.0,Zlale
136.0,70.0,Zlale
140.0,1.0,Zlale
136.0,52.0,Zlale
140.0,68.0,Zlale
63.0,51.0,Zlale
104.0,44.0,Zlale
154.0,58.0,Zlale
65.0,60.0,Zlale
90.0,57.0,Zlale
146.0,11.0,Zlale
58.0,24.0,Zlale
74.0,39.0,Zlale
137.0,43.0,Zlale
131.0,65.0,Zlale
57.0,29.0,Zlale
153.0,28.0,Zlale
152.0,41.0,Zlale
66.0,47.0,Zlale
114.0,6.0,Zlale
107.0,3.0,Zlale
140.0,54.0,Zlale
78.0,2.0,Zlale
153.0,44.0,Zlale
114.0,58.0,Zlale
126.0,48.0,Zlale
92.0,21.0,Zlale
94.0,53.0,Zlale
111.0,24.0,Zlale
99.0,58.0,Zlale
83.0,8.0,Zlale
145.0,61.0,Zlale
142.0,60.0,Zlale
59.0,59.0,Zlale
115.0,28.0,Zlale
139.0,17.0,Zlale
91.0,43.0,Zlale
140.0,8.0,Zlale
81.0,19.0,Zlale
141.0,25.0,Zlale
56.0,51.0,Zlale
117.0,20.0,Zlale
114.0,48.0,Zlale
81.0,58.0,Zlale
86.0,69.0,Zlale
106.0,31.0,Zlale
55.0,17.0,Zlale
84.0,18.0,Zlale
132.0,51.0,Zlale
153.0,23.0,Zlale
120.0,55.0,Zlale
153.0,22.0,Zlale
137.0,14.0,Zlale
100.0,20.0,Zlale
149.0,11.0,Zlale
143.0,17.0,Zlale
118.0,56.0,Zlale
135.0,54.0,Zlale
106.0,65.0,Zlale
117.0,48.0,Zlale
117.0,21.0,Zlale
85.0,51.0,Zlale
76.0,5.0,Zlale
56.0,64.0,Zlale
155.0,70.0,Zlale
68.0,12.0,Zlale
115.0,67.0,Zlale
103.0,61.0,Zlale
66.0,66.0,Zlale
110.0,32.0,Zlale
118.0,31.0,Zlale
100.0,67.0,Zlale
99.0,66.0,Zlale
57.0,16.0,Zlale
69.0,67.0,Zlale
139.0,45.0,Zlale
117.0,26.0,Zlale
126.0,55.0,Zlale
86.0,27.0,Zlale
148.0,53.0,Zlale
95.0,6.0,Zlale
59.0,24.0,Zlale
116.0,31.0,Zlale
60.0,69.0,Zlale
137.0,52.0,Zlale
138.0,54.0,Zlale
122.0,35.0,Zlale
97.0,49.0,Zlale
65.0,51.0,Zlale
71.0,11.0,Zlale
118.0,67.0,Zlale
96.0,5.0,Zlale
114.0,3.0,Zlale
136.0,11.0,Zlale
84.0,46.0,Zlale
77.0,27.0,Zlale
67.0,30.0,Zlale
71.0,15.0,Zlale
138.0,5.0,Zlale
105.0,28.0,Zlale
126.0,39.0,Zlale
95.0,37.0,Zlale
67.0,67.0,Zlale
139.0,3.0,Zlale
70.0,40.0,Zlale
123.0,70.0,Zlale
150.0,13.0,Zlale
56.0,12.0,Zlale
153.0,45.0,Zlale
57.0,30.0,Zlale
112.0,61.0,Zlale
83.0,25.0,Zlale
122.0,58.0,Zlale
129.0,54.0,Zlale
114.0,59.0,Zlale
140.0,26.0,Zlale
74.0,34.0,Zlale
114.0,65.0,Zlale
62.0,47.0,Zlale
148.0,45.0,Zlale
121.0,1.0,Zlale
86.0,11.0,Zlale
134.0,53.0,Zlale
143.0,49.0,Zlale
141.0,56.0,Zlale
62.0,60.0,Zlale
116.0,25.0,Zlale
90.0,25.0,Zlale
152.0,39.0,Zlale
84.0,32.0,Zlale
144.0,44.0,Zlale
131.0,9.0,Zlale
93.0,19.0,Zlale
108.0,18.0,Zlale
152.0,40.0,Zlale
110.0,22.0,Zlale
77.0,53.0,Zlale
57.0,41.0,Zlale
121.0,15.0,Zlale
112.0,41.0,Zlale
62.0,65.0,Zlale
149.0,43.0,Zlale
76.0,41.0,Zlale
145.0,4.0,Zlale
86.0,11.0,Zlale
114.0,17.0,Zlale
69.0,41.0,Zlale
121.0,31.0,Zlale
144.0,10.0,Zlale
149.0,29.0,Zlale
119.0,24.0,Zlale
111.0,12.0,Zlale
73.0,30.0,Zlale
64.0,17.0,Zlale
153.0,50.0,Zlale
75.0,64.0,Zlale
109.0,49.0,Zlale
143.0,25.0,Zlale
113.0,4.0,Zlale
116.0,62.0,Zlale
144.0,55.0,Zlale
57.0,19.0,Zlale
89.0,28.0,Zlale
59.0,58.0,Zlale
91.0,39.0,Zlale
72.0,56.0,Zlale
113.0,39.0,Zlale
116.0,65.0,Zlale
115.0,14.0,Zlale
91.0,7.0,Zlale
81.0,48.0,Zlale
71.0,58.0,Zlale
62.0,61.0,Zlale
108.0,7.0,Zlale
126.0,1.0,Zlale
99.0,1.0,Zlale
91.0,54.0,Zlale
55.0,51.0,Zlale
138.0,24.0,Zlale
113.0,9.0,Zlale
63.0,10.0,Zlale
113.0,20.0,Zlale
138.0,18.0,Zlale
93.0,59.0,Zlale
108.0,16.0,Zlale
104.0,62.0,Zlale
74.0,12.0,Zlale
117.0,51.0,Zlale
84.0,49.0,Zlale
137.0,4.0,Zlale
73.0,29.0,Zlale
126.0,62.0,Zlale
78.0,2.0,Zlale
154.0,54.0,Zlale
147.0,18.0,Zlale
142.0,0.0,Zlale
97.0,49.0,Zlale
76.0,25.0,Zlale
116.0,63.0,Zlale
72.0,47.0,Zlale
148.0,67.0,Zlale
71.0,10.0,Zlale
62.0,39.0,Zlale
151.0,9.0,Zlale
116.0,21.0,Zlale
134.0,25.0,Zlale
87.0,23.0,Zlale
147.0,32.0,Zlale
145.0,25.0,Zlale
63.0,14.0,Zlale
141.0,64.0,Zlale
108.0,5.0,Zlale
131.0,22.0,Zlale
153.0,39.0,Zlale
98.0,7.0,Zlale
80.0,31.0,Zlale
56.0,68.0,Zlale
119.0,8.0,Zlale
146.0,25.0,Zlale
117.0,17.0,Zlale
97.0,50.0,Zlale
66.0,11.0,Zlale
132.0,23.0,Zlale
77.0,5.0,Zlale
60.0,42.0,Zlale
140.0,58.0,Zlale
145.0,1.0,Zlale
137.0,24.0,Zlale
147.0,8.0,Zlale
132.0,51.0,Zlale
115.0,62.0,Zlale
146.0,19.0,Zlale
62.0,10.0,Zlale
140.0,67.0,Zlale
77.0,23.0,Zlale
105.0,24.0,Zlale
55.0,22.0,Zlale
96.0,2.0,Zlale
144.0,0.0,Zlale
92.0,25.0,Zlale
129.0,3.0,Zlale
71.0,4.0,Zlale
93.0,34.0,Zlale
89.0,42.0,Zlale
142.0,10.0,Zlale
139.0,67.0,Zlale
139.0,29.0,Zlale
126.0,46.0,Zlale
121.0,22.0,Zlale
59.0,70.0,Zlale
75.0,25.0,Zlale
94.0,0.0,Zlale
154.0,47.0,Zlale
136.0,7.0,Zlale
136.0,0.0,Zlale
121.0,9.0,Zlale
56.0,58.0,Zlale
143.0,48.0,Zlale
106.0,29.0,Zlale
87.0,0.0,Zlale
95.0,51.0,Zlale
99.0,16.0,Zlale
85.0,33.0,Zlale
86.0,33.0,Zlale
57.0,60.0,Zlale
136.0,60.0,Zlale
80.0,62.0,Zlale
139.0,61.0,Zlale
154.0,27.0,Zlale
93.0,58.0,Zlale
79.0,62.0,Zlale
146.0,27.0,Zlale
74.0,48.0,Zlale
135.0,11.0,Zlale
131.0,6.0,Zlale
107.0,57.0,Zlale
102.0,20.0,Zlale
133.0,34.0,Zlale
114.0,20.0,Zlale
144.0,11.0,Zlale
113.0,34.0,Zlale
95.0,10.0,Zlale
119.0,36.0,Zlale
126.0,5.0,Zlale
147.0,56.0,Zlale
63.0,67.0,Zlale
77.0,37.0,Zlale
74.0,16.0,Zlale
143.0,13.0,Zlale
55.0,47.0,Zlale
77.0,16.0,Zlale
89.0,20.0,Zlale
90.0,27.0,Zlale
150.0,50.0,Zlale
142.0,44.0,Zlale
137.0,44.0,Zlale
62.0,56.0,Zlale
116.0,27.0,Zlale
68.0,64.0,Zlale
120.0,26.0,Zlale
87.0,37.0,Zlale
65.0,10.0,Zlale
72.0,66.0,Zlale
107.0,55.0,Zlale
125.0,62.0,Zlale
135.0,20.0,Zlale
151.0,12.0,Zlale
149.0,30.0,Zlale
92.0,44.0,Zlale
56.0,68.0,Zlale
96.0,29.0,Zlale
80.0,48.0,Zlale
97.0,2.0,Zlale
57.0,19.0,Zlale
141.0,35.0,Zlale
152.0,9.0,Zlale
88.0,65.0,Zlale
69.0,29.0,Zlale
75.0,14.0,Zlale
108.0,47.0,Zlale
58.0,28.0,Zlale
130.0,43.0,Zlale
81.0,55.0,Zlale
62.0,34.0,Zlale
61.0,53.0,Zlale
56.0,26.0,Zlale
154.0,29.0,Zlale
79.0,19.0,Zlale
60.0,1.0,Zlale
95.0,8.0,Zlale
55.0,49.0,Zlale
113.0,6.0,Zlale
82.0,34.0,Zlale
100.0,46.0,Zlale
67.0,23.0,Zlale
69.0,56.0,Zlale
145.0,55.0,Zlale
145.0,38.0,Zlale
