,iata,name,city,state,country,latitude,longitude,precipitation
2532,ORE,Orange Municipal,Orange,MA,USA,42.57011889,-72.28860667,111.44686173490000
2533,ORF,Norfolk International,Norfolk,VA,USA,0.0,0.0,69.82153066749880
2534,ORG,Orange County,Orange,TX,USA,30.06916667,-93.80091667,158.07558215120400
2535,ORH,Worcester Regional,Worcester,MA,USA,42.26733944,-71.87570944,129.61945005405100
2536,ORI,Port Lions,Port Lions,AK,USA,57.8853775,-152.8461011,69.69883440239530
2537,ORL,Executive,Orlando,FL,USA,0.0,0.0,94.57432358213200
2538,ORS,Orcas Island,Eastsound,WA,USA,48.70816,-122.9137961,48.7161387237242
2539,ORT,Northway,Northway,AK,USA,62.96133361,-141.9291369,81.53952997348680
2540,ORV,Robert(Bob) Curtis Memorial,Noorvik,AK,USA,66.82852667,-161.0277908,38.12378218129760
2541,OSC,Oscoda - Wurtsmith,Oscoda,MI,USA,0.0,0.0,47.37458485530180
2542,OSH,Wittman Regional,Oshkosh,WI,USA,0.0,0.0,57.45743875754710
2543,OSU,Ohio State University,Columbus,OH,USA,0.0,0.0,64.5151041652308
2544,OSX,Kosciusko-Attala County,Kosciusko,MS,USA,0.0,0.0,51.73810746971920
2545,OTG,Worthington Municipal,Worthington,MN,USA,0.0,0.0,50.172573347515000
2546,OTH,North Bend Muni,North Bend,OR,USA,43.41713889,-124.2460278,42.31037047562630
2547,OTM,Ottumwa Industrial,Ottumwa,IA,USA,0.0,0.0,86.20158665038640
2548,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497,90.55094840290240
2549,OUN,University of Oklahoma Westheimer,Norman,OK,USA,0.0,0.0,32.30835106048170
2550,OVE,Oroville Municipal,Oroville,CA,USA,39.48775,-121.622,43.94160456220880
2551,OVO,North Vernon,North Vernon,IN,USA,0.0,0.0,90.13466095485410
2552,OVS,Boscobel,Boscobel,WI,USA,0.0,0.0,83.5665524454071
2553,OWA,Owatonna Degner Regional,Owatonna,MN,USA,0.0,0.0,95.37682625889760
2554,OWB,Owensboro-Daviess County,Owensboro,KY,USA,0.0,0.0,89.64932158279160
2555,OWD,Norwood Memorial,Norwood,MA,USA,42.19079694,-71.17310389,176.40897456593400
2556,OWI,Ottawa Municipal,Ottawa,KS,USA,0.0,0.0,82.68854647910090
2557,OWK,Central Maine,Norridgewock,ME,USA,44.7155,-69.86647222,143.6786447074240
2558,OWX,Putnam County,Ottawa,OH,USA,0.0,0.0,65.50168189195890
2559,OXB,Ocean City,Ocean City,MD,USA,0.0,0.0,48.78699176037700
2560,OXC,Waterbury-Oxford,Oxford,CT,USA,41.47855556,-73.13525,194.54180609123600
2561,OXD,Miami University,Oxford,OH,USA,0.0,0.0,53.64120406147990
2562,OXI,Starke County,Knox,IN,USA,0.0,0.0,79.53914481586870
2563,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164,41.84941298279910
2564,OXV,Knoxville Municipal,Knoxville,IA,USA,41.29888556,-93.11381556,133.17208795851900
2565,OYM,St Marys Muni,St Marys,PA,USA,0.0,0.0,58.40981111000420
2566,OZA,Ozona Municipal,Ozona,TX,USA,0.0,0.0,76.2707393153787
2567,OZW,Livingston County,Howell,MI,USA,0.0,0.0,79.10438522241230
2568,P01,Ajo Municipal,Ajo,AZ,USA,0.0,0.0,88.09600930444160
2569,P04,Bisbee Municipal,Bisbee,AZ,USA,0.0,0.0,73.29628026330530
2570,P08,Coolidge Municipal,Coolidge,AZ,USA,0.0,0.0,82.26419849444260
2571,P13,San Carlos Apache,Globe,AZ,USA,33.35314722,-110.6673611,20.423348288006500
2572,P14,Holbrook Municipal,Holbrook,AZ,USA,0.0,0.0,65.37355345626240
2573,P20,Avi Suquilla,Parker,AZ,USA,0.0,0.0,44.9957546393133
2574,P32,H.A. Clark Memorial,Williams,AZ,USA,0.0,0.0,61.66087506846530
2575,P33,Cochise County,Willcox,AZ,USA,0.0,0.0,67.92028313046650
2576,P45,Mount Pleasant-Scottdale,Mount Pleasant,PA,USA,0.0,0.0,32.10471600877710
2577,P52,Cottonwood,Cottonwood,AZ,USA,34.73002111,-112.0351569,10.624256220028900
2578,P53,Rostraver,Monongahela,PA,USA,0.0,0.0,33.77205625766610
2579,PAE,Snohomish County,Everett,WA,USA,47.90762861,-122.2815892,97.84934142218880
2580,PAH,Barkley Regional,Paducah,KY,USA,0.0,0.0,79.6142497954171
2581,PAK,Port Allen,Hanapepe,HI,USA,21.89686833,-159.6033217,47.71207779226020
2582,PAN,Payson,Payson,AZ,USA,0.0,0.0,38.70897009441610
2583,PAO,Palo Alto Arpt of Santa Clara Co,Palo Alto,CA,USA,37.46111944,-122.1150444,73.68022025731090
2584,PAQ,Palmer Municipal,Palmer,AK,USA,61.59474194,-149.0888242,86.52675699080100
2585,PBF,Grider,Pine Bluff,AR,USA,34.17498722,-91.93472028,170.79259392062400
2586,PBH,Price County,Phillips,WI,USA,0.0,0.0,49.695671188943000
2587,PBI,Palm Beach International,West Palm Beach,FL,USA,0.0,0.0,50.339906951013000
2588,PBV,St. George,St. George,AK,USA,56.57735278,-169.6637361,55.61655539164190
2589,PCK,Porcupine Creek,Porcupine Creek,AK,USA,67.23789833,-150.2860608,54.42708496363140
2590,PCM,Plant City Municipal,Plant City,FL,USA,0.0,0.0,44.43814195271930
2591,PCW,Carl R. Keller,Port Clinton,OH,USA,41.51627778,-82.86869444,191.0713178692730
2592,PCZ,Waupaca Municipal,Waupaca,WI,USA,0.0,0.0,50.55319122973170
2593,PDC,Prairie Du Chien Municipal,Prairie Du Chien,WI,USA,0.0,0.0,55.47268455826690
2594,PDK,Dekalb-Peachtree,Atlanta,GA,USA,0.0,0.0,52.515376009545100
2595,PDT,Eastern Oregon Regional At Pendleton,Pendleton,OR,USA,45.69505556,-118.8414444,90.2463794684094
2596,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975,65.36730627807360
2597,PEA,Pella Municipal,Pella,IA,USA,0.0,0.0,53.674908759345700
2598,PEC,Pelican SPB,Pelican,AK,USA,57.95517222,-136.2362733,77.57188257751650
2599,PEO,Penn Yan,Penn Yan,NY,USA,42.63813556,-77.05306083,168.0601639947410
2600,PEQ,Pecos Municipal,Pecos City,TX,USA,0.0,0.0,45.14873122104800
2601,PEZ,Pleasanton Municipal,Pleasanton,TX,USA,0.0,0.0,96.78321271753670
2602,PFN,Panama City-Bay County International,Panama City,FL,USA,0.0,0.0,98.52458526368360
2603,PGA,Page Municipal,Page,AZ,USA,0.0,0.0,95.00454722725550
2604,PGD,Charlotte County,Punta Gorda,FL,USA,0.0,0.0,92.40305672764730
2605,PGM,Port Graham,Port Graham,AK,USA,59.34825944,-151.8315389,88.94319750124860
2606,PGR,Kirk,Paragould,AR,USA,0.0,0.0,37.81656178433010
2607,PGV,Pitt-Greenville,Greenville,NC,USA,0.0,0.0,50.05181312378370
2608,PHD,Harry Clever,New Philadelphia,OH,USA,0.0,0.0,50.209395346724800
2609,PHF,Newport News/Williamsburg International,Newport News,VA,USA,0.0,0.0,98.89805875797350
2610,PHG,Phillipsburg Municipal,Phillipsburg,KS,USA,0.0,0.0,86.81247147712970
2611,PHH,Andrews Municipal,Andrews,SC,USA,33.45169472,-79.52620111,176.6814634777630
2612,PHK,Palm Beach County Glades,Pahokee,FL,USA,0.0,0.0,63.08975563273360
2613,PHL,Philadelphia Intl,Philadelphia,PA,USA,0.0,0.0,92.56314130831680
2614,PHN,St Clair County International,Port Huron,MI,USA,42.91095778,-82.52886139,121.18545593591000
2615,PHO,Point Hope,Point Hope,AK,USA,68.34877417,-166.7993086,65.21970238944370
2616,PHP,Philip,Philip,SD,USA,0.0,0.0,51.05947347862780
2617,PHT,Henry County,Paris,TN,USA,36.33822472,-88.38287861,193.33129180712100
2618,PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,0.0,0.0,42.95518207550870
2619,PIA,Greater Peoria Regional,Peoria,IL,USA,0.0,0.0,35.086850560173300
2620,PIB,Hattiesburg-Laurel Regional,Hattiesburg-Laurel,MS,USA,0.0,0.0,74.40636922220680
2621,PIE,St. Petersburg-Clearwater International,St. Petersburg,FL,USA,0.0,0.0,33.39979800768740
2622,PIH,Pocatello Regional,Pocatello,ID,USA,0.0,0.0,54.05306663413270
2623,PIL,Port Isabel-Cameron County,Port Isabel,TX,USA,0.0,0.0,38.93151799642850
2624,PIM,Callaway Gardens-Harris County,Pine Mountain,GA,USA,0.0,0.0,64.24904009578540
2625,PIR,Pierre Regional,Pierre,SD,USA,0.0,0.0,67.30891913534550
2626,PIT,Pittsburgh International,Pittsburgh,PA,USA,0.0,0.0,70.69821424440870
2627,PIZ,Point Lay Dew Station,Point Lay,AK,USA,69.732875,-163.0053417,71.93951507012740
2628,PJY,Pinckneyville-Duquoin,Pinckneyville-Duquoin,IL,USA,0.0,0.0,44.14511306109050
2629,PKA,Napaskiak,Napaskiak,AK,USA,60.70369056,-161.7767367,79.56873338355240
2630,PKB,Wood Cty/Gill Robb Wilson,Parkersburg,WV,USA,0.0,0.0,39.911210572431100
2631,PKD,Park Rapids Municipal,Park Rapids,MN,USA,0.0,0.0,92.77319988290590
2632,PKF,Park Falls Municipal,Park Falls,WI,USA,45.95502361,-90.42441806,129.8425721528700
2633,PLB,Clinton Cty,Plattsburgh,NY,USA,44.68751861,-73.52452306,106.02082789994500
2634,PLD,Portland Municipal,Portland,IN,USA,40.45076167,-84.99007917,118.92450831875000
2635,PLN,Pellston Regional  of Emmet County,Pellston,MI,USA,45.5709275,-84.796715,101.0688459845030
2636,PLR,St Clair County,Pell City,AL,USA,0.0,0.0,60.53534344234660
2637,PMB,Pembina Municipal,Pembina,ND,USA,48.9425,-97.24083333,194.422367469037
2638,PMD,Palmdale Production Flight,Palmdale,CA,USA,34.62938889,-118.0845528,92.0160856289887
2639,PMH,Greater Portsmouth Regional,Portsmouth,OH,USA,0.0,0.0,98.73264350226410
2640,PMP,Pompano Beach Airpark,Pompano Beach,FL,USA,0.0,0.0,51.147093936665800
2641,PMV,Plattsmouth Municipal,Plattsmouth,NE,USA,0.0,0.0,90.97721567376890
2642,PMX,Metropolitan,Palmer,MA,USA,42.22328722,-72.31138694,114.88862416483000
2643,PMZ,Plymouth Municipal,Plymouth,NC,USA,35.80843944,-76.75927694,100.09988004673100
2644,PNA,Ralph Wenz,Pinedale,WY,USA,0.0,0.0,53.119433246367400
2645,PNC,Ponca City Municipal,Ponca City,OK,USA,0.0,0.0,90.22830668988100
2646,PNE,Northeast Philadelphia,Philadelphia,PA,USA,0.0,0.0,89.76535139817450
2647,PNM,Princeton Municipal,Princeton,MN,USA,0.0,0.0,47.64278610614090
2648,PNN,Princeton Municipal,Princeton,ME,USA,45.20066667,-67.56438889,183.2463020219690
2649,PNP,Pilot Point,Pilot Point,AK,USA,57.58038056,-157.5674444,66.66612360360040
2650,PNS,Pensacola Regional,Pensacola,FL,USA,0.0,0.0,50.9969025113524
2651,POC,Brackett,La Verne,CA,USA,34.09164833,-117.7817803,62.3678592376794
2652,POF,Poplar Bluff Municipal,Poplar Bluff,MO,USA,36.77394444,-90.32484722,100.4898757470880
2653,POH,Pocahontas Municipal,Pocahontas,IA,USA,42.74280556,-94.64730556,102.94900896387000
2654,POU,Dutchess Cty,Poughkeepsie,NY,USA,41.62661111,-73.88411111,114.7005680350240
2655,POY,Powell Muni,Powell,WY,USA,0.0,0.0,76.61053134883340
2656,PPA,Perry Lefors,Pampa,TX,USA,35.61298806,-100.9962608,1.654733063807250
2657,PPC,Prospect Creek,Prospect Creek,AK,USA,66.81288139,-150.6437925,75.4101139884373
2658,PPF,Tri City,Parsons,KS,USA,37.33125778,-95.50900667,141.7047382303240
2659,PPG,Pago Pago International,Pago Pago,AS,USA,14.33102278,-170.7105258,73.68692490211840
2660,PPO,La Porte Municipal,La Porte,IN,USA,0.0,0.0,88.76292835672230
2661,PPQ,Pittsfield Penstone Municipal,Pittsfield,IL,USA,0.0,0.0,32.368234351452300
2662,PQI,Northern Maine Regional,Presque Isle,ME,USA,46.68896,-68.04479972,136.2957035674170
2663,PQL,Trent Lott International,Pascagoula,MS,USA,0.0,0.0,78.1126723102808
2664,PQN,Pipestone Municipal,Pipestone,MN,USA,0.0,0.0,93.38963887868100
2665,PR03,Fajardo Harbor Seaplane Base,Fajardo,PR,USA,18.339675,-65.62460583,109.9059616749520
2666,PRB,Paso Robles Municipal,Paso Robles,CA,USA,35.67288611,-120.6270558,96.85321197327560
2667,PRC,Ernest A. Love,Prescott,AZ,USA,0.0,0.0,85.3133593109138
2668,PRG,Edgar County,Paris,IL,USA,0.0,0.0,78.5685672533777
2669,PRN,Greenville Municipal,Greenville,AL,USA,0.0,0.0,70.92450927271130
2670,PRO,Perry Municipal,Perry,IA,USA,41.82801306,-94.15990361,163.05208461871900
2671,PRX,Cox,Paris,TX,USA,0.0,0.0,37.81913326172490
2672,PSB,Mid-State,Philipsburg,PA,USA,0.0,0.0,82.94408016521860
2673,PSC,Tri-Cities,Pasco,WA,USA,46.26468028,-119.1190292,89.9384622334632
2674,PSE,Mercedita,Ponce,PR,USA,18.00830278,-66.56301194,156.99800930423800
2675,PSF,Pittsfield Municipal,Pittsfield,MA,USA,42.42684667,-73.29292806,168.75915977646200
2676,PSG,James C. Johnson Petersburg,Petersburg,AK,USA,56.80165194,-132.9452781,57.85174578851380
2677,PSK,New River Valley,Dublin,VA,USA,0.0,0.0,67.9025783277609
2678,PSM,Pease International Tradeport,Portsmouth,NH,USA,43.07795889,-70.82327333,196.0952591453170
2679,PSN,Palestine Municipal,Palestine,TX,USA,31.77969444,-95.70630556,171.20240802910800
2680,PSP,Palm Springs International,Palm Springs,CA,USA,33.82921556,-116.5062531,80.72140698087200
2681,PSX,Palacios Municipal,Palacios,TX,USA,0.0,0.0,87.22149440877810
2682,PTB,Dinwiddie County,Petersburg,VA,USA,0.0,0.0,50.25147930731370
2683,PTD,Potsdam Muni-Damon,Potsdam,NY,USA,44.67666917,-74.94844639,147.4512964804580
2684,PTH,Port Heiden,Port Heiden,AK,USA,56.95943333,-158.6318208,80.71703539231830
2685,PTK,Oakland-Pontiac,Pontiac,MI,USA,0.0,0.0,38.1709201759554
2686,PTN,Harry P. Williams Memorial,Patterson,LA,USA,29.71081917,-91.33971778,179.09693573194300
2687,PTS,Atkinson Municipal,Pittsburg,KS,USA,0.0,0.0,78.72056034356040
2688,PTT,Pratt Industrial,Pratt,KS,USA,0.0,0.0,61.617584588489300
2689,PTU,Platinum,Platinum,AK,USA,59.01135611,-161.8196661,37.02691278261530
2690,PTV,Porterville Municipal,Porterville,CA,USA,36.02960778,-119.0627311,55.063795961723800
2691,PTW,Pottstown Limerick,Pottstown,PA,USA,0.0,0.0,88.48466273675330
2692,PUB,Pueblo Memorial,Pueblo,CO,USA,0.0,0.0,81.59563935501060
2693,PUC,Carbon County,Price,UT,USA,0.0,0.0,57.49901315258850
2694,PUW,Pullman/Moscow Regional,"Pullman/Moscow,ID",WA,USA,46.74386111,-117.1095833,56.279297206401200
2695,PVB,Platteville Municipal,Platteville,WI,USA,0.0,0.0,61.186394749184100
2696,PVC,Provincetown Municipal,Provincetown,MA,USA,42.07199833,-70.22137667,121.56828488805300
2697,PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111,134.57964116031700
2698,PVF,Placerville,Placerville,CA,USA,38.72421806,-120.753325,46.28303632643
2699,PVG,Hampton Roads Executive,Portsmouth,VA,USA,0.0,0.0,47.03961155159190
2700,PVJ,Pauls Valley Municipal,Pauls Valley,OK,USA,34.71105361,-97.22321694,149.560899105946
2701,PVU,Provo Muni,Provo,UT,USA,0.0,0.0,47.02427946909830
2702,PVW,Hale County,Plainview,TX,USA,0.0,0.0,36.198022896042200
2703,PWA,Wiley Post,Oklahoma City,OK,USA,35.53455,-97.64721556,107.01571039323200
2704,PWC,Pine River Regional,Pine River,MN,USA,0.0,0.0,77.1638598192209
2705,PWD,Sher-Wood,Plentywood,MT,USA,48.79030583,-104.533845,14.960097931125100
2706,PWG,McGregor Exectuive,Waco,TX,USA,0.0,0.0,95.45707062985600
2707,PWK,Palwaukee,Chicago/Wheeling/Prospect Heights,IL,USA,42.11418083,-87.90148083,157.10486701077400
2708,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,150.95611689683400
2709,PWT,Bremerton National,Bremerton,WA,USA,47.49275361,-122.7624286,86.41233323234390
2710,PXE,Perry-Houston Couty,Perry,GA,USA,0.0,0.0,46.30859271892890
2711,PYG,Pageland,Pageland,SC,USA,0.0,0.0,64.25146726423960
2712,PYM,Plymouth Municipal,Plymouth,MA,USA,41.90902444,-70.72878778,139.94264002466500
2713,PYX,Perryton Ochiltree County,Perryton,TX,USA,0.0,0.0,33.18356286192090
2714,PZQ,Presque Isle County,Rogers City,MI,USA,0.0,0.0,70.35833118565690
2715,Q00,Littlefield Municipal,Littlefield,TX,USA,0.0,0.0,66.51687603642160
2716,Q06,City of Tulia/Swisher County Municipal,Tulia,TX,USA,0.0,0.0,90.42922280006410
2717,Q14,San Juan Pueblo,Espanola,NM,USA,0.0,0.0,53.72761624978680
2718,Q16,Reserve,Reserve,NM,USA,33.70005472,-108.8506214,4.85731163509621
2719,Q17,Boonville,Boonville,CA,USA,39.0126775,-123.3827864,89.73214462268550
2720,Q21,Brownsville,Brownsville,CA,USA,39.45544417,-121.2913511,55.99833093192990
2721,Q24,Levelland Municipal,Levelland,TX,USA,0.0,0.0,40.01835250797140
2722,Q25,Dinsmore,Dinsmore,CA,USA,40.49291944,-123.5997589,95.77549785242980
2723,Q26,Terry County,Brownfield,TX,USA,0.0,0.0,84.39635604575240
2724,Q31,Sequoia,Visalia,CA,USA,36.44856139,-119.3190056,43.22983698234170
2725,Q34,Portales Municipal,Portales,NM,USA,0.0,0.0,44.24930595232950
2726,Q35,Springerville Babbitt,Springerville,AZ,USA,0.0,0.0,78.68339784335590
2727,Q37,Carrizozo Municipal,Carrizozo,NM,USA,0.0,0.0,83.61259665005110
2728,Q41,Floydada Municipal,Floydada,TX,USA,0.0,0.0,79.40003458911860
2729,Q42,Springer Municipal,Springer,NM,USA,0.0,0.0,46.07185616799900
2730,Q44,Beaver Municipal,Beaver,OK,USA,0.0,0.0,56.09425782942540
2731,Q49,Firebaugh,Firebaugh,CA,USA,36.85998861,-120.4644675,98.72134827837980
2732,Q53,Franklin,Franklin,CA,USA,38.30491306,-121.4296736,37.88948886072680
2733,Q55,Dimmitt Municipal,Dimmitt,TX,USA,34.56673556,-102.3226947,15.482025616676500
2734,Q58,Santa Rosa Municipal,Santa Rosa,NM,USA,34.93442472,-104.643065,29.95527320923970
2735,Q61,Georgetown,Georgetown,CA,USA,38.92111389,-120.8647944,77.27098079091860
2736,Q68,Pine Mountain Lake,Groveland,CA,USA,37.86166667,-120.1778889,78.64525518575970
2737,Q72,Hayfork,Hayfork,CA,USA,40.54708833,-123.1816953,37.01921275734090
2738,Q84,Mendota,Mendota,CA,USA,36.75800528,-120.3712794,80.24460095349410
2739,Q88,Paradise Skypark,Paradise,CA,USA,39.70960639,-121.6163617,92.89810332794050
2740,Q94,Rio Linda,Rio Linda,CA,USA,38.67601389,-121.4455092,74.47695603510240
2741,Q95,Ruth,Ruth,CA,USA,40.21125917,-123.2975231,78.9533114332111
2742,Q99,South County  of Santa Clara Co,San Martin,CA,USA,37.08158611,-121.5968056,91.948202290658
2743,RAC,John H Batten,Racine,WI,USA,0.0,0.0,62.25061444764280
2744,RAL,Riverside Municipal,Riverside,CA,USA,33.95187528,-117.4451017,48.41165771433670
2745,RAP,Rapid City Regional,Rapid City,SD,USA,0.0,0.0,82.05076235659250
2746,RBD,Redbird,Dallas,TX,USA,32.68086111,-96.86819444,196.88750426975400
2747,RBE,Bassett Municipal,Bassett,NE,USA,0.0,0.0,33.44473437229610
2748,RBG,Roseburg Regional,Roseburg,OR,USA,43.23878306,-123.3558617,88.90554579009090
2749,RBL,Red Bluff Municipal,Red Bluff,CA,USA,40.15065667,-122.2522903,84.74718056397620
2750,RBW,Walterboro Municipal,Walterboro,SC,USA,0.0,0.0,78.28708800138900
2751,RBY,Ruby,Ruby,AK,USA,64.72721556,-155.4698886,45.85313191636560
2752,RCA,Ellsworth AFB,,,USA,0.0,0.0,55.692320055413800
2753,RCR,Fulton County,Rochester,IN,USA,0.0,0.0,81.14431523866810
2754,RCX,Rusk County,Ladysmith,WI,USA,0.0,0.0,64.5595031513047
2755,RDD,Redding Municipal,Redding,CA,USA,40.50898361,-122.2934019,54.32996973210320
2756,RDG,"Reading Muni,Gen Carl A Spaatz",Reading,PA,USA,0.0,0.0,75.17484799397250
2757,RDK,Red Oak Municipal,Red Oak,IA,USA,0.0,0.0,56.94681132035430
2758,RDM,Roberts,Redmond,OR,USA,44.25406722,-121.1499633,92.43448290609120
2759,RDR,Grand Forks AFB,,,USA,0.0,0.0,37.82763216202760
2760,RDU,Raleigh-Durham International,Raleigh,NC,USA,0.0,0.0,86.21850525940840
2761,RDV,Red Devil,Red Devil,AK,USA,61.78764333,-157.3479344,90.0150560034426
2762,RED,Red Lodge,Red Lodge,MT,USA,0.0,0.0,49.19025414964460
2763,RFD,Greater Rockford,Rockford,IL,USA,42.19536389,-89.09721111,192.43893291977300
2764,RFG,Refugio-Rooke,Refugio,TX,USA,0.0,0.0,31.350440201168400
2765,RGK,Red Wing Municipal,Red Wing,MN,USA,44.58935611,-92.48496889,133.8899571010530
2766,RHI,Rhinelander-Oneida County,Rhinelander,WI,USA,0.0,0.0,66.6755323206458
2767,RHV,Reid-Hillview of Santa Clara Co,San Jose,CA,USA,37.33287306,-121.8197947,98.98862443740990
2768,RIC,Richmond International,Richmond,VA,USA,0.0,0.0,52.84417360838220
2769,RID,Richmond Municipal,Richmond,IN,USA,39.75721528,-84.84282,196.65448433982400
2770,RIF,Richfield Muni,Richfield,UT,USA,0.0,0.0,50.9100508323285
2771,RIL,Garfield County Regional,Rifle,CO,USA,0.0,0.0,43.661378785057600
2772,RIU,Rancho Murieta,Rancho Murieta,CA,USA,38.4887975,-121.1024447,50.38624598958880
2773,RIV,March,Riverside,CA,USA,33.88057333,-117.2594836,54.424322384859000
2774,RIW,Riverton Regional,Riverton,WY,USA,0.0,0.0,66.64154878709550
2775,RKD,Knox County Regional,Rockland,ME,USA,44.06008333,-69.09925,113.09349021155300
2776,RKP,Aransas County,Rockport,TX,USA,28.08677778,-97.04461111,138.43765329314200
2777,RKR,Robert S Kerr,Poteau,OK,USA,0.0,0.0,94.06109892481340
2778,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,0.0,0.0,62.63479972764
2779,RKW,Rockwood Municipal,Rockwood,TN,USA,0.0,0.0,38.50353187488690
2780,RLD,Richland,Richland,WA,USA,46.305635,-119.3041853,54.1220822670421
2781,RME,Griffis Airpark,Rome,NY,USA,0.0,0.0,93.71768157148360
2782,RMG,Richard B Russell,Rome,GA,USA,0.0,0.0,64.7436319016027
2783,RMP,Rampart,Rampart,AK,USA,65.50786222,-150.1428047,52.31069280829670
2784,RMY,Brooks,Marshall,MI,USA,0.0,0.0,35.2928411186645
2785,RNC,Warren County Memorial,McMinnville,TN,USA,35.69870944,-85.84381722,172.93411126081900
2786,RNH,New Richmond Municipal,New Richmond,WI,USA,45.14831139,-92.53806139,184.89080050387500
2787,RNM,Ramona,Ramona,CA,USA,33.038905,-116.9136392,54.41327323637340
2788,RNO,Reno/Tahoe International,Reno,NV,USA,39.49857611,-119.7680647,74.27100798008130
2789,RNT,Renton Municipal,Renton,WA,USA,47.49313889,-122.21575,35.73127180830250
2790,RNV,Cleveland Municipal,Cleveland,MS,USA,0.0,0.0,33.8441848383486
2791,ROA,Roanoke Regional/ Woodrum,Roanoke,VA,USA,0.0,0.0,70.40440908854450
2792,ROC,Greater Rochester Int'l,Rochester,NY,USA,0.0,0.0,47.14308051014710
2793,ROG,Rogers Municipal-Carter,Rogers,AR,USA,0.0,0.0,56.218180699938600
2794,ROP,Prachinburi,,,Thailand,14.078333,101.378334,38.90034248555870
2795,ROR,Babelthoup/Koror,,,Palau,7.367222,134.544167,73.01763046729400
2796,ROS,Rush City Regional,Rush City,MN,USA,45.69801389,-92.95298972,166.1964978643900
2797,ROW,Roswell Industrial Air Center,Roswell,NM,USA,0.0,0.0,33.54047523975640
2798,ROX,Roseau Municipal,Roseau,MN,USA,0.0,0.0,58.85546506154850
2799,RPB,Belleville Municipal,Belleville,KS,USA,0.0,0.0,47.673780942000700
2800,RPD,Rice Lake Regional-Carl's,Rice Lake,WI,USA,0.0,0.0,79.83455189092040
2801,RPX,Roundup,Roundup,MT,USA,0.0,0.0,37.687219473518400
2802,RQB,Roben-Hood,Big Rapids,MI,USA,0.0,0.0,83.7341522347785
2803,RQE,Window Rock,Window Rock,AZ,USA,35.65205556,-109.0673889,8.433207365788800
2804,RRL,Merrill Municipal,Merrill,WI,USA,45.19927083,-89.71143389,194.97445742998600
2805,RRT,Warroad Intl Swede Carlson,Warroad,MN,USA,0.0,0.0,78.06580521495350
2806,RSH,Russian Mission,Russian Mission,AK,USA,61.77967583,-161.3194772,46.18646045996950
2807,RSL,Russell Municipal,Russell,KS,USA,0.0,0.0,70.93207051524020
2808,RSN,Ruston Regional,Ruston,LA,USA,0.0,0.0,48.70641308189000
2809,RST,Rochester International,Rochester,MN,USA,0.0,0.0,38.09882436559370
2810,RSV,Robinson Municipal,Robinson,IL,USA,39.01604222,-87.649775,145.8300292457880
2811,RSW,Southwest Florida International,Ft. Myers,FL,USA,0.0,0.0,74.67926108406580
2812,RTN,Raton Municipal/Crews,Raton,NM,USA,0.0,0.0,86.97457801003510
2813,RUE,Russellville Municipal,Russellville,AR,USA,35.25914667,-93.09326611,181.93900648281000
2814,RUG,Rugby Municipal,Rugby,ND,USA,0.0,0.0,73.2479260073703
2815,RUQ,Rowan County,Salisbury,NC,USA,0.0,0.0,62.41208204201900
2816,RUT,Rutland State,Rutland,VT,USA,43.52990694,-72.949615,189.19824024235200
2817,RVJ,Reidsville,Reidsville,GA,USA,0.0,0.0,92.8259881744944
2818,RVL,Mifflin Cty,Reedsville,PA,USA,40.67737417,-77.62682833,113.13298399998000
2819,RVN,Hawkins County,Rogersville,TN,USA,0.0,0.0,75.09416322171700
2820,RVS,"Richard Lloyd Jones, Jr.",Tulsa,OK,USA,36.0396275,-95.984635,151.03666992494300
2821,RWF,Redwood Falls Muni,Redwood Falls,MN,USA,44.54720389,-95.082255,178.58575881042800
2822,RWI,Rocky Mount Wilson,Rocky Mount,NC,USA,0.0,0.0,75.74358790344080
2823,RWL,Rawlins Muni,Rawlins,WY,USA,41.8055975,-107.19994,0.8713818332027530
2824,RWN,Arens,Winamac,IN,USA,0.0,0.0,56.71309587317120
2825,RXE,Rexburg-Madison County,Rexburg,ID,USA,0.0,0.0,82.6549528394391
2826,RYN,Ryan,Tucson,AZ,USA,0.0,0.0,45.93921773842360
2827,RYV,Watertown Municipal,Watertown,WI,USA,43.16963222,-88.72321222,140.8766931504590
2828,RYY,Cobb County-McCollum,Marietta,GA,USA,0.0,0.0,50.04567417383670
2829,RZL,Jasper County,Rensselaer,IN,USA,40.94789861,-87.18257944,163.38424148644100
2830,RZN,Burnett County,Siren,WI,USA,0.0,0.0,75.20829120429740
2831,RZT,Ross County,Chillicothe,OH,USA,39.44136778,-83.02251556,129.17855471230700
2832,RZZ,Halifax County,Roanoke Rapids,NC,USA,0.0,0.0,84.66553161957810
2833,S01,Conrad,Conrad,MT,USA,0.0,0.0,85.92189622402530
2834,S03,Ashland Muni-Sumner Parker,Ashland,OR,USA,42.19028361,-122.6606283,74.9863331588394
2835,S05,Bandon State,Bandon,OR,USA,43.08733083,-124.4095578,74.89510624163900
