,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,X,Y,class
2209,2209,2209,,,,,,,,,58.02625487756427,58.82978539453489,class3
2210,2210,2210,,,,,,,,,66.30028853275347,53.192999267031965,class3
2211,2211,2211,,,,,,,,,50.532949728637774,49.143541729651695,class3
2212,2212,2212,,,,,,,,,67.58191341395411,59.09997872827113,class3
2213,2213,2213,,,,,,,,,47.95829168486917,43.88861629509695,class3
2214,2214,2214,,,,,,,,,52.10869624848774,56.08283480231647,class3
2215,2215,2215,,,,,,,,,55.856730456734994,47.855434403172865,class3
2216,2216,2216,,,,,,,,,58.1752687441151,44.78477823979655,class3
2217,2217,2217,,,,,,,,,54.76438206023939,56.223807676658026,class3
2218,2218,2218,,,,,,,,,57.80342700185551,68.37886886208966,class3
2219,2219,2219,,,,,,,,,47.996595580318214,67.56443751856189,class3
2220,2220,2220,,,,,,,,,51.879950937467065,47.491775137539534,class3
2221,2221,2221,,,,,,,,,44.84894512910218,61.67832746579604,class3
2222,2222,2222,,,,,,,,,48.43539308940597,61.12399555141509,class3
2223,2223,2223,,,,,,,,,61.8830023104839,58.94741637906577,class3
2224,2224,2224,,,,,,,,,66.3283367257319,60.804346432664126,class3
2225,2225,2225,,,,,,,,,51.804889494067794,68.93751606779907,class3
2226,2226,2226,,,,,,,,,54.87133119713417,61.82452719295659,class3
2227,2227,2227,,,,,,,,,43.41774986559934,59.749689132630735,class3
2228,2228,2228,,,,,,,,,54.43325659086592,45.53992811772086,class3
2229,2229,2229,,,,,,,,,49.958330869120296,63.50448677508089,class3
2230,2230,2230,,,,,,,,,54.519304440242884,45.84965092259923,class3
2231,2231,2231,,,,,,,,,50.861990202774976,47.33506262151412,class3
2232,2232,2232,,,,,,,,,54.7197496040504,54.85560510741086,class3
2233,2233,2233,,,,,,,,,52.4172703365995,50.51811277566233,class3
2234,2234,2234,,,,,,,,,52.13355160591615,52.28934741078167,class3
2235,2235,2235,,,,,,,,,67.2330743685732,54.05243286466915,class3
2236,2236,2236,,,,,,,,,66.26660983188079,51.17822856434559,class3
2237,2237,2237,,,,,,,,,67.318666929828,46.27692141382309,class3
2238,2238,2238,,,,,,,,,48.728602085855485,57.49952330135454,class3
2239,2239,2239,,,,,,,,,58.074301971967635,73.25467904429759,class3
2240,2240,2240,,,,,,,,,53.574878341070594,69.65201736329635,class3
2241,2241,2241,,,,,,,,,58.068622155978446,65.75760025857662,class3
2242,2242,2242,,,,,,,,,41.83346432366673,52.010222662497455,class3
2243,2243,2243,,,,,,,,,64.149693529785,52.89687772978744,class3
2244,2244,2244,,,,,,,,,56.1890055228131,55.555915614071566,class3
2245,2245,2245,,,,,,,,,48.112804068474325,52.667150706273866,class3
2246,2246,2246,,,,,,,,,61.32059801918438,53.21893948776531,class3
2247,2247,2247,,,,,,,,,57.68942796503601,56.041546485285345,class3
2248,2248,2248,,,,,,,,,52.52161241543041,68.67069724362747,class3
2249,2249,2249,,,,,,,,,56.03957942736367,55.35431921002021,class3
2250,2250,2250,,,,,,,,,49.6519240839871,55.5204856796697,class3
2251,2251,2251,,,,,,,,,39.28512946846365,45.073949208852234,class3
2252,2252,2252,,,,,,,,,63.50992685579301,47.23139476145974,class3
2253,2253,2253,,,,,,,,,57.62371585664205,54.84446212141018,class3
2254,2254,2254,,,,,,,,,50.89348246466231,53.14208231049238,class3
2255,2255,2255,,,,,,,,,57.22334456908769,56.96870654880163,class3
2256,2256,2256,,,,,,,,,43.08356988948435,57.088987089396376,class3
2257,2257,2257,,,,,,,,,46.0057806296634,56.52927615438255,class3
2258,2258,2258,,,,,,,,,55.57429254423333,55.90940544044689,class3
2259,2259,2259,,,,,,,,,51.364064989217844,59.208782089302886,class3
2260,2260,2260,,,,,,,,,47.480383660086886,61.18213725122704,class3
2261,2261,2261,,,,,,,,,56.116922883345474,54.34636805443776,class3
2262,2262,2262,,,,,,,,,45.05077253572651,61.81425043111778,class3
2263,2263,2263,,,,,,,,,53.59643916080843,47.17192181292547,class3
2264,2264,2264,,,,,,,,,46.25579682752168,48.72783730835565,class3
2265,2265,2265,,,,,,,,,55.1025658405207,42.46671762661551,class3
2266,2266,2266,,,,,,,,,42.11428055513447,52.522388014042924,class3
2267,2267,2267,,,,,,,,,53.37193622705432,61.299247938309904,class3
2268,2268,2268,,,,,,,,,47.10993668225817,55.35146177625144,class3
2269,2269,2269,,,,,,,,,54.23297276365231,75.81909021877966,class3
2270,2270,2270,,,,,,,,,56.64256750370019,62.01437948239974,class3
2271,2271,2271,,,,,,,,,50.541155740094275,53.486286906957545,class3
2272,2272,2272,,,,,,,,,47.22651346713115,51.14402250479746,class3
2273,2273,2273,,,,,,,,,47.994960053332775,58.12913067172628,class3
2274,2274,2274,,,,,,,,,70.55235924691428,50.877655687958466,class3
2275,2275,2275,,,,,,,,,46.44530993725204,50.563116253011216,class3
2276,2276,2276,,,,,,,,,60.46960809802985,51.199738122027554,class3
2277,2277,2277,,,,,,,,,60.288241675255826,58.08702078712814,class3
2278,2278,2278,,,,,,,,,62.18440396643512,52.8780310771627,class3
2279,2279,2279,,,,,,,,,43.853351890604,52.314988411954,class3
2280,2280,2280,,,,,,,,,49.858433797737206,52.033718716923914,class3
2281,2281,2281,,,,,,,,,50.60963442715,50.0826007980106,class3
2282,2282,2282,,,,,,,,,54.93749053258402,65.5147642400511,class3
2283,2283,2283,,,,,,,,,60.77458949028505,51.31761819502072,class3
2284,2284,2284,,,,,,,,,51.17163920102112,48.669137330280215,class3
2285,2285,2285,,,,,,,,,54.53779245215634,42.377836265463294,class3
2286,2286,2286,,,,,,,,,45.42574821089194,50.36556457684492,class3
2287,2287,2287,,,,,,,,,53.52167413983004,64.54324784881737,class3
2288,2288,2288,,,,,,,,,63.225440359006924,66.24718907700584,class3
2289,2289,2289,,,,,,,,,61.00661014829305,60.54888005674896,class3
2290,2290,2290,,,,,,,,,69.82670443417875,51.76113518130002,class3
2291,2291,2291,,,,,,,,,60.064700223128966,63.07429520762632,class3
2292,2292,2292,,,,,,,,,36.56287872421984,52.298946567009814,class3
2293,2293,2293,,,,,,,,,56.352732868432525,50.14461265448606,class3
2294,2294,2294,,,,,,,,,56.294569298514844,52.61493669517914,class3
2295,2295,2295,,,,,,,,,57.81398443110782,56.17817460048068,class3
2296,2296,2296,,,,,,,,,61.31913768369354,56.74712218180234,class3
2297,2297,2297,,,,,,,,,57.75655387253555,55.953662697090316,class3
2298,2298,2298,,,,,,,,,51.14055377470158,38.29364676114956,class3
2299,2299,2299,,,,,,,,,58.50668703175323,51.87857947565751,class3
2300,2300,2300,,,,,,,,,54.885308612909284,54.21534895034685,class3
2301,2301,2301,,,,,,,,,58.267965850564124,52.650841150153894,class3
2302,2302,2302,,,,,,,,,48.18394677543235,58.32435174595661,class3
2303,2303,2303,,,,,,,,,64.03587433528594,43.94252732159544,class3
2304,2304,2304,,,,,,,,,57.267816724348556,53.44756848409291,class3
2305,2305,2305,,,,,,,,,53.28030655406547,47.90371143967521,class3
2306,2306,2306,,,,,,,,,51.09342011889635,60.17274905188586,class3
2307,2307,2307,,,,,,,,,57.612286341773775,55.80374005769504,class3
2308,2308,2308,,,,,,,,,57.54306845570429,67.650707146926,class3
2309,2309,2309,,,,,,,,,59.95216598560771,46.80790780911128,class3
2310,2310,2310,,,,,,,,,68.59772201752362,48.866030691006806,class3
2311,2311,2311,,,,,,,,,50.66326486292414,59.19575068363736,class3
2312,2312,2312,,,,,,,,,50.18731147824589,49.63635276541676,class3
2313,2313,2313,,,,,,,,,54.89351454304704,51.65260554063489,class3
2314,2314,2314,,,,,,,,,52.147190213253495,58.99261240582804,class3
2315,2315,2315,,,,,,,,,55.42503628956551,41.20571415843676,class3
2316,2316,2316,,,,,,,,,54.91726624954098,43.65440102015576,class3
2317,2317,2317,,,,,,,,,54.77592398408631,54.273915257295464,class3
2318,2318,2318,,,,,,,,,51.05669871625302,53.805025136368606,class3
2319,2319,2319,,,,,,,,,57.76518855935896,56.70579952660852,class3
2320,2320,2320,,,,,,,,,61.12147167619345,53.02639034265309,class3
2321,2321,2321,,,,,,,,,43.57885707268467,49.515785329607574,class3
2322,2322,2322,,,,,,,,,58.10914106628098,48.039634376752204,class3
2323,2323,2323,,,,,,,,,44.68565879616,64.90739962345346,class3
2324,2324,2324,,,,,,,,,49.6669062303889,60.866344971535085,class3
2325,2325,2325,,,,,,,,,54.528393182577084,57.505800329522316,class3
2326,2326,2326,,,,,,,,,50.244968947722725,59.47603111644817,class3
2327,2327,2327,,,,,,,,,59.633290811534444,48.622533857141526,class3
2328,2328,2328,,,,,,,,,49.1389256108868,69.70846208548845,class3
2329,2329,2329,,,,,,,,,49.17141999966452,56.274162431870984,class3
2330,2330,2330,,,,,,,,,54.26651594988304,67.41043286577211,class3
2331,2331,2331,,,,,,,,,61.76632901245764,57.31091990705817,class3
2332,2332,2332,,,,,,,,,53.40910219337593,53.02842598788685,class3
2333,2333,2333,,,,,,,,,58.110592981065416,48.96694316965386,class3
2334,2334,2334,,,,,,,,,60.08145515108236,61.5450609311755,class3
2335,2335,2335,,,,,,,,,48.95444667983874,45.44325168763375,class3
2336,2336,2336,,,,,,,,,60.99355231737508,63.15672726643552,class3
2337,2337,2337,,,,,,,,,49.1538137965422,53.05805259998575,class3
2338,2338,2338,,,,,,,,,48.089883607554114,65.07887755826938,class3
2339,2339,2339,,,,,,,,,58.42435242076542,48.66969968587954,class3
2340,2340,2340,,,,,,,,,59.16866749140443,57.33932011461684,class3
2341,2341,2341,,,,,,,,,46.839623043918735,50.923169176291246,class3
2342,2342,2342,,,,,,,,,49.150704621322674,64.89484041641734,class3
2343,2343,2343,,,,,,,,,64.33810990577547,56.01927449012087,class3
2344,2344,2344,,,,,,,,,60.65556269340825,61.434603792789154,class3
2345,2345,2345,,,,,,,,,50.435488324809874,33.57017514383843,class3
2346,2346,2346,,,,,,,,,49.083198039244905,61.40005199951684,class3
2347,2347,2347,,,,,,,,,54.901114759657695,52.25318979723128,class3
2348,2348,2348,,,,,,,,,57.72886979448879,50.51488256724947,class3
2349,2349,2349,,,,,,,,,51.89899794346345,58.36937723799007,class3
2350,2350,2350,,,,,,,,,61.8426500278732,66.48364348744728,class3
2351,2351,2351,,,,,,,,,65.08764457436305,57.01084952912784,class3
2352,2352,2352,,,,,,,,,63.8967960880723,54.35116856054205,class3
2353,2353,2353,,,,,,,,,65.99772668919468,58.28429301379066,class3
2354,2354,2354,,,,,,,,,53.81279439389726,44.866071630072724,class3
2355,2355,2355,,,,,,,,,52.17921756391235,47.4006241580289,class3
2356,2356,2356,,,,,,,,,57.2843677034195,61.5383090510009,class3
2357,2357,2357,,,,,,,,,58.22705302337914,48.46959930437841,class3
2358,2358,2358,,,,,,,,,55.78979589045895,48.91109525995579,class3
2359,2359,2359,,,,,,,,,50.97719021486158,66.56278559664895,class3
2360,2360,2360,,,,,,,,,51.80840711090308,48.7136716070946,class3
2361,2361,2361,,,,,,,,,51.6653317649041,55.23410884056747,class3
2362,2362,2362,,,,,,,,,60.75175830237879,52.23218876971798,class3
2363,2363,2363,,,,,,,,,54.55333775184982,66.12879759144707,class3
2364,2364,2364,,,,,,,,,58.79769971558926,45.86798388493721,class3
2365,2365,2365,,,,,,,,,54.5665205978241,47.64727198193652,class3
2366,2366,2366,,,,,,,,,66.04705078407983,52.29931383262587,class3
2367,2367,2367,,,,,,,,,54.03024136261514,64.54525773284784,class3
2368,2368,2368,,,,,,,,,64.36713744948314,40.32882597978559,class3
2369,2369,2369,,,,,,,,,49.909636167625685,51.91996313437662,class3
2370,2370,2370,,,,,,,,,50.92227701852684,73.91904867424978,class3
2371,2371,2371,,,,,,,,,42.796510192880504,52.67089998169697,class3
2372,2372,2372,,,,,,,,,57.970991531486604,70.16063351934571,class3
2373,2373,2373,,,,,,,,,52.71608749717478,51.072920482123315,class3
2374,2374,2374,,,,,,,,,50.802682061631856,51.1752877572489,class3
2375,2375,2375,,,,,,,,,53.98468436515741,59.60486338484833,class3
2376,2376,2376,,,,,,,,,57.7849192938495,45.533520119423166,class3
2377,2377,2377,,,,,,,,,40.1572207749672,60.33172554320508,class3
2378,2378,2378,,,,,,,,,63.72514877262445,63.95489630746003,class3
2379,2379,2379,,,,,,,,,54.88261590679746,65.46176398021711,class3
2380,2380,2380,,,,,,,,,64.20317855047993,69.12306969408694,class3
2381,2381,2381,,,,,,,,,58.32815124685366,52.39879935203752,class3
2382,2382,2382,,,,,,,,,60.66360112224903,67.08921838356484,class3
2383,2383,2383,,,,,,,,,42.872990086387695,67.94392129136428,class3
2384,2384,2384,,,,,,,,,59.69058654908753,45.25242846641906,class3
2385,2385,2385,,,,,,,,,61.152531536966954,63.95518999333399,class3
2386,2386,2386,,,,,,,,,48.83385379522669,56.1232008439483,class3
2387,2387,2387,,,,,,,,,50.78149214370873,50.64902953266166,class3
2388,2388,2388,,,,,,,,,52.12659881208973,52.54709106075377,class3
2389,2389,2389,,,,,,,,,70.91003414701541,57.90054007134695,class3
2390,2390,2390,,,,,,,,,57.805105347529015,50.8283525229813,class3
2391,2391,2391,,,,,,,,,55.53250211744332,50.9923677429876,class3
2392,2392,2392,,,,,,,,,57.542080229171155,51.87245208553123,class3
2393,2393,2393,,,,,,,,,38.638596893458555,34.545369952367246,class3
2394,2394,2394,,,,,,,,,45.322330514731654,65.55319476469808,class3
2395,2395,2395,,,,,,,,,60.404123779970725,55.548738018372575,class3
2396,2396,2396,,,,,,,,,66.54952070243971,51.70455309056169,class3
2397,2397,2397,,,,,,,,,54.43427200582358,57.958618672494055,class3
2398,2398,2398,,,,,,,,,42.418306718103715,59.81302940223799,class3
2399,2399,2399,,,,,,,,,47.50848066921417,40.87953758907467,class3
2400,2400,2400,,,,,,,,,50.22148874431918,57.192511674847225,class3
2401,2401,2401,,,,,,,,,53.70049410089129,64.29783250208934,class3
2402,2402,2402,,,,,,,,,61.05264995005091,57.132963531566084,class3
2403,2403,2403,,,,,,,,,54.04135693043379,58.94754275021198,class3
2404,2404,2404,,,,,,,,,63.678913529728426,54.24971266416605,class3
2405,2405,2405,,,,,,,,,43.515231424412534,36.02776254147905,class3
2406,2406,2406,,,,,,,,,42.72166352024742,55.38419934505088,class3
2407,2407,2407,,,,,,,,,64.15631977452034,46.41583520821643,class3
2408,2408,2408,,,,,,,,,43.925522547381334,54.055536797726965,class3
2409,2409,2409,,,,,,,,,57.481844808476076,70.76320219816299,class3
2410,2410,2410,,,,,,,,,51.9100904962845,54.55226396537433,class3
2411,2411,2411,,,,,,,,,55.71578787770089,49.17415152802251,class3
2412,2412,2412,,,,,,,,,55.78168845013293,50.79559578515705,class3
2413,2413,2413,,,,,,,,,52.34314238022563,47.91284408979644,class3
2414,2414,2414,,,,,,,,,60.77110906201972,57.89532217149793,class3
2415,2415,2415,,,,,,,,,51.44678074519836,48.84194040203718,class3
2416,2416,2416,,,,,,,,,57.97228066425773,52.020340937847386,class3
2417,2417,2417,,,,,,,,,57.005780247707655,51.26366706756116,class3
2418,2418,2418,,,,,,,,,57.986733138316495,47.38440013059417,class3
2419,2419,2419,,,,,,,,,51.895867099843855,54.68464923502069,class3
2420,2420,2420,,,,,,,,,41.694687542014314,51.613851678061096,class3
2421,2421,2421,,,,,,,,,56.78995472330868,54.252060145173324,class3
2422,2422,2422,,,,,,,,,53.725048265563196,52.95832306180864,class3
2423,2423,2423,,,,,,,,,59.25260672131104,51.22968725231012,class3
2424,2424,2424,,,,,,,,,60.262805354505524,51.531178374204075,class3
2425,2425,2425,,,,,,,,,61.95657418138572,42.64448436479454,class3
2426,2426,2426,,,,,,,,,55.107714289687685,53.638826801201056,class3
2427,2427,2427,,,,,,,,,51.08280973772237,53.16771908752824,class3
2428,2428,2428,,,,,,,,,50.586906234259146,57.45377859676793,class3
2429,2429,2429,,,,,,,,,50.78398494973457,57.8879853765099,class3
2430,2430,2430,,,,,,,,,61.67653016325942,63.501135466917724,class3
2431,2431,2431,,,,,,,,,50.064589788754596,51.070371887495064,class3
2432,2432,2432,,,,,,,,,48.67646436684055,59.562966662800925,class3
2433,2433,2433,,,,,,,,,64.04201107496183,38.248606455814084,class3
2434,2434,2434,,,,,,,,,67.17849631491798,41.19435348510465,class3
2435,2435,2435,,,,,,,,,45.89060298916172,54.320078120627954,class3
2436,2436,2436,,,,,,,,,46.56433530640317,55.69962246279157,class3
2437,2437,2437,,,,,,,,,66.02301198921427,60.652015009022136,class3
2438,2438,2438,,,,,,,,,68.2151664618915,67.54978045655714,class3
2439,2439,2439,,,,,,,,,44.30741109727628,56.05634779250869,class3
2440,2440,2440,,,,,,,,,64.10513663921401,62.99317233778113,class3
2441,2441,2441,,,,,,,,,56.47934653019021,59.74000995758499,class3
2442,2442,2442,,,,,,,,,51.25979291432716,50.38389982991425,class3
2443,2443,2443,,,,,,,,,53.47218369109902,58.74009862708918,class3
2444,2444,2444,,,,,,,,,51.33691465655167,53.73075657137225,class3
2445,2445,2445,,,,,,,,,63.32113592841353,42.49430185747695,class3
2446,2446,2446,,,,,,,,,53.53724266595852,44.227034143633574,class3
2447,2447,2447,,,,,,,,,57.758727622864356,66.21749845081192,class3
2448,2448,2448,,,,,,,,,65.76470471869075,61.10436973822748,class3
2449,2449,2449,,,,,,,,,62.512008115861285,59.494873278686924,class3
2450,2450,2450,,,,,,,,,63.844404124615345,53.47854473966793,class3
2451,2451,2451,,,,,,,,,51.29931808344268,60.62012191682071,class3
2452,2452,2452,,,,,,,,,55.06728162935075,55.74907519459287,class3
2453,2453,2453,,,,,,,,,54.93851812575206,52.91573181325326,class3
2454,2454,2454,,,,,,,,,49.3177464123293,56.07941986588426,class3
2455,2455,2455,,,,,,,,,51.634203258820605,59.1004832858243,class3
2456,2456,2456,,,,,,,,,54.32657255430358,66.91914040820714,class3
2457,2457,2457,,,,,,,,,52.41679715216795,48.16181325783545,class3
2458,2458,2458,,,,,,,,,55.060942754464776,49.415761476361624,class3
2459,2459,2459,,,,,,,,,56.24798923748725,36.18988655471606,class3
2460,2460,2460,,,,,,,,,44.55914381510762,50.66900195856002,class3
2461,2461,2461,,,,,,,,,44.891706681437284,50.76895827096931,class3
2462,2462,2462,,,,,,,,,48.13400778715882,56.952253622337096,class3
2463,2463,2463,,,,,,,,,54.42781744760711,59.083889722260906,class3
2464,2464,2464,,,,,,,,,39.090174373782574,46.16723388190849,class3
2465,2465,2465,,,,,,,,,47.45188810358605,54.05053245838063,class3
2466,2466,2466,,,,,,,,,52.131819874692134,54.79076864108803,class3
2467,2467,2467,,,,,,,,,58.555830725182126,47.25489272141495,class3
2468,2468,2468,,,,,,,,,53.00064935571594,57.54873281087235,class3
2469,2469,2469,,,,,,,,,65.33072860612779,54.268595599250446,class3
2470,2470,2470,,,,,,,,,53.87763926301383,54.9457947690847,class3
2471,2471,2471,,,,,,,,,50.498878184984925,58.010570553032885,class3
2472,2472,2472,,,,,,,,,62.791219988007015,50.50875270576452,class3
2473,2473,2473,,,,,,,,,51.8971935013063,57.974976454561904,class3
2474,2474,2474,,,,,,,,,59.7043277384243,53.60820482702293,class3
2475,2475,2475,,,,,,,,,52.664439867819674,55.957516316035644,class3
2476,2476,2476,,,,,,,,,29.3586456047361,57.406098215739824,class3
2477,2477,2477,,,,,,,,,57.55510830030171,41.387137167389966,class3
2478,2478,2478,,,,,,,,,70.28442381089224,57.76855887081393,class3
2479,2479,2479,,,,,,,,,48.05471486399686,59.06434752526939,class3
2480,2480,2480,,,,,,,,,58.85061688331611,67.25147396175828,class3
2481,2481,2481,,,,,,,,,49.45965069093749,64.78015337303201,class3
2482,2482,2482,,,,,,,,,63.85206897654864,58.00359700752035,class3
2483,2483,2483,,,,,,,,,47.83960628910847,54.145451804869396,class3
2484,2484,2484,,,,,,,,,58.68873016662476,52.88181915959982,class3
2485,2485,2485,,,,,,,,,51.73423641268634,55.84096580369249,class3
2486,2486,2486,,,,,,,,,55.37002734617286,51.27646491366711,class3
2487,2487,2487,,,,,,,,,51.90648720143269,47.596351977782795,class3
2488,2488,2488,,,,,,,,,48.342416453541716,59.11482887818788,class3
2489,2489,2489,,,,,,,,,68.65399158330253,62.854238893317984,class3
2490,2490,2490,,,,,,,,,46.57499439033945,54.47358273549928,class3
2491,2491,2491,,,,,,,,,56.718361512358506,49.87660475831301,class3
2492,2492,2492,,,,,,,,,71.21670632184363,57.74708024733085,class3
2493,2493,2493,,,,,,,,,54.18371083485736,55.59370582015526,class3
2494,2494,2494,,,,,,,,,54.973381663035426,53.63327606410903,class3
2495,2495,2495,,,,,,,,,48.21710383101221,64.72760084064625,class3
2496,2496,2496,,,,,,,,,61.08639615297455,62.97855848427568,class3
2497,2497,2497,,,,,,,,,56.82204544203664,57.13375793673751,class3
2498,2498,2498,,,,,,,,,53.238273080392304,56.04166973929187,class3
2499,2499,2499,,,,,,,,,52.210071148740795,51.95278576095146,class3
2500,2500,2500,,,,,,,,,63.707873110734894,62.202788988610315,class3
2501,2501,2501,,,,,,,,,57.82491118014203,62.72431970562748,class3
2502,2502,2502,,,,,,,,,53.72932022503929,51.45746503511326,class3
2503,2503,2503,,,,,,,,,56.2132495012919,46.65847567398218,class3
2504,2504,2504,,,,,,,,,49.037232123645865,48.29276960002431,class3
2505,2505,2505,,,,,,,,,51.28387671138237,66.15682035173236,class3
2506,2506,2506,,,,,,,,,56.506913073353715,51.49269679394747,class3
2507,2507,2507,,,,,,,,,42.40272573585505,56.19642847091961,class3
2508,2508,2508,,,,,,,,,58.00237620565194,52.58200847820828,class3
2509,2509,2509,,,,,,,,,57.11254814936609,49.25959677961647,class3
2510,2510,2510,,,,,,,,,64.85428638798142,54.20677484797564,class3
2511,2511,2511,,,,,,,,,63.05875088072057,73.63039118659135,class3
2512,2512,2512,,,,,,,,,55.6054645500003,54.320814255587585,class3
2513,2513,2513,,,,,,,,,47.99460863460433,50.076899890287635,class3
2514,2514,2514,,,,,,,,,56.823235784060564,54.45267867092389,class3
2515,2515,2515,,,,,,,,,58.40282503842433,55.039878810955834,class3
2516,2516,2516,,,,,,,,,61.369644969331674,57.891289731707346,class3
2517,2517,2517,,,,,,,,,49.036885073851806,54.84537514254191,class3
2518,2518,2518,,,,,,,,,64.08534355982478,50.06254802445403,class3
2519,2519,2519,,,,,,,,,46.73004535473697,46.6758582350059,class3
2520,2520,2520,,,,,,,,,51.32894284046938,56.941091478045884,class3
2521,2521,2521,,,,,,,,,50.28095552072439,49.49541441682226,class3
2522,2522,2522,,,,,,,,,53.527319124383,52.36217817256667,class3
2523,2523,2523,,,,,,,,,57.654696670959524,44.9892999728377,class3
2524,2524,2524,,,,,,,,,57.13969154220805,56.13790245332739,class3
2525,2525,2525,,,,,,,,,54.338221583896065,60.95097432046609,class3
2526,2526,2526,,,,,,,,,56.25549366959814,47.864922089685756,class3
2527,2527,2527,,,,,,,,,69.41247874303603,52.14577846831925,class3
2528,2528,2528,,,,,,,,,53.52292902212154,59.369555925716206,class3
2529,2529,2529,,,,,,,,,54.41675792434522,51.428527757423105,class3
2530,2530,2530,,,,,,,,,52.23005715949975,55.410619273801984,class3
2531,2531,2531,,,,,,,,,57.038716509457984,53.63640240027624,class3
2532,2532,2532,,,,,,,,,49.27721568005312,52.94504995947283,class3
2533,2533,2533,,,,,,,,,50.39721927067524,61.20481272939777,class3
2534,2534,2534,,,,,,,,,57.75436478601955,57.081622755961355,class3
2535,2535,2535,,,,,,,,,50.98877126695422,56.17603866398244,class3
2536,2536,2536,,,,,,,,,57.39571070515383,56.75663443580091,class3
2537,2537,2537,,,,,,,,,55.40160292867564,54.311726213208075,class3
2538,2538,2538,,,,,,,,,64.40808707000379,45.626050229427975,class3
2539,2539,2539,,,,,,,,,71.49098058231513,55.6557226353179,class3
2540,2540,2540,,,,,,,,,48.778152468084855,48.44992567203205,class3
2541,2541,2541,,,,,,,,,51.101664182436686,56.08504333832724,class3
2542,2542,2542,,,,,,,,,60.81295809439424,58.189839366078466,class3
2543,2543,2543,,,,,,,,,48.683008115780275,56.54527043500254,class3
2544,2544,2544,,,,,,,,,75.0365094085454,53.86353702045346,class3
2545,2545,2545,,,,,,,,,59.38961760075285,49.66179076051256,class3
2546,2546,2546,,,,,,,,,49.23666305405929,64.64539354599806,class3
2547,2547,2547,,,,,,,,,39.7859920398345,43.13389975273152,class3
2548,2548,2548,,,,,,,,,56.530446596934475,49.13764904030202,class3
2549,2549,2549,,,,,,,,,56.119948850207095,53.1999566985203,class3
2550,2550,2550,,,,,,,,,51.44706269346781,52.488619266837595,class3
2551,2551,2551,,,,,,,,,55.158576586758336,49.343876679213885,class3
2552,2552,2552,,,,,,,,,49.65509250139763,52.6834560922049,class3
2553,2553,2553,,,,,,,,,57.15985171755087,67.42757232964588,class3
2554,2554,2554,,,,,,,,,51.76834322254833,66.63389229016663,class3
2555,2555,2555,,,,,,,,,40.225341780033055,59.0602194607321,class3
2556,2556,2556,,,,,,,,,57.54106742136145,46.91808926341449,class3
2557,2557,2557,,,,,,,,,62.630171129757734,52.483193178137554,class3
2558,2558,2558,,,,,,,,,52.68361079191207,57.96704923897543,class3
2559,2559,2559,,,,,,,,,45.57154532093879,50.69899372359903,class3
2560,2560,2560,,,,,,,,,48.124316977661884,60.17533323459744,class3
2561,2561,2561,,,,,,,,,61.64380835907847,55.568316738501125,class3
2562,2562,2562,,,,,,,,,45.26534610563734,54.349480324607605,class3
2563,2563,2563,,,,,,,,,53.14246479421942,46.84136271232685,class3
2564,2564,2564,,,,,,,,,50.398931028548155,52.684676558056296,class3
2565,2565,2565,,,,,,,,,58.03577911104022,65.5780005884184,class3
2566,2566,2566,,,,,,,,,58.528977325101124,48.739288932481,class3
2567,2567,2567,,,,,,,,,48.47225949504539,42.242492443682025,class3
2568,2568,2568,,,,,,,,,46.220151623105636,56.12470350007065,class3
2569,2569,2569,,,,,,,,,56.494440093177175,58.461706677679544,class3
2570,2570,2570,,,,,,,,,55.70003614519586,49.877715025482445,class3
2571,2571,2571,,,,,,,,,66.0785427690569,59.47234033255927,class3
2572,2572,2572,,,,,,,,,45.47933581477146,54.67443265496134,class3
2573,2573,2573,,,,,,,,,54.67405913240798,42.720713906615956,class3
2574,2574,2574,,,,,,,,,65.7983169254143,50.220140019644326,class3
2575,2575,2575,,,,,,,,,34.39267028059825,53.94668304599672,class3
2576,2576,2576,,,,,,,,,50.45487582140935,55.78527287981081,class3
2577,2577,2577,,,,,,,,,59.120891102242354,52.88821158286409,class3
2578,2578,2578,,,,,,,,,58.760207665928554,54.71566002478739,class3
2579,2579,2579,,,,,,,,,60.057279225974405,68.46078537570409,class3
2580,2580,2580,,,,,,,,,62.97945971231218,37.06520575459626,class3
2581,2581,2581,,,,,,,,,48.912432255258835,55.772043747133665,class3
2582,2582,2582,,,,,,,,,50.1023291174586,67.37933885743497,class3
2583,2583,2583,,,,,,,,,53.8987872547884,46.087348329449824,class3
2584,2584,2584,,,,,,,,,44.178413482789594,48.260380461602324,class3
2585,2585,2585,,,,,,,,,48.18076950619732,45.01695961684445,class3
2586,2586,2586,,,,,,,,,46.995882644465254,47.89282820717401,class3
2587,2587,2587,,,,,,,,,56.199703580267155,59.33625556172814,class3
2588,2588,2588,,,,,,,,,47.121132214757935,48.07699731711465,class3
2589,2589,2589,,,,,,,,,40.1416833284636,55.169782406713296,class3
2590,2590,2590,,,,,,,,,62.21398554280002,57.50175190794964,class3
2591,2591,2591,,,,,,,,,49.01660349453086,53.4390632773418,class3
2592,2592,2592,,,,,,,,,63.80577755575064,58.942174359790435,class3
2593,2593,2593,,,,,,,,,49.346407458668,57.758683554688105,class3
